52,4,2,2.4539
41,39,2,0.80923
57,55,2,0.60214
56,40,1,0.58067
54,6,1,0.60193
13,34,1,0.99509
15,6,1,1.2689
36,12,2,0.63471
3,25,1,0.8422
58,26,1,0.55791
22,2,2,0.52443
6,26,2,0.62345
24,42,2,0.52476
5,22,2,0.59067
40,31,1,0.74414
18,55,1,0.65594
51,1,1,0.72198
10,53,1,0.984
57,47,2,1.378
4,14,1,0.62359
36,8,2,0.64533
13,22,1,0.63427
24,10,2,0.67827
18,17,1,0.87526
1,49,1,0.66736
48,35,1,0.68904
42,45,2,0.67783
46,28,1,0.5147
34,6,2,1.0287
50,58,1,0.62377
37,4,2,0.90709
31,12,2,1.5982
4,41,1,0.62409
12,13,2,0.66705
8,34,1,0.60205
14,5,1,0.97372
2,29,1,2.1663
15,50,2,0.8314
44,12,1,0.81007
35,25,1,0.66723
57,31,1,0.55774
4,55,1,0.6023
16,8,2,0.96224
60,39,1,0.93079
27,42,1,1.1382
10,17,1,0.8206
37,36,1,1.1489
8,14,1,0.55758
32,42,2,0.68867
48,31,1,0.59083
37,46,1,0.87517
18,16,1,0.71097
3,34,1,0.9183
22,11,1,1.5202
44,3,1,0.60199
40,34,1,0.94033
1,26,1,0.69978
59,28,1,0.61277
58,51,1,0.94179
44,46,1,0.87515
4,38,1,1.3568
29,48,2,0.56932
43,27,2,0.77695
44,26,1,0.53618
14,34,1,0.59026
18,52,2,0.7987
22,46,2,0.54678
40,54,2,0.72268
27,39,2,1.1701
33,8,2,0.9633
40,57,2,0.61284
51,37,1,0.62354
41,40,2,0.60224
37,44,2,0.71117
46,60,2,0.86476
6,10,2,0.72183
33,15,1,0.88619
38,59,2,0.94058
16,17,1,0.76619
59,2,1,0.82133
14,38,1,0.96276
56,44,1,0.70022
33,35,1,0.62357
52,50,2,0.86457
48,24,1,0.61312
22,9,2,0.76572
50,19,1,0.62392
26,17,1,1.0715
32,14,2,0.61264
20,8,2,0.78733
12,49,2,0.68922
26,2,1,0.78769
37,47,2,0.65638
18,25,1,0.74365
53,1,2,0.82031
11,15,2,0.82097
20,22,2,0.98442
35,28,1,0.9081
24,12,1,1.5322
50,10,2,1.0837
2,24,2,1.1916
37,12,1,1.1807
5,13,2,0.87598
60,37,1,0.83166
54,47,1,0.84252
51,23,1,0.7436
28,9,2,0.7109
22,17,1,0.89741
53,35,1,1.1161
18,42,1,0.73292
50,41,1,0.72232
14,15,1,1.0175
10,18,1,0.80957
14,29,1,0.82101
39,1,1,0.86488
