<><><><><><><><> 
Begin: 01-Oct-2014 16:11:12 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s14 Run Number: 1 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.000 2.723 2.723 
0.532 2.480 2.480 
0.567 1.464 1.464 
0.250 3.353 3.353 
0.567 2.557 2.557 
0.450 2.097 2.097 
0.234 2.130 2.130 
0.317 1.353 1.353 
0.417 3.266 3.266 
0.584 1.496 1.496 
0.584 3.006 3.006 
0.266 1.628 1.628 
0.584 0.983 0.983 
0.585 1.158 1.158 
0.400 1.333 1.333 
0.517 1.059 1.059 
0.267 1.138 1.138 
0.367 1.322 1.322 
0.567 1.650 1.650 
0.517 2.347 2.347 
0.583 1.213 1.213 
0.466 0.787 0.787 
0.217 2.096 2.096 
0.534 1.420 1.420 
0.584 1.115 1.115 
0.467 0.864 0.864 
0.500 1.202 1.202 
0.501 0.962 0.962 
0.367 1.365 1.365 
0.468 1.660 1.660 
0.267 1.027 1.027 
0.484 1.179 1.179 
0.217 1.563 1.563 
0.317 1.672 1.672 
0.217 1.366 1.366 
0.249 0.666 0.666 
0.534 1.245 1.245 
0.484 1.028 1.028 
0.334 0.908 0.908 
0.583 1.464 1.464 
0.217 1.474 1.474 
0.384 0.862 0.862 
0.350 1.366 1.366 
0.500 0.972 0.972 
0.517 1.027 1.027 
0.283 0.973 0.973 
0.400 0.940 0.940 
0.384 1.093 1.093 
0.467 1.071 1.071 
0.484 1.027 1.027 
0.501 0.929 0.929 
0.317 1.115 1.115 
0.467 1.029 1.029 
0.467 1.126 1.126 
0.267 0.950 0.950 
0.250 0.721 0.721 
0.401 0.952 0.952 
0.584 0.787 0.787 
0.334 1.355 1.355 
0.434 0.994 0.994 
0.284 1.312 1.312 
0.500 2.141 2.141 
0.299 1.660 1.660 
0.400 1.300 1.300 
0.484 0.907 0.907 
0.567 1.366 1.366 
0.584 1.454 1.454 
0.417 1.268 1.268 
0.251 0.895 0.895 
0.267 1.333 1.333 
0.299 0.918 0.918 
0.534 1.234 1.234 
0.300 2.120 2.120 
0.534 0.645 0.645 
0.300 0.743 0.743 
0.567 3.999 6.004 
0.350 1.890 1.890 
0.285 1.485 1.485 
0.300 0.787 0.787 
0.451 0.917 0.917 
0.384 1.125 1.125 
0.350 0.939 0.939 
0.534 1.048 1.048 
0.433 1.103 1.103 
0.418 0.885 0.885 
0.567 1.027 1.027 
0.317 1.234 1.234 
0.500 1.005 1.005 
0.501 0.907 0.907 
0.350 1.059 1.059 
0.434 1.256 1.256 
0.234 2.153 2.153 
0.217 1.246 1.246 
0.417 2.174 2.174 
0.517 1.441 1.441 
0.583 0.983 0.983 
0.250 2.425 2.425 
0.434 1.552 1.552 
0.384 1.846 1.846 
0.200 1.137 1.137 
0.334 1.191 1.191 
0.267 1.026 1.026 
0.517 1.595 1.595 
0.334 1.060 1.060 
