<><><><><><><><> 
Begin: 11-Nov-2014 11:54:36 
0.417 2.001 2.001 
0.267 0.810 0.810 
0.451 0.952 0.952 
0.300 1.062 1.062 
0.467 1.203 1.203 
0.484 1.521 1.521 
0.501 1.225 1.225 
0.384 1.686 1.686 
0.234 1.313 1.313 
0.300 0.995 0.995 
0.568 1.018 1.018 
0.266 1.138 1.138 
0.534 1.783 1.783 
0.417 1.182 1.182 
0.601 1.346 1.346 
0.234 0.821 0.821 
0.384 1.520 1.520 
0.250 1.280 1.280 
0.584 1.335 1.335 
0.201 0.811 0.811 
0.517 0.897 0.897 
0.534 1.400 1.400 
0.551 2.013 2.013 
0.234 0.920 0.920 
0.367 1.313 1.313 
0.301 1.105 1.105 
0.517 1.259 1.259 
0.367 0.767 0.767 
0.568 0.678 0.678 
0.268 1.137 1.137 
0.316 0.755 0.755 
0.267 1.203 1.203 
0.249 1.040 1.040 
0.551 1.980 1.980 
0.433 1.170 1.170 
0.418 1.281 1.281 
0.266 0.931 0.931 
0.550 0.777 0.777 
0.451 2.068 2.068 
0.350 1.347 1.347 
0.400 1.171 1.171 
0.367 1.160 1.160 
0.233 0.865 0.865 
0.300 1.389 1.389 
0.250 0.974 0.974 
0.283 1.072 1.072 
0.301 1.334 1.334 
0.368 1.139 1.139 
0.217 1.040 1.040 
0.567 1.006 1.006 
0.584 1.138 1.138 
0.401 1.510 1.510 
0.401 1.324 1.324 
0.334 0.974 0.974 
0.567 2.134 2.134 
0.351 1.292 1.292 
0.250 1.544 1.544 
0.518 1.160 1.160 
0.351 0.985 0.985 
0.300 1.510 1.510 
0.367 1.379 1.379 
0.249 1.499 1.499 
0.250 1.172 1.172 
0.584 2.343 2.343 
0.584 1.750 1.750 
0.434 0.973 0.973 
0.233 1.138 1.138 
0.300 1.509 1.509 
0.350 1.215 1.215 
0.534 1.729 1.729 
0.216 1.707 1.707 
0.217 1.116 1.116 
0.267 1.280 1.280 
0.466 1.806 1.806 
0.500 1.248 1.248 
0.467 0.755 0.755 
0.384 1.050 1.050 
0.417 1.007 1.007 
0.317 2.451 2.451 
0.501 2.156 2.156 
0.283 0.886 0.886 
0.483 1.717 1.717 
0.284 1.247 1.247 
0.351 0.712 0.712 
0.450 1.072 1.072 
0.518 1.137 1.137 
0.234 2.013 2.013 
0.567 1.293 1.293 
0.517 0.887 0.887 
0.400 0.908 0.908 
0.384 2.212 2.212 
0.383 2.712 2.712 
0.318 1.249 1.249 
0.401 1.314 1.314 
0.400 1.204 1.204 
0.533 2.496 2.496 
0.517 0.962 0.962 
0.467 1.215 1.215 
0.350 1.183 1.183 
0.534 1.138 1.138 
0.418 2.485 2.485 
0.350 1.171 1.171 
0.584 1.149 1.149 
0.551 1.226 1.226 
0.417 1.083 1.083 
0.450 1.292 1.292 
0.433 1.499 1.499 
0.283 3.995 4.289 
0.317 1.138 1.138 
0.384 1.203 1.203 
0.300 0.898 0.898 
0.533 2.561 2.561 
0.284 1.455 1.455 
0.299 1.456 1.456 
0.267 1.182 1.182 
0.300 1.499 1.499 
0.383 1.181 1.181 
0.333 1.193 1.193 
0.568 2.059 2.059 
0.367 1.838 1.838 
0.283 1.029 1.029 
0.567 1.522 1.522 
0.601 1.882 1.882 
0.383 1.357 1.357 
0.251 0.722 0.722 
0.300 1.358 1.358 
0.367 1.193 1.193 
0.434 2.515 2.515 
0.301 0.831 0.831 
0.450 1.290 1.290 
0.484 1.302 1.302 
0.284 1.772 1.772 
0.250 2.385 2.385 
0.317 0.733 0.733 
0.334 1.576 1.576 
0.368 1.084 1.084 
0.400 1.323 1.323 
0.234 0.930 0.930 
0.300 1.094 1.094 
0.517 0.996 0.996 
0.217 1.883 1.883 
0.568 1.018 1.018 
0.500 0.755 0.755 
0.400 1.323 1.323 
0.434 1.401 1.401 
0.300 1.477 1.477 
0.384 0.788 0.788 
0.584 2.648 2.648 
0.418 0.755 0.755 
0.417 0.646 0.646 
0.300 1.970 1.970 
0.401 0.799 0.799 
0.451 1.466 1.466 
0.466 0.908 0.908 
0.367 1.226 1.226 
0.350 0.865 0.865 
0.601 0.744 0.744 
0.216 0.972 0.972 
0.551 1.466 1.466 
0.567 2.516 2.516 
0.517 0.831 0.831 
0.250 1.029 1.029 
0.300 2.407 2.407 
0.334 2.091 2.091 
0.468 1.127 1.127 
0.266 1.182 1.182 
0.484 1.665 1.665 
0.250 0.831 0.831 
0.467 1.870 1.870 
0.401 0.689 0.689 
0.517 1.215 1.215 
0.484 1.030 1.030 
0.568 1.029 1.029 
0.567 0.898 0.898 
0.334 0.875 0.875 
0.484 1.817 1.817 
0.284 2.025 2.025 
0.217 1.072 1.072 
0.501 0.711 0.711 
0.400 2.725 2.725 
0.399 0.832 0.832 
0.568 0.843 0.843 
0.450 1.850 1.850 
0.451 1.204 1.204 
0.551 0.613 0.613 
0.517 1.673 1.673 
0.433 1.204 1.204 
0.283 0.832 0.832 
0.300 2.210 2.210 
0.551 0.766 0.766 
0.217 3.578 3.578 
<><><><><><><><> 
RT (mean):  1.32 
Consistency:  0.02 
Self Consistency:  0.67 
<><><><><><><><> 
End: 11-Nov-2014 12:03:12 
