<><><><><><><><> 
Begin: 07-Oct-2014 15:12:31 
0.418 0.590 0.590 
0.267 0.875 0.875 
0.450 0.886 0.886 
0.300 0.985 0.985 
0.467 0.667 0.667 
0.484 0.493 0.493 
0.501 0.722 0.722 
0.384 0.547 0.547 
0.233 1.115 1.115 
0.300 0.777 0.777 
0.567 0.820 0.820 
0.268 1.138 1.138 
0.534 0.853 0.853 
0.417 0.755 0.755 
0.600 0.645 0.645 
0.233 0.722 0.722 
0.384 0.930 0.930 
0.250 0.951 0.951 
0.584 0.974 0.974 
0.200 0.918 0.918 
0.517 0.590 0.590 
0.534 0.843 0.843 
0.551 1.094 1.094 
0.234 0.733 0.733 
0.367 0.853 0.853 
0.301 0.558 0.558 
0.517 0.886 0.886 
0.383 0.678 0.678 
0.567 0.842 0.842 
0.267 0.777 0.777 
0.301 0.864 0.864 
0.267 0.689 0.689 
0.251 1.224 1.224 
0.551 0.721 0.721 
0.434 0.514 0.514 
0.417 0.995 0.995 
0.267 0.689 0.689 
0.550 0.766 0.766 
0.451 0.689 0.689 
0.350 0.766 0.766 
0.401 0.689 0.689 
0.367 0.962 0.962 
0.234 0.744 0.744 
0.300 1.258 1.258 
0.250 0.721 0.721 
0.283 0.733 0.733 
0.300 0.645 0.645 
0.366 0.722 0.722 
0.217 0.711 0.711 
0.567 0.799 0.799 
0.585 0.919 0.919 
0.401 0.580 0.580 
0.399 0.831 0.831 
0.333 0.745 0.745 
0.567 1.050 1.050 
0.350 0.897 0.897 
0.251 2.439 2.439 
0.517 0.831 0.831 
0.351 0.897 0.897 
0.300 0.777 0.777 
0.367 1.412 1.412 
0.235 0.942 0.942 
0.250 1.532 1.532 
0.583 1.139 1.139 
0.584 0.778 0.778 
0.433 0.953 0.953 
0.232 0.722 0.722 
0.301 1.017 1.017 
0.350 0.777 0.777 
0.535 1.138 1.138 
0.216 1.084 1.084 
0.217 1.027 1.027 
0.266 0.842 0.842 
0.467 1.215 1.215 
0.501 0.591 0.591 
0.467 0.668 0.668 
0.384 0.930 0.930 
0.417 0.810 0.810 
0.318 1.007 1.007 
0.502 0.843 0.843 
0.284 0.821 0.821 
0.483 0.908 0.908 
0.283 0.832 0.832 
0.350 0.985 0.985 
0.451 0.722 0.722 
0.517 1.323 1.323 
0.234 0.919 0.919 
0.568 0.689 0.689 
0.518 0.591 0.591 
0.401 0.710 0.710 
0.383 0.613 0.613 
0.384 1.072 1.072 
0.318 0.897 0.897 
0.400 1.138 1.138 
0.401 0.919 0.919 
0.534 0.810 0.810 
0.517 0.831 0.831 
0.467 0.842 0.842 
0.350 1.017 1.017 
0.534 0.722 0.722 
0.417 0.743 0.743 
0.350 0.700 0.700 
0.584 0.657 0.657 
0.551 0.700 0.700 
0.418 0.702 0.702 
0.451 0.689 0.689 
0.433 0.690 0.690 
0.284 0.723 0.723 
0.317 0.711 0.711 
0.385 0.854 0.854 
0.300 0.722 0.722 
0.534 0.635 0.635 
0.283 1.366 1.366 
0.300 0.766 0.766 
0.267 0.843 0.843 
0.300 0.744 0.744 
0.384 1.040 1.040 
0.333 0.733 0.733 
0.568 0.897 0.897 
0.367 0.875 0.875 
0.284 1.160 1.160 
0.567 0.766 0.766 
0.600 0.744 0.744 
0.384 0.689 0.689 
0.250 1.039 1.039 
0.300 1.039 1.039 
0.368 0.842 0.842 
0.434 0.711 0.711 
0.300 0.766 0.766 
0.450 0.569 0.569 
0.484 0.558 0.558 
0.283 0.689 0.689 
0.250 0.493 0.493 
0.318 0.832 0.832 
0.334 0.800 0.800 
0.367 1.433 1.433 
0.401 0.897 0.897 
0.234 1.314 1.314 
0.300 0.579 0.579 
0.518 0.634 0.634 
0.216 0.558 0.558 
0.567 0.973 0.973 
0.500 0.580 0.580 
0.401 0.470 0.470 
0.433 0.514 0.514 
0.300 1.128 1.128 
0.384 0.645 0.645 
0.584 0.711 0.711 
0.417 0.547 0.547 
0.417 0.536 0.536 
0.300 0.612 0.612 
0.400 0.677 0.677 
0.451 0.667 0.667 
0.467 0.701 0.701 
0.367 0.656 0.656 
0.350 0.514 0.514 
0.601 0.558 0.558 
0.216 0.667 0.667 
0.552 0.755 0.755 
0.567 0.580 0.580 
0.517 0.558 0.558 
0.250 0.886 0.886 
0.300 0.918 0.918 
0.334 0.700 0.700 
0.467 0.700 0.700 
0.250 0.722 0.722 
0.500 0.580 0.580 
0.250 0.711 0.711 
0.467 0.657 0.657 
0.401 1.148 1.148 
0.518 1.050 1.050 
0.483 1.029 1.029 
0.567 1.094 1.094 
0.567 1.169 1.169 
0.334 1.084 1.084 
0.484 0.940 0.940 
0.284 0.647 0.647 
0.216 1.259 1.259 
0.501 1.214 1.214 
0.401 0.777 0.777 
0.400 0.952 0.952 
0.568 0.820 0.820 
0.450 0.886 0.886 
0.450 0.984 0.984 
0.551 0.787 0.787 
0.518 0.755 0.755 
0.433 0.744 0.744 
0.284 1.498 1.498 
0.300 0.951 0.951 
0.551 0.711 0.711 
0.217 0.864 0.864 
<><><><><><><><> 
RT (mean):  0.83 
Consistency:  -0.02 
Self Consistency:  0.72 
<><><><><><><><> 
End: 07-Oct-2014 15:18:44 
