<><><><><><><><> 
Begin: 07-Oct-2014 14:38:01 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s49 Run Number: 2 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.662 1.662 
0.533 1.629 1.629 
0.567 0.864 0.864 
0.251 1.192 1.192 
0.567 0.952 0.952 
0.450 0.995 0.995 
0.250 0.864 0.864 
0.317 0.930 0.930 
0.418 0.886 0.886 
0.585 0.613 0.613 
0.584 0.634 0.634 
0.268 0.821 0.821 
0.584 0.590 0.590 
0.584 0.886 0.886 
0.400 0.646 0.646 
0.518 1.061 1.061 
0.267 0.874 0.874 
0.367 0.755 0.755 
0.567 1.149 1.149 
0.517 0.733 0.733 
0.584 2.396 2.396 
0.467 1.312 1.312 
0.217 0.875 0.875 
0.550 0.996 0.996 
0.584 0.985 0.985 
0.468 1.126 1.126 
0.502 0.842 0.842 
0.500 0.733 0.733 
0.367 0.810 0.810 
0.468 0.580 0.580 
0.266 0.798 0.798 
0.483 0.799 0.799 
0.217 0.777 0.777 
0.317 0.864 0.864 
0.217 0.842 0.842 
0.250 0.799 0.799 
0.534 0.591 0.591 
0.483 0.700 0.700 
0.334 0.700 0.700 
0.584 1.499 1.499 
0.217 0.985 0.985 
0.383 1.607 1.607 
0.350 1.007 1.007 
0.501 1.357 1.357 
0.517 1.345 1.345 
0.284 1.706 1.706 
0.400 0.943 0.943 
0.384 1.007 1.007 
0.467 0.864 0.864 
0.483 1.104 1.104 
0.500 1.193 1.193 
0.317 0.831 0.831 
0.467 1.029 1.029 
0.467 1.203 1.203 
0.266 1.038 1.038 
0.251 0.920 0.920 
0.400 1.542 1.542 
0.584 1.160 1.160 
0.333 0.711 0.711 
0.434 0.920 0.920 
0.300 1.115 1.115 
0.500 2.537 2.537 
0.300 1.094 1.094 
0.400 1.115 1.115 
0.484 1.268 1.268 
0.567 1.389 1.389 
0.584 2.198 2.198 
0.417 1.903 1.903 
0.251 1.773 1.773 
0.267 1.215 1.215 
0.301 0.645 0.645 
0.534 1.182 1.182 
0.301 0.701 0.701 
0.534 1.073 1.073 
0.300 0.734 0.734 
0.568 1.859 1.859 
0.349 1.521 1.521 
0.283 0.656 0.656 
0.301 0.536 0.536 
0.450 0.613 0.613 
0.399 0.536 0.536 
0.350 0.482 0.482 
0.534 1.159 1.159 
0.434 1.892 1.892 
0.417 1.335 1.335 
0.567 0.700 0.700 
0.317 1.213 1.213 
0.500 1.094 1.094 
0.501 1.979 1.979 
0.350 1.018 1.018 
0.434 1.127 1.127 
0.233 1.160 1.160 
0.217 1.050 1.050 
0.417 1.227 1.227 
0.518 0.952 0.952 
0.584 1.553 1.553 
0.249 0.778 0.778 
0.434 0.788 0.788 
0.384 0.590 0.590 
0.201 1.542 1.542 
0.334 0.788 0.788 
0.267 1.029 1.029 
0.518 1.280 1.280 
0.333 1.181 1.181 
