9,11,1,1.0759
45,42,1,0.82707
21,35,1,1.0424
26,20,2,0.90168
25,34,2,0.99991
41,47,2,0.96778
9,57,2,1.238
6,25,1,1.2934
45,24,1,0.91199
11,13,2,0.66257
33,6,1,0.90207
29,11,1,1.1183
9,46,1,0.94507
11,57,2,0.9556
43,56,2,0.89123
42,19,2,0.93422
27,36,2,0.99914
40,29,2,0.98948
16,13,2,0.97936
38,14,2,3.03
27,51,2,0.72784
8,24,1,0.87064
42,34,1,0.99993
43,19,2,0.90257
36,39,2,1.575
32,11,1,1.0745
40,34,1,1.7944
26,22,2,1.1637
2,51,2,1.066
35,59,1,1.501
47,52,1,1.0645
49,36,2,0.95696
32,43,2,1.7391
33,3,1,1.2936
18,8,2,1.6413
28,11,1,1.8043
51,60,2,1.4231
47,57,2,1.565
44,60,2,1.4669
56,31,2,1.2282
44,51,2,2.4869
39,27,1,1.239
36,5,1,1.5654
44,26,1,1.0101
54,10,1,1.0205
51,48,2,2.3255
11,35,2,0.92386
28,41,2,1.0665
14,16,2,1.706
23,1,2,0.90111
52,54,2,1.793
11,44,2,0.90223
33,43,1,2.76
44,31,2,1.0438
21,28,1,1.3143
30,25,1,1.6186
12,21,2,1.4124
33,47,2,1.4882
14,31,2,1.0766
39,6,1,1.4341
52,40,2,1.0868
3,59,1,1.9228
46,4,1,1.0857
21,26,1,1.4241
19,17,1,1.0972
59,6,2,1.5429
49,8,2,1.1851
60,23,1,1.7813
18,19,1,1.0101
13,32,1,0.9786
40,38,1,1.3584
6,57,2,1.1297
46,34,1,1.4025
56,28,2,1.0016
60,19,1,1.3694
42,53,1,1.3588
23,54,2,0.84936
36,46,2,0.93373
14,20,1,1.3913
59,49,1,0.98909
47,53,2,1.1414
19,46,2,1.1728
40,23,1,1.3045
46,20,1,0.97749
48,56,1,1.8364
4,38,1,1.5446
46,28,1,1.1394
22,45,2,1.217
2,58,2,1.4891
41,26,1,1.1304
11,42,2,1.6415
28,36,2,1.7492
10,50,2,1.3476
42,40,2,1.4787
21,56,2,1.3919
43,2,2,0.92384
36,45,1,1.2503
7,39,2,1.4771
52,46,2,0.99039
39,49,1,1.0323
51,41,1,1.3257
49,33,2,0.78253
46,21,1,2.0081
53,54,2,0.92288
17,51,2,0.84773
7,4,2,1.2064
19,44,2,1.206
30,32,1,1.1081
38,47,2,1.0972
26,50,2,0.69618
25,24,2,0.71683
20,1,2,2.2087
42,15,2,1.2381
11,24,2,0.77123
35,54,2,2.4021
3,48,2,1.3362
26,35,1,1.2604
49,12,1,1.1741
15,16,1,0.86878
55,48,2,1.3802
10,60,2,1.0872
13,33,1,1.6183
9,42,2,2.0098
50,47,1,1.7501
49,24,1,1.7487
2,38,2,1.185
20,11,1,1.1114
55,46,2,1.261
56,53,1,2.1951
32,23,1,1.2285
36,42,1,1.2078
54,3,1,2.5191
9,43,2,1.1525
38,60,2,1.1295
26,52,2,2.293
44,36,2,1.1952
41,30,2,1.348
11,45,2,1.6951
2,52,2,0.96668
9,34,1,0.93437
57,32,1,0.92346
29,48,1,1.1842
60,45,2,1.1294
3,5,1,1.1323
45,59,1,1.0538
39,44,2,1.1423
21,34,1,1.39
7,44,1,1.3038
45,38,1,0.96783
17,55,2,0.82668
49,9,2,0.91237
48,35,1,1.0432
37,26,1,2.1299
14,1,2,1.7926
16,37,2,1.0869
50,59,2,2.1612
36,29,2,1.3802
17,1,2,3.8711
26,11,1,1.5216
