1,11,1,1,1,0.2847
0,22,1,1,1,0.45399
1,107,2,1,0,0.42089
0,97,2,2,1,0.36619
0,8,1,1,1,0.44276
0,59,1,1,1,0.44244
1,41,1,1,1,0.37698
0,87,2,1,0,0.44329
1,117,2,1,0,0.36584
0,72,2,2,1,0.50807
1,3,1,1,1,0.32283
0,85,2,2,1,0.32271
1,48,1,1,1,0.3216
0,33,1,2,0,0.31032
1,12,1,1,1,0.34514
0,6,1,1,1,0.36722
1,112,2,1,0,0.35499
1,55,1,1,1,0.36513
0,13,1,1,1,0.37668
0,118,2,1,0,0.36671
1,105,2,2,1,0.42063
1,1,1,1,1,0.47522
1,14,1,1,1,0.34449
1,1,1,1,1,0.29518
0,93,2,1,0,0.34431
1,95,2,1,0,0.42089
0,118,2,1,0,0.42021
0,39,1,1,1,0.61811
1,77,2,2,1,0.54195
1,120,2,1,0,0.44155
0,51,1,2,0,0.31124
0,56,1,1,1,0.39801
1,25,1,1,1,0.36138
1,23,1,1,1,0.27348
0,109,2,1,0,0.2735
0,31,1,1,1,0.43156
0,92,2,1,0,0.44799
0,87,2,2,1,0.47426
0,73,2,2,1,0.37586
0,28,1,1,1,0.43167
1,98,2,2,1,0.50828
1,61,2,2,1,0.40995
0,8,1,1,1,0.34403
1,40,1,1,1,0.28439
1,32,1,1,1,0.2734
1,88,2,1,0,0.26277
1,2,1,1,1,0.35503
0,54,1,2,0,0.33218
1,97,2,2,1,0.75932
1,19,1,1,1,0.3655
0,49,1,1,1,0.42048
1,65,2,2,1,0.47541
1,84,2,2,1,0.42074
0,63,2,1,0,0.39888
1,47,1,1,1,0.52483
1,50,1,1,1,0.37715
0,72,2,2,1,0.44258
1,2,1,1,1,0.29572
1,109,2,1,0,0.32321
1,45,1,1,1,0.50918
1,59,1,1,1,0.34394
1,117,2,1,0,0.37589
0,68,2,1,0,0.36624
0,80,2,2,1,0.51933
0,17,1,2,0,0.36612
0,96,2,2,1,0.53097
0,30,1,2,0,0.38849
1,36,1,1,1,0.37282
1,78,2,1,0,0.31129
1,10,1,1,1,0.32146
0,56,1,1,1,0.45335
1,114,2,1,0,0.3211
0,46,1,1,1,0.45386
0,38,1,1,1,0.55156
0,94,2,1,0,0.38805
0,31,1,1,1,0.49749
1,69,2,2,1,0.508
1,81,2,1,0,0.3667
1,67,2,2,1,0.6292
1,71,2,1,0,0.49712
1,29,1,2,0,0.40962
0,55,1,1,1,0.44946
0,47,1,1,1,0.42001
1,79,2,1,0,0.31141
0,21,1,2,0,0.6176
1,5,1,1,1,0.34418
0,119,2,2,1,0.49714
0,46,1,1,1,0.51349
1,57,1,1,1,0.48681
1,101,2,1,0,0.36581
0,93,2,2,1,0.38799
1,36,1,1,1,0.34412
1,103,2,1,0,0.34436
1,26,1,1,1,0.5946
1,104,2,1,0,0.30627
0,91,2,2,1,0.39957
0,14,1,2,0,0.43156
1,110,2,1,0,0.43177
0,60,1,1,1,0.6174
1,100,2,1,0,0.33323
1,96,2,1,0,0.46055
1,38,1,1,1,0.32114
1,73,2,1,0,0.48533
1,23,1,2,0,0.011044
0,52,1,1,1,0.39886
1,77,2,2,1,0.46462
1,106,2,2,1,0.48068
1,84,2,2,1,0.35383
1,60,1,2,0,0.35444
1,82,2,1,0,0.34497
0,91,2,2,1,0.60767
1,11,1,2,0,0.44268
0,10,1,1,1,0.46532
0,39,1,1,1,0.46453
1,58,1,1,1,0.42071
0,68,2,1,0,0.26282
1,40,1,1,1,0.29531
0,95,2,1,0,0.43174
1,7,1,1,1,0.39895
0,5,1,2,0,0.47434
0,115,2,1,0,0.34981
1,74,2,1,0,0.49737
1,63,2,2,1,0.42087
0,35,1,1,1,0.39362
