<><><><><><><><> 
Begin: 07-Oct-2014 11:20:52 
0.417 2.186 2.186 
0.267 1.453 1.453 
0.450 2.404 2.404 
0.300 2.339 2.339 
0.467 3.933 3.933 
0.484 1.617 1.617 
0.501 2.012 2.012 
0.384 1.772 1.772 
0.234 2.961 2.961 
0.300 2.535 2.535 
0.567 2.296 2.296 
0.266 1.487 1.487 
0.534 3.203 3.203 
0.418 2.241 2.241 
0.601 2.306 2.306 
0.234 3.266 3.266 
0.383 2.276 2.276 
0.250 1.597 1.597 
0.583 1.947 1.947 
0.200 2.483 2.483 
0.517 3.989 4.169 
0.534 1.881 1.881 
0.551 2.798 2.798 
0.234 2.917 2.917 
0.366 1.804 1.804 
0.300 1.268 1.268 
0.517 1.771 1.771 
0.384 2.503 2.503 
0.567 2.024 2.024 
0.267 1.399 1.399 
0.301 2.361 2.361 
0.267 1.062 1.062 
0.250 1.541 1.541 
0.552 1.650 1.650 
0.434 1.443 1.443 
0.417 2.119 2.119 
0.267 2.470 2.470 
0.551 1.432 1.432 
0.451 2.066 2.066 
0.350 2.512 2.512 
0.417 1.661 1.661 
0.367 2.100 2.100 
0.233 2.743 2.743 
0.300 1.858 1.858 
0.250 3.226 3.226 
0.284 1.650 1.650 
0.299 1.857 1.857 
0.367 3.660 3.660 
0.216 2.480 2.480 
0.567 2.503 2.503 
0.584 1.661 1.661 
0.400 3.576 3.576 
0.401 2.022 2.022 
0.334 1.488 1.488 
0.568 2.056 2.056 
0.350 2.524 2.524 
0.250 1.879 1.879 
0.517 2.305 2.305 
0.351 1.497 1.497 
0.300 2.119 2.119 
0.368 2.153 2.153 
0.234 1.289 1.289 
0.249 1.531 1.531 
0.584 2.646 2.646 
0.584 1.640 1.640 
0.434 3.191 3.191 
0.234 1.682 1.682 
0.300 1.793 1.793 
0.350 2.790 2.790 
0.533 1.301 1.301 
0.201 2.197 2.197 
0.217 1.860 1.860 
0.267 2.143 2.143 
0.467 1.565 1.565 
0.500 3.323 3.323 
0.467 2.723 2.723 
0.385 1.137 1.137 
0.417 1.793 1.793 
0.317 3.465 3.465 
0.501 2.196 2.196 
0.284 2.667 2.667 
0.483 2.939 2.939 
0.284 3.769 3.769 
0.349 0.929 0.929 
0.451 2.490 2.490 
0.517 1.815 1.815 
0.233 1.409 1.409 
0.567 1.672 1.672 
0.517 1.136 1.136 
0.400 2.099 2.099 
0.384 2.885 2.885 
0.384 2.175 2.175 
0.334 1.268 1.268 
0.400 3.104 3.104 
0.401 1.989 1.989 
0.535 2.579 2.579 
0.517 2.285 2.285 
0.467 1.805 1.805 
0.351 2.121 2.121 
0.533 1.530 1.530 
0.417 1.498 1.498 
0.350 2.494 2.494 
0.583 0.952 0.952 
0.551 1.911 1.911 
0.417 2.863 2.863 
0.450 1.911 1.911 
0.434 1.662 1.662 
0.284 1.365 1.365 
0.317 1.519 1.519 
0.384 1.201 1.201 
0.299 1.628 1.628 
0.534 1.257 1.257 
0.284 1.618 1.618 
0.300 1.889 1.889 
0.267 1.585 1.585 
0.300 2.610 2.610 
0.384 1.147 1.147 
0.334 1.727 1.727 
0.567 1.541 1.541 
0.383 1.770 1.770 
0.284 1.453 1.453 
0.567 1.321 1.321 
0.601 1.497 1.497 
0.384 1.235 1.235 
0.250 1.748 1.748 
0.300 1.694 1.694 
0.367 2.448 2.448 
0.434 2.819 2.819 
0.300 1.334 1.334 
0.450 1.212 1.212 
0.484 2.382 2.382 
0.284 2.798 2.798 
0.250 3.233 3.233 
0.317 1.464 1.464 
0.334 3.473 3.473 
0.367 2.141 2.141 
0.400 1.967 1.967 
0.234 1.989 1.989 
0.301 2.097 2.097 
0.517 1.781 1.781 
0.217 3.169 3.169 
0.567 1.355 1.355 
0.501 1.136 1.136 
0.399 1.596 1.596 
0.433 1.728 1.728 
0.300 1.694 1.694 
0.384 1.509 1.509 
0.584 2.459 2.459 
0.417 3.999 6.004 
0.417 1.389 1.389 
0.300 2.450 2.450 
0.400 1.859 1.859 
0.451 2.243 2.243 
0.467 1.652 1.652 
0.367 1.202 1.202 
0.350 1.683 1.683 
0.601 2.131 2.131 
0.217 1.716 1.716 
0.551 1.214 1.214 
0.566 3.487 3.487 
0.517 3.356 3.356 
0.234 1.869 1.869 
0.300 1.486 1.486 
0.334 1.158 1.158 
0.467 1.990 1.990 
0.250 1.519 1.519 
0.483 2.108 2.108 
0.250 1.365 1.365 
0.467 3.181 3.181 
0.400 1.858 1.858 
0.517 2.753 2.753 
0.484 2.209 2.209 
0.567 1.323 1.323 
0.567 1.269 1.269 
0.335 1.246 1.246 
0.484 1.704 1.704 
0.284 2.231 2.231 
0.217 3.358 3.358 
0.501 1.629 1.629 
0.400 2.080 2.080 
0.400 2.571 2.571 
0.567 1.607 1.607 
0.451 1.367 1.367 
0.450 1.880 1.880 
0.551 1.520 1.520 
0.517 1.682 1.682 
0.434 2.405 2.405 
0.267 2.819 2.819 
0.300 1.653 1.653 
0.551 1.213 1.213 
0.217 2.765 2.765 
<><><><><><><><> 
RT (mean):  2.18 
Consistency:  0.23 
Self Consistency:  1.00 
<><><><><><><><> 
End: 07-Oct-2014 11:33:59 
