<><><><><><><><> 
Begin: 07-Oct-2014 12:25:51 
0.418 2.088 2.088 
0.267 1.302 1.302 
0.450 0.788 0.788 
0.300 1.728 1.728 
0.468 0.930 0.930 
0.483 1.006 1.006 
0.500 2.692 2.692 
0.384 0.679 0.679 
0.233 0.821 0.821 
0.300 0.974 0.974 
0.567 2.483 2.483 
0.267 1.182 1.182 
0.534 0.962 0.962 
0.417 1.138 1.138 
0.602 0.942 0.942 
0.233 1.379 1.379 
0.383 2.222 2.222 
0.250 1.040 1.040 
0.584 0.918 0.918 
0.200 1.619 1.619 
0.516 0.908 0.908 
0.534 2.254 2.254 
0.551 1.161 1.161 
0.233 1.336 1.336 
0.367 1.215 1.215 
0.300 1.393 1.393 
0.517 1.093 1.093 
0.368 1.291 1.291 
0.567 1.673 1.673 
0.267 1.565 1.565 
0.316 0.864 0.864 
0.266 1.728 1.728 
0.250 1.127 1.127 
0.551 1.850 1.850 
0.434 1.126 1.126 
0.417 1.127 1.127 
0.267 1.073 1.073 
0.550 2.452 2.452 
0.451 1.028 1.028 
0.350 1.049 1.049 
0.400 1.215 1.215 
0.367 0.908 0.908 
0.234 1.455 1.455 
0.300 1.248 1.248 
0.255 1.138 1.138 
0.284 1.061 1.061 
0.300 1.290 1.290 
0.367 1.204 1.204 
0.217 2.253 2.253 
0.567 1.050 1.050 
0.585 1.444 1.444 
0.400 1.543 1.543 
0.400 1.116 1.116 
0.334 0.864 0.864 
0.567 0.952 0.952 
0.351 1.093 1.093 
0.250 2.887 2.887 
0.518 1.159 1.159 
0.366 1.258 1.258 
0.301 1.924 1.924 
0.368 1.039 1.039 
0.250 1.006 1.006 
0.250 1.301 1.301 
0.584 1.750 1.750 
0.583 0.940 0.940 
0.434 1.148 1.148 
0.234 1.926 1.926 
0.301 1.139 1.139 
0.350 1.006 1.006 
0.533 0.995 0.995 
0.216 2.800 2.800 
0.217 0.940 0.940 
0.267 1.224 1.224 
0.467 1.652 1.652 
0.500 1.127 1.127 
0.467 3.315 3.315 
0.384 1.422 1.422 
0.417 1.323 1.323 
0.316 2.099 2.099 
0.501 1.717 1.717 
0.284 1.181 1.181 
0.483 0.930 0.930 
0.283 1.105 1.105 
0.351 1.138 1.138 
0.451 1.827 1.827 
0.517 1.784 1.784 
0.234 1.334 1.334 
0.568 0.941 0.941 
0.517 2.023 2.023 
0.401 1.465 1.465 
0.383 1.599 1.599 
0.384 2.735 2.735 
0.316 1.007 1.007 
0.400 1.259 1.259 
0.401 0.920 0.920 
0.534 0.809 0.809 
0.517 1.008 1.008 
0.467 1.400 1.400 
0.350 1.272 1.272 
0.533 1.269 1.269 
0.417 1.598 1.598 
0.350 1.182 1.182 
0.584 0.931 0.931 
0.550 1.706 1.706 
0.417 1.182 1.182 
0.451 1.192 1.192 
0.434 1.269 1.269 
0.283 0.743 0.743 
0.316 0.733 0.733 
0.384 1.181 1.181 
0.300 1.115 1.115 
0.534 0.898 0.898 
0.283 1.116 1.116 
0.300 0.788 0.788 
0.266 2.428 2.428 
0.300 1.924 1.924 
0.384 1.105 1.105 
0.333 1.028 1.028 
0.567 1.301 1.301 
0.367 0.984 0.984 
0.284 1.049 1.049 
0.568 1.083 1.083 
0.601 0.919 0.919 
0.384 1.925 1.925 
0.250 1.104 1.104 
0.300 0.908 0.908 
0.367 1.007 1.007 
0.433 0.875 0.875 
0.300 1.094 1.094 
0.449 1.138 1.138 
0.483 1.028 1.028 
0.284 1.181 1.181 
0.250 1.006 1.006 
0.317 1.050 1.050 
0.334 0.854 0.854 
0.368 0.941 0.941 
0.401 2.396 2.396 
0.233 1.127 1.127 
0.300 1.323 1.323 
0.518 0.919 0.919 
0.217 1.083 1.083 
0.568 0.765 0.765 
0.500 0.919 0.919 
0.400 0.864 0.864 
0.434 0.798 0.798 
0.300 1.476 1.476 
0.383 0.831 0.831 
0.585 0.865 0.865 
0.418 0.777 0.777 
0.416 1.170 1.170 
0.300 0.733 0.733 
0.401 0.843 0.843 
0.451 1.093 1.093 
0.467 0.908 0.908 
0.367 1.160 1.160 
0.351 1.400 1.400 
0.601 1.488 1.488 
0.217 1.990 1.990 
0.551 0.799 0.799 
0.568 0.820 0.820 
0.517 0.765 0.765 
0.234 1.246 1.246 
0.301 1.105 1.105 
0.333 1.379 1.379 
0.467 0.864 0.864 
0.251 0.798 0.798 
0.500 0.974 0.974 
0.250 0.722 0.722 
0.467 0.853 0.853 
0.400 1.061 1.061 
0.517 0.841 0.841 
0.484 1.105 1.105 
0.567 1.608 1.608 
0.567 1.116 1.116 
0.334 1.257 1.257 
0.484 0.984 0.984 
0.285 2.615 2.615 
0.217 0.941 0.941 
0.499 1.007 1.007 
0.400 1.006 1.006 
0.400 1.049 1.049 
0.567 1.673 1.673 
0.449 0.963 0.963 
0.450 0.765 0.765 
0.551 0.831 0.831 
0.518 1.160 1.160 
0.434 1.138 1.138 
0.283 1.082 1.082 
0.300 0.799 0.799 
0.551 1.072 1.072 
0.217 0.831 0.831 
<><><><><><><><> 
RT (mean):  1.28 
Consistency:  0.08 
Self Consistency:  0.80 
<><><><><><><><> 
End: 07-Oct-2014 12:34:16 
