1,3,1,2,0,0.65001
0,112,2,2,1,0.46449
1,104,2,2,1,0.49727
0,8,1,2,0,0.45321
0,66,2,1,0,0.45376
0,83,2,2,1,0.45325
1,113,2,1,0,0.4317
0,49,1,2,0,0.51889
1,57,1,1,1,0.63871
0,81,2,2,1,0.39333
1,91,2,2,1,0.5405
0,79,2,2,1,0.46019
1,66,2,1,0,0.42707
0,51,1,1,1,0.40961
1,106,2,2,1,0.46431
0,34,1,1,1,0.31239
1,22,1,1,1,0.6073
1,43,1,1,1,0.49676
0,56,1,2,0,0.38773
0,87,2,1,0,0.31067
1,5,1,2,0,0.26237
1,58,1,1,1,0.37679
1,105,2,2,1,0.57362
1,3,1,1,1,0.60532
0,86,2,2,1,0.46467
1,76,2,1,0,0.42123
0,90,2,2,1,0.4974
0,13,1,1,1,0.47456
1,38,1,1,1,0.28445
1,92,2,2,1,0.46434
0,94,2,2,1,0.49688
0,49,1,2,0,0.47407
1,98,2,1,0,0.41599
1,54,1,1,1,0.19718
0,113,2,2,1,0.43155
0,70,2,1,0,0.076421
0,19,1,2,0,0.28452
0,29,1,2,0,0.010985
0,71,2,2,1,0.24048
0,19,1,1,1,0.011123
1,46,1,1,1,0.043908
1,38,1,1,1,0.011021
0,117,2,2,1,0.011093
1,65,2,1,0,0.098407
1,5,1,1,1,0.90168
1,53,1,1,1,0.4863
1,60,1,1,1,0.45347
0,51,1,2,0,0.45374
1,69,2,2,1,0.36603
1,39,1,1,1,0.35426
0,110,2,1,0,0.32211
1,23,1,1,1,0.48535
1,1,1,1,1,0.508
0,42,1,1,1,0.46444
1,63,2,2,1,0.50299
1,115,2,1,0,0.37673
0,9,1,1,1,0.36653
1,46,1,2,0,0.48624
1,75,2,NaN,NaN,NaN
1,116,2,2,1,0.67231
1,16,1,1,1,0.50762
1,72,2,1,0,0.48599
0,88,2,2,1,0.38837
0,9,1,1,1,0.54175
0,91,2,1,0,0.45363
0,81,2,2,1,0.26286
0,15,1,2,0,0.28392
1,53,1,1,1,0.32261
1,48,1,1,1,0.29539
1,28,1,2,0,0.27339
0,74,2,2,1,0.41527
1,118,2,2,1,0.44111
0,27,1,1,1,0.2623
0,17,1,2,0,0.087502
0,40,1,1,1,0.010987
0,69,2,NaN,NaN,NaN
1,78,2,2,1,0.36576
1,32,1,2,0,0.42038
1,8,1,1,1,0.35601
1,114,2,2,1,0.60724
1,96,2,2,1,0.51913
0,33,1,2,0,0.40403
0,20,1,1,1,0.21862
1,77,2,2,1,0.28456
0,101,2,2,1,0.44272
1,2,1,1,1,0.31089
0,77,2,1,0,0.28426
0,24,1,2,0,0.56907
1,80,2,1,0,0.27373
1,45,1,2,0,0.43166
0,27,1,1,1,0.09837
1,89,2,1,0,0.3772
1,109,2,2,1,0.043681
1,12,1,1,1,0.34411
1,102,2,2,1,0.57377
0,50,1,1,1,0.47616
0,86,2,1,0,0.27329
1,21,1,1,1,0.67079
0,7,1,1,1,0.63936
1,73,2,2,1,0.47528
1,32,1,1,1,0.76599
1,35,1,1,1,0.54193
1,14,1,1,1,0.55088
1,97,2,2,1,0.44147
0,65,2,1,0,0.22952
1,75,2,1,0,0.38778
1,31,1,1,1,0.29547
1,99,2,1,0,0.75443
1,7,1,1,1,0.48229
1,68,2,1,0,0.37725
0,107,2,2,1,0.48749
1,89,2,2,1,0.65027
0,4,1,1,1,0.48675
0,108,2,2,1,0.6274
1,6,1,1,1,0.57498
0,4,1,1,1,0.36694
1,52,1,2,0,0.29543
0,98,2,2,1,0.46449
1,112,2,1,0,0.0112
0,61,2,2,1,0.71557
0,64,2,2,1,0.5191
1,59,1,1,1,0.43158
1,62,2,2,1,0.6066
0,111,2,1,0,0.63415
1,36,1,2,0,0.47439
0,10,1,1,1,0.5532
0,74,2,1,0,0.41061
1,43,1,1,1,0.66102
1,67,2,1,0,0.13105
1,11,1,2,0,0.66141
1,24,1,1,1,0.010905
0,116,2,2,1,0.010901
0,93,2,2,1,0.55173
1,20,1,1,1,0.56181
0,97,2,2,1,0.3879
0,80,2,2,1,0.36442
1,26,1,1,1,0.3437
0,84,2,2,1,0.27285
0,85,2,1,0,0.34404
1,55,1,1,1,0.20766
1,33,1,2,0,0.13196
0,52,1,1,1,0.27315
0,84,2,1,0,0.43117
1,28,1,1,1,0.57418
1,85,2,2,1,0.37678
0,59,1,2,0,0.46391
0,120,2,2,1,0.42087
1,17,1,1,1,0.35544
1,107,2,2,1,0.63914
0,54,1,1,1,0.48503
1,76,2,2,1,0.88119
0,29,1,1,1,0.77065
1,102,2,1,0,0.32255
1,64,2,2,1,0.44689
1,1,1,1,1,0.62832
0,16,1,1,1,0.7808
1,105,2,2,1,0.63947
0,72,2,2,1,0.60627
1,39,1,1,1,0.51893
1,111,2,2,1,0.53998
0,40,1,1,1,0.60653
0,42,1,1,1,0.46426
0,110,2,1,0,0.57345
0,44,1,1,1,0.51927
0,95,2,1,0,0.46408
0,79,2,1,0,0.80334
1,92,2,2,1,0.68321
0,18,1,1,1,0.5404
0,30,1,2,0,0.67235
0,96,2,1,0,0.69374
0,100,2,1,0,0.36587
0,61,2,2,1,0.4425
1,35,1,1,1,0.26251
1,106,2,1,0,0.39782
0,26,1,2,0,0.42649
1,47,1,1,1,0.4312
0,41,1,1,1,0.47626
0,120,2,1,0,0.4751
0,78,2,2,1,0.40953
0,119,2,2,1,0.37572
0,60,1,2,0,0.40599
0,118,2,2,1,0.6065
0,108,2,1,0,0.40391
1,2,1,1,1,0.56239
1,11,1,1,1,0.59539
0,87,2,1,0,0.49708
1,6,1,1,1,0.92353
1,83,2,2,1,0.51851
0,41,1,1,1,0.63456
0,18,1,1,1,0.6173
1,67,2,2,1,0.48544
0,109,2,1,0,0.34415
1,34,1,1,1,0.26239
0,103,2,1,0,0.25156
1,70,2,1,0,0.010983
0,95,2,1,0,0.33305
0,13,1,2,0,0.13108
1,103,2,1,0,0.37761
1,115,2,2,1,0.5581
1,82,2,1,0,0.75402
0,57,1,1,1,0.52987
0,47,1,1,1,0.40914
0,119,2,1,0,0.57254
0,88,2,2,1,0.47532
1,68,2,1,0,0.51906
0,37,1,1,1,0.37686
