<><><><><><><><> 
Begin: 28-Sep-2014 09:24:20 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s25 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 3.150 3.150 
0.533 2.221 2.221 
0.567 2.089 2.089 
0.251 3.249 3.249 
0.568 1.412 1.412 
0.451 1.564 1.564 
0.234 2.297 2.297 
0.317 3.404 3.404 
0.418 3.117 3.117 
0.585 1.992 1.992 
0.584 2.594 2.594 
0.267 2.419 2.419 
0.585 1.652 1.652 
0.584 1.827 1.827 
0.400 2.036 2.036 
0.516 1.969 1.969 
0.266 3.500 3.500 
0.367 3.324 3.324 
0.568 3.249 3.249 
0.516 3.009 3.009 
0.584 2.780 2.780 
0.468 1.893 1.893 
0.216 2.254 2.254 
0.534 4.005 4.229 
0.584 1.827 1.827 
0.468 1.379 1.379 
0.500 2.374 2.374 
0.500 1.324 1.324 
0.367 3.107 3.107 
0.467 1.379 1.379 
0.267 1.543 1.543 
0.483 1.805 1.805 
0.217 3.992 5.241 
0.317 1.489 1.489 
0.217 1.564 1.564 
0.249 1.663 1.663 
0.534 3.030 3.030 
0.485 1.204 1.204 
0.334 3.994 5.055 
0.584 3.992 5.132 
0.218 3.806 3.806 
0.383 3.403 3.403 
0.350 1.827 1.827 
0.502 1.597 1.597 
0.516 2.550 2.550 
0.283 2.921 2.921 
0.400 3.294 3.294 
0.384 2.046 2.046 
0.467 3.984 4.578 
0.484 2.495 2.495 
0.501 2.342 2.342 
0.318 1.992 1.992 
0.467 1.532 1.532 
0.467 1.629 1.629 
0.267 1.356 1.356 
0.251 1.390 1.390 
0.401 1.706 1.706 
0.584 1.630 1.630 
0.334 1.027 1.027 
0.434 2.112 2.112 
0.299 2.090 2.090 
0.500 1.072 1.072 
0.299 1.729 1.729 
0.401 1.225 1.225 
0.484 3.971 3.971 
0.552 2.265 2.265 
0.584 1.695 1.695 
0.417 1.597 1.597 
0.251 2.997 2.997 
0.267 3.130 3.130 
0.300 2.626 2.626 
0.534 1.194 1.194 
0.300 1.563 1.563 
0.533 1.182 1.182 
0.301 1.313 1.313 
0.567 1.520 1.520 
0.334 1.040 1.040 
0.284 1.138 1.138 
0.300 3.962 3.962 
0.450 1.313 1.313 
0.384 1.138 1.138 
0.350 1.226 1.226 
0.533 1.050 1.050 
0.433 1.794 1.794 
0.417 3.677 3.677 
0.568 1.291 1.291 
0.317 1.050 1.050 
0.501 1.979 1.979 
0.501 1.488 1.488 
0.350 2.659 2.659 
0.434 1.347 1.347 
0.233 2.450 2.450 
0.233 2.363 2.363 
0.418 3.844 3.844 
0.517 3.425 3.425 
0.583 2.222 2.222 
0.250 3.994 4.497 
0.434 3.992 4.202 
0.383 2.277 2.277 
0.201 2.560 2.560 
0.334 2.101 2.101 
0.268 2.810 2.810 
0.518 3.314 3.314 
0.333 1.969 1.969 
