<><><><><><><><> 
Begin: 05-Oct-2014 17:58:01 
0.418 1.006 1.006 
0.267 0.962 0.962 
0.450 1.214 1.214 
0.300 1.006 1.006 
0.468 1.116 1.116 
0.484 2.450 2.450 
0.500 2.504 2.504 
0.384 1.837 1.837 
0.234 2.144 2.144 
0.300 1.018 1.018 
0.567 0.831 0.831 
0.266 0.952 0.952 
0.535 1.454 1.454 
0.418 1.564 1.564 
0.600 1.028 1.028 
0.234 1.356 1.356 
0.383 1.432 1.432 
0.250 0.831 0.831 
0.584 0.843 0.843 
0.200 0.908 0.908 
0.517 1.127 1.127 
0.534 0.984 0.984 
0.552 0.985 0.985 
0.234 2.111 2.111 
0.368 3.129 3.129 
0.300 1.126 1.126 
0.518 1.105 1.105 
0.383 3.982 4.196 
0.568 0.996 0.996 
0.283 0.962 0.962 
0.300 0.930 0.930 
0.266 0.580 0.580 
0.250 0.897 0.897 
0.551 1.116 1.116 
0.433 1.028 1.028 
0.417 1.390 1.390 
0.266 3.641 3.641 
0.551 1.247 1.247 
0.450 1.115 1.115 
0.351 1.126 1.126 
0.417 2.220 2.220 
0.368 1.105 1.105 
0.234 0.941 0.941 
0.300 2.220 2.220 
0.250 1.137 1.137 
0.283 0.853 0.853 
0.300 0.853 0.853 
0.367 1.432 1.432 
0.217 0.777 0.777 
0.566 1.105 1.105 
0.585 1.028 1.028 
0.401 1.356 1.356 
0.400 1.193 1.193 
0.333 0.995 0.995 
0.568 3.412 3.412 
0.350 0.996 0.996 
0.250 1.007 1.007 
0.518 1.171 1.171 
0.350 0.722 0.722 
0.301 0.764 0.764 
0.367 0.744 0.744 
0.235 1.465 1.465 
0.250 0.667 0.667 
0.583 1.465 1.465 
0.584 1.313 1.313 
0.434 1.355 1.355 
0.234 0.896 0.896 
0.300 1.607 1.607 
0.350 2.679 2.679 
0.535 1.378 1.378 
0.216 1.400 1.400 
0.217 2.385 2.385 
0.268 1.280 1.280 
0.467 1.444 1.444 
0.501 0.821 0.821 
0.467 1.378 1.378 
0.384 2.330 2.330 
0.417 1.257 1.257 
0.317 0.952 0.952 
0.500 1.093 1.093 
0.283 2.769 2.769 
0.484 3.369 3.369 
0.284 1.597 1.597 
0.350 1.039 1.039 
0.452 1.259 1.259 
0.517 1.465 1.465 
0.234 1.269 1.269 
0.567 4.003 4.929 
0.517 3.992 4.179 
0.400 0.864 0.864 
0.383 3.993 4.060 
0.383 1.094 1.094 
0.333 1.936 1.936 
0.401 0.755 0.755 
0.400 0.973 0.973 
0.534 1.160 1.160 
0.518 0.864 0.864 
0.467 0.711 0.711 
0.351 0.635 0.635 
0.534 1.007 1.007 
0.418 1.794 1.794 
0.350 0.723 0.723 
0.584 2.231 2.231 
0.551 0.864 0.864 
0.417 1.193 1.193 
0.449 1.072 1.072 
0.433 1.869 1.869 
0.284 0.951 0.951 
0.317 1.630 1.630 
0.384 0.963 0.963 
0.300 0.952 0.952 
0.534 1.105 1.105 
0.284 1.378 1.378 
0.300 1.521 1.521 
0.266 1.127 1.127 
0.300 1.903 1.903 
0.383 2.516 2.516 
0.333 1.335 1.335 
0.568 2.735 2.735 
0.367 1.979 1.979 
0.284 0.875 0.875 
0.567 1.357 1.357 
0.600 2.285 2.285 
0.384 1.761 1.761 
0.250 1.280 1.280 
0.300 0.710 0.710 
0.367 1.137 1.137 
0.435 0.853 0.853 
0.300 1.115 1.115 
0.450 2.844 2.844 
0.483 1.413 1.413 
0.284 0.777 0.777 
0.250 0.997 0.997 
0.318 1.575 1.575 
0.334 1.607 1.607 
0.367 0.809 0.809 
0.400 0.897 0.897 
0.233 0.591 0.591 
0.299 1.126 1.126 
0.517 0.646 0.646 
0.217 3.992 4.660 
0.567 0.733 0.733 
0.500 1.749 1.749 
0.400 0.907 0.907 
0.434 2.024 2.024 
0.301 0.951 0.951 
0.384 1.061 1.061 
0.584 2.788 2.788 
0.418 1.279 1.279 
0.417 1.039 1.039 
0.301 1.050 1.050 
0.400 1.050 1.050 
0.450 0.853 0.853 
0.467 0.820 0.820 
0.367 0.962 0.962 
0.350 2.156 2.156 
0.600 2.361 2.361 
0.217 2.034 2.034 
0.551 1.968 1.968 
0.567 0.711 0.711 
0.518 1.028 1.028 
0.250 0.743 0.743 
0.301 0.995 0.995 
0.334 0.973 0.973 
0.466 0.776 0.776 
0.251 1.126 1.126 
0.485 0.897 0.897 
0.250 0.963 0.963 
0.468 0.766 0.766 
0.400 0.940 0.940 
0.517 1.455 1.455 
0.484 1.640 1.640 
0.567 0.930 0.930 
0.567 1.160 1.160 
0.333 0.645 0.645 
0.484 0.929 0.929 
0.284 1.685 1.685 
0.217 0.732 0.732 
0.501 1.161 1.161 
0.400 1.093 1.093 
0.401 1.270 1.270 
0.567 1.007 1.007 
0.450 0.701 0.701 
0.450 0.919 0.919 
0.550 2.537 2.537 
0.534 0.887 0.887 
0.434 0.831 0.831 
0.283 1.881 1.881 
0.300 0.930 0.930 
0.551 2.034 2.034 
0.217 0.951 0.951 
<><><><><><><><> 
RT (mean):  1.40 
Consistency:  0.35 
Self Consistency:  0.74 
<><><><><><><><> 
End: 05-Oct-2014 18:07:11 
