<><><><><><><><> 
Begin: 05-Oct-2014 18:13:38 
0.417 1.815 1.815 
0.267 1.149 1.149 
0.450 0.832 0.832 
0.300 1.116 1.116 
0.467 0.886 0.886 
0.483 0.755 0.755 
0.500 0.941 0.941 
0.383 1.159 1.159 
0.234 0.744 0.744 
0.300 1.771 1.771 
0.568 0.995 0.995 
0.267 2.045 2.045 
0.534 2.275 2.275 
0.417 1.050 1.050 
0.601 0.799 0.799 
0.234 1.345 1.345 
0.384 1.257 1.257 
0.250 1.357 1.357 
0.584 0.962 0.962 
0.201 0.930 0.930 
0.517 0.842 0.842 
0.534 0.733 0.733 
0.551 2.013 2.013 
0.233 1.017 1.017 
0.367 1.204 1.204 
0.301 0.766 0.766 
0.517 0.962 0.962 
0.368 0.996 0.996 
0.568 1.137 1.137 
0.267 0.984 0.984 
0.301 1.433 1.433 
0.267 0.624 0.624 
0.251 1.159 1.159 
0.551 1.323 1.323 
0.433 1.280 1.280 
0.418 1.017 1.017 
0.267 0.700 0.700 
0.551 0.699 0.699 
0.451 0.788 0.788 
0.349 0.678 0.678 
0.400 1.181 1.181 
0.367 0.590 0.590 
0.234 1.170 1.170 
0.300 1.673 1.673 
0.250 0.810 0.810 
0.283 0.996 0.996 
0.299 1.433 1.433 
0.367 0.547 0.547 
0.217 0.744 0.744 
0.568 0.776 0.776 
0.584 0.776 0.776 
0.400 0.634 0.634 
0.401 1.006 1.006 
0.333 0.656 0.656 
0.567 0.722 0.722 
0.350 0.787 0.787 
0.250 0.765 0.765 
0.517 0.733 0.733 
0.351 1.772 1.772 
0.300 0.503 0.503 
0.368 0.864 0.864 
0.233 1.323 1.323 
0.250 0.908 0.908 
0.584 0.810 0.810 
0.583 0.722 0.722 
0.434 0.591 0.591 
0.233 0.831 0.831 
0.300 1.104 1.104 
0.350 1.532 1.532 
0.535 1.969 1.969 
0.216 1.028 1.028 
0.217 1.181 1.181 
0.267 1.268 1.268 
0.467 1.597 1.597 
0.501 0.623 0.623 
0.467 0.984 0.984 
0.384 1.017 1.017 
0.418 0.995 0.995 
0.316 0.821 0.821 
0.500 2.034 2.034 
0.284 0.613 0.613 
0.483 0.766 0.766 
0.283 0.721 0.721 
0.351 1.596 1.596 
0.451 0.941 0.941 
0.517 1.028 1.028 
0.235 1.192 1.192 
0.567 0.613 0.613 
0.517 0.842 0.842 
0.401 3.992 4.715 
0.383 1.651 1.651 
0.385 0.722 0.722 
0.333 1.302 1.302 
0.400 0.951 0.951 
0.401 0.875 0.875 
0.534 2.165 2.165 
0.518 3.587 3.587 
0.467 0.798 0.798 
0.350 0.973 0.973 
0.534 0.799 0.799 
0.417 2.493 2.493 
0.350 0.940 0.940 
0.584 0.864 0.864 
0.550 1.137 1.137 
0.417 1.947 1.947 
0.451 1.301 1.301 
0.434 1.050 1.050 
0.284 1.006 1.006 
0.318 0.700 0.700 
0.385 0.733 0.733 
0.300 0.820 0.820 
0.533 0.788 0.788 
0.283 1.105 1.105 
0.300 1.158 1.158 
0.267 0.864 0.864 
0.300 0.799 0.799 
0.384 1.773 1.773 
0.334 1.597 1.597 
0.568 0.558 0.558 
0.367 1.476 1.476 
0.283 0.973 0.973 
0.568 0.809 0.809 
0.601 1.214 1.214 
0.384 1.356 1.356 
0.251 0.973 0.973 
0.300 1.641 1.641 
0.367 0.908 0.908 
0.434 0.940 0.940 
0.300 0.985 0.985 
0.450 0.832 0.832 
0.484 0.973 0.973 
0.284 0.962 0.962 
0.250 1.750 1.750 
0.318 0.656 0.656 
0.333 0.918 0.918 
0.368 0.776 0.776 
0.400 1.071 1.071 
0.234 0.886 0.886 
0.300 0.909 0.909 
0.518 0.842 0.842 
0.217 0.700 0.700 
0.568 2.001 2.001 
0.500 1.312 1.312 
0.399 1.850 1.850 
0.434 0.842 0.842 
0.300 1.213 1.213 
0.383 0.689 0.689 
0.584 0.919 0.919 
0.418 1.094 1.094 
0.417 1.455 1.455 
0.300 1.160 1.160 
0.399 1.171 1.171 
0.450 1.236 1.236 
0.468 1.477 1.477 
0.367 1.499 1.499 
0.351 0.580 0.580 
0.601 0.744 0.744 
0.217 1.904 1.904 
0.551 3.346 3.346 
0.567 0.962 0.962 
0.518 1.531 1.531 
0.234 0.777 0.777 
0.301 1.531 1.531 
0.334 0.667 0.667 
0.468 0.951 0.951 
0.251 0.908 0.908 
0.485 1.127 1.127 
0.251 1.116 1.116 
0.468 2.341 2.341 
0.399 0.723 0.723 
0.517 1.247 1.247 
0.485 1.280 1.280 
0.567 0.984 0.984 
0.551 0.908 0.908 
0.333 0.886 0.886 
0.484 0.897 0.897 
0.284 0.865 0.865 
0.217 0.973 0.973 
0.502 3.468 3.468 
0.401 0.744 0.744 
0.399 0.984 0.984 
0.568 1.116 1.116 
0.451 0.853 0.853 
0.450 0.623 0.623 
0.551 1.028 1.028 
0.518 1.028 1.028 
0.433 0.875 0.875 
0.284 1.115 1.115 
0.301 0.678 0.678 
0.551 0.754 0.754 
0.217 0.832 0.832 
<><><><><><><><> 
RT (mean):  1.25 
Consistency:  -0.01 
Self Consistency:  0.83 
<><><><><><><><> 
End: 05-Oct-2014 18:21:55 
