<><><><><><><><> 
Begin: 05-Oct-2014 18:32:13 
0.417 0.722 0.722 
0.267 1.028 1.028 
0.451 0.941 0.941 
0.300 0.765 0.765 
0.466 0.853 0.853 
0.483 0.689 0.689 
0.500 0.755 0.755 
0.384 0.809 0.809 
0.234 1.005 1.005 
0.300 0.985 0.985 
0.568 0.809 0.809 
0.268 0.809 0.809 
0.534 0.810 0.810 
0.418 0.985 0.985 
0.600 0.853 0.853 
0.234 0.940 0.940 
0.383 1.685 1.685 
0.250 0.765 0.765 
0.584 1.574 1.574 
0.201 1.017 1.017 
0.518 0.953 0.953 
0.534 1.661 1.661 
0.550 0.765 0.765 
0.234 0.984 0.984 
0.367 0.821 0.821 
0.300 1.071 1.071 
0.518 1.017 1.017 
0.368 1.051 1.051 
0.568 0.700 0.700 
0.267 2.210 2.210 
0.300 1.531 1.531 
0.267 0.886 0.886 
0.251 1.094 1.094 
0.551 0.798 0.798 
0.435 0.897 0.897 
0.417 1.684 1.684 
0.267 1.619 1.619 
0.551 2.078 2.078 
0.450 0.875 0.875 
0.350 0.842 0.842 
0.401 0.810 0.810 
0.367 0.777 0.777 
0.234 1.926 1.926 
0.300 2.339 2.339 
0.250 0.733 0.733 
0.283 1.532 1.532 
0.300 0.798 0.798 
0.368 0.983 0.983 
0.217 0.941 0.941 
0.568 1.323 1.323 
0.584 0.853 0.853 
0.400 0.897 0.897 
0.400 0.722 0.722 
0.334 0.907 0.907 
0.567 0.678 0.678 
0.350 1.565 1.565 
0.251 0.744 0.744 
0.517 1.050 1.050 
0.350 1.192 1.192 
0.300 0.962 0.962 
0.367 0.787 0.787 
0.233 1.028 1.028 
0.250 1.028 1.028 
0.584 0.722 0.722 
0.584 0.613 0.613 
0.434 1.345 1.345 
0.234 3.347 3.347 
0.301 1.214 1.214 
0.350 3.139 3.139 
0.534 1.279 1.279 
0.201 0.679 0.679 
0.217 1.115 1.115 
0.268 0.941 0.941 
0.467 0.767 0.767 
0.500 0.744 0.744 
0.467 0.667 0.667 
0.384 0.918 0.918 
0.417 0.930 0.930 
0.317 1.138 1.138 
0.501 3.543 3.543 
0.284 0.799 0.799 
0.484 1.247 1.247 
0.284 1.554 1.554 
0.351 0.854 0.854 
0.450 0.820 0.820 
0.518 0.842 0.842 
0.233 1.280 1.280 
0.568 0.656 0.656 
0.517 1.367 1.367 
0.399 3.993 4.234 
0.383 0.864 0.864 
0.383 1.116 1.116 
0.333 1.192 1.192 
0.401 1.171 1.171 
0.400 4.003 4.075 
0.534 1.925 1.925 
0.517 1.880 1.880 
0.467 1.838 1.838 
0.350 1.651 1.651 
0.534 1.204 1.204 
0.417 3.992 4.474 
0.350 1.618 1.618 
0.584 1.313 1.313 
0.550 0.590 0.590 
0.418 0.634 0.634 
0.451 1.587 1.587 
0.434 1.531 1.531 
0.284 0.700 0.700 
0.317 1.825 1.825 
0.384 0.831 0.831 
0.300 0.754 0.754 
0.534 0.908 0.908 
0.283 1.520 1.520 
0.300 1.214 1.214 
0.268 2.800 2.800 
0.300 0.612 0.612 
0.384 0.842 0.842 
0.334 0.800 0.800 
0.568 1.762 1.762 
0.367 1.193 1.193 
0.283 2.134 2.134 
0.567 1.389 1.389 
0.601 1.609 1.609 
0.383 0.776 0.776 
0.250 1.116 1.116 
0.300 1.169 1.169 
0.366 0.820 0.820 
0.434 1.674 1.674 
0.300 1.302 1.302 
0.451 1.924 1.924 
0.484 1.160 1.160 
0.284 1.203 1.203 
0.250 1.367 1.367 
0.316 1.729 1.729 
0.334 3.477 3.477 
0.368 2.964 2.964 
0.400 0.952 0.952 
0.234 1.357 1.357 
0.300 0.973 0.973 
0.517 1.006 1.006 
0.218 0.820 0.820 
0.568 3.533 3.533 
0.500 2.417 2.417 
0.401 1.225 1.225 
0.433 0.886 0.886 
0.300 0.864 0.864 
0.384 0.886 0.886 
0.584 1.751 1.751 
0.418 0.700 0.700 
0.417 0.711 0.711 
0.300 0.777 0.777 
0.399 0.712 0.712 
0.451 0.755 0.755 
0.483 2.067 2.067 
0.367 0.678 0.678 
0.350 1.105 1.105 
0.600 0.743 0.743 
0.217 0.919 0.919 
0.551 1.051 1.051 
0.567 1.509 1.509 
0.518 2.176 2.176 
0.234 1.444 1.444 
0.300 3.620 3.620 
0.334 2.155 2.155 
0.468 0.875 0.875 
0.251 1.105 1.105 
0.500 1.171 1.171 
0.250 0.678 0.678 
0.467 0.754 0.754 
0.401 0.843 0.843 
0.517 0.973 0.973 
0.484 0.623 0.623 
0.567 0.810 0.810 
0.567 0.853 0.853 
0.334 0.995 0.995 
0.484 0.996 0.996 
0.284 1.061 1.061 
0.217 1.236 1.236 
0.502 1.335 1.335 
0.400 1.575 1.575 
0.400 1.116 1.116 
0.567 0.776 0.776 
0.451 0.995 0.995 
0.451 0.788 0.788 
0.551 0.842 0.842 
0.516 0.722 0.722 
0.434 0.887 0.887 
0.283 0.776 0.776 
0.300 1.006 1.006 
0.550 0.930 0.930 
0.217 3.030 3.030 
<><><><><><><><> 
RT (mean):  1.21 
Consistency:  0.18 
Self Consistency:  0.90 
<><><><><><><><> 
End: 05-Oct-2014 18:40:21 
