<><><><><><><><> 
Begin: 05-Oct-2014 17:48:51 
0.417 0.918 0.918 
0.267 2.079 2.079 
0.450 1.323 1.323 
0.301 0.853 0.853 
0.467 0.831 0.831 
0.483 2.777 2.777 
0.500 1.465 1.465 
0.384 0.919 0.919 
0.234 2.724 2.724 
0.300 1.870 1.870 
0.567 1.816 1.816 
0.266 1.137 1.137 
0.533 1.476 1.476 
0.417 3.424 3.424 
0.600 0.776 0.776 
0.234 1.773 1.773 
0.383 0.678 0.678 
0.250 1.006 1.006 
0.584 1.017 1.017 
0.201 1.367 1.367 
0.517 2.384 2.384 
0.534 0.952 0.952 
0.551 0.831 0.831 
0.234 0.580 0.580 
0.367 0.952 0.952 
0.300 1.049 1.049 
0.516 0.787 0.787 
0.367 0.951 0.951 
0.567 0.952 0.952 
0.267 0.876 0.876 
0.301 0.941 0.941 
0.266 2.143 2.143 
0.250 2.844 2.844 
0.551 1.116 1.116 
0.433 2.604 2.604 
0.417 0.645 0.645 
0.267 2.099 2.099 
0.550 1.401 1.401 
0.451 1.378 1.378 
0.350 0.908 0.908 
0.401 1.716 1.716 
0.368 1.367 1.367 
0.234 1.116 1.116 
0.301 1.214 1.214 
0.250 1.704 1.704 
0.284 0.592 0.592 
0.300 0.970 0.970 
0.367 0.970 0.970 
0.217 0.952 0.952 
0.567 1.236 1.236 
0.583 0.875 0.875 
0.401 0.831 0.831 
0.401 1.476 1.476 
0.334 0.940 0.940 
0.567 0.723 0.723 
0.350 1.115 1.115 
0.250 1.279 1.279 
0.517 1.061 1.061 
0.352 0.798 0.798 
0.301 0.700 0.700 
0.367 0.864 0.864 
0.234 3.041 3.041 
0.251 0.929 0.929 
0.584 0.787 0.787 
0.584 0.820 0.820 
0.434 0.689 0.689 
0.233 0.798 0.798 
0.300 1.881 1.881 
0.349 0.547 0.547 
0.534 0.557 0.557 
0.201 0.842 0.842 
0.217 0.754 0.754 
0.267 0.809 0.809 
0.467 1.608 1.608 
0.500 1.564 1.564 
0.467 0.820 0.820 
0.384 0.974 0.974 
0.417 1.203 1.203 
0.318 1.203 1.203 
0.500 1.652 1.652 
0.284 1.356 1.356 
0.483 0.558 0.558 
0.284 0.919 0.919 
0.350 1.969 1.969 
0.451 0.996 0.996 
0.517 1.028 1.028 
0.234 2.220 2.220 
0.567 0.831 0.831 
0.517 1.062 1.062 
0.401 1.127 1.127 
0.383 1.323 1.323 
0.384 0.722 0.722 
0.317 1.258 1.258 
0.401 0.689 0.689 
0.401 0.996 0.996 
0.534 0.765 0.765 
0.518 1.138 1.138 
0.467 1.082 1.082 
0.351 1.356 1.356 
0.534 0.842 0.842 
0.417 1.574 1.574 
0.350 0.940 0.940 
0.584 0.919 0.919 
0.551 1.498 1.498 
0.418 1.237 1.237 
0.451 2.515 2.515 
0.434 1.258 1.258 
0.284 1.083 1.083 
0.317 1.039 1.039 
0.383 0.874 0.874 
0.299 0.820 0.820 
0.533 1.859 1.859 
0.284 0.690 0.690 
0.300 2.221 2.221 
0.267 0.678 0.678 
0.300 1.630 1.630 
0.383 1.324 1.324 
0.334 0.854 0.854 
0.567 1.752 1.752 
0.367 1.335 1.335 
0.284 0.951 0.951 
0.566 1.039 1.039 
0.600 2.155 2.155 
0.384 1.641 1.641 
0.251 0.733 0.733 
0.301 0.952 0.952 
0.367 0.963 0.963 
0.434 0.690 0.690 
0.300 0.689 0.689 
0.451 0.722 0.722 
0.484 1.563 1.563 
0.284 1.073 1.073 
0.250 0.700 0.700 
0.318 0.929 0.929 
0.334 1.530 1.530 
0.367 1.104 1.104 
0.400 3.204 3.204 
0.234 1.115 1.115 
0.301 0.952 0.952 
0.517 0.854 0.854 
0.216 1.422 1.422 
0.567 1.038 1.038 
0.501 0.908 0.908 
0.401 0.963 0.963 
0.434 0.918 0.918 
0.301 1.367 1.367 
0.383 0.755 0.755 
0.584 1.290 1.290 
0.418 1.039 1.039 
0.417 1.411 1.411 
0.299 1.499 1.499 
0.400 0.984 0.984 
0.451 0.919 0.919 
0.468 0.875 0.875 
0.367 1.257 1.257 
0.350 0.798 0.798 
0.601 1.608 1.608 
0.216 1.061 1.061 
0.551 1.913 1.913 
0.567 0.886 0.886 
0.518 0.776 0.776 
0.234 0.842 0.842 
0.300 0.744 0.744 
0.334 0.721 0.721 
0.467 0.689 0.689 
0.251 0.908 0.908 
0.483 0.963 0.963 
0.251 0.909 0.909 
0.468 2.254 2.254 
0.401 0.810 0.810 
0.517 0.744 0.744 
0.484 0.493 0.493 
0.567 0.569 0.569 
0.551 0.995 0.995 
0.334 1.039 1.039 
0.484 1.170 1.170 
0.284 0.699 0.699 
0.217 0.820 0.820 
0.501 0.777 0.777 
0.400 0.678 0.678 
0.400 1.105 1.105 
0.567 1.269 1.269 
0.450 0.973 0.973 
0.450 0.667 0.667 
0.551 1.006 1.006 
0.518 1.554 1.554 
0.434 0.930 0.930 
0.267 0.843 0.843 
0.300 0.875 0.875 
0.551 0.798 0.798 
0.218 1.312 1.312 
<><><><><><><><> 
RT (mean):  1.20 
Consistency:  0.02 
Self Consistency:  0.59 
<><><><><><><><> 
End: 05-Oct-2014 17:56:56 
