<><><><><><><><> 
Begin: 05-Oct-2014 17:38:35 
0.418 1.126 1.126 
0.267 0.820 0.820 
0.450 1.442 1.442 
0.300 0.808 0.808 
0.467 1.651 1.651 
0.484 0.962 0.962 
0.502 1.159 1.159 
0.383 0.700 0.700 
0.234 0.743 0.743 
0.300 2.940 2.940 
0.567 1.431 1.431 
0.267 0.864 0.864 
0.533 0.820 0.820 
0.416 2.535 2.535 
0.601 1.016 1.016 
0.234 0.808 0.808 
0.384 1.104 1.104 
0.250 0.983 0.983 
0.584 1.311 1.311 
0.200 2.175 2.175 
0.517 2.207 2.207 
0.534 3.912 3.912 
0.551 3.366 3.366 
0.234 2.514 2.514 
0.367 0.634 0.634 
0.300 0.896 0.896 
0.517 1.486 1.486 
0.367 2.425 2.425 
0.567 2.109 2.109 
0.284 1.650 1.650 
0.301 0.984 0.984 
0.267 0.962 0.962 
0.250 1.377 1.377 
0.550 0.985 0.985 
0.434 2.054 2.054 
0.417 1.835 1.835 
0.267 2.306 2.306 
0.551 3.081 3.081 
0.450 1.377 1.377 
0.350 2.874 2.874 
0.401 1.639 1.639 
0.367 1.246 1.246 
0.234 0.831 0.831 
0.299 1.432 1.432 
0.249 1.333 1.333 
0.284 1.213 1.213 
0.300 0.896 0.896 
0.367 0.754 0.754 
0.217 0.776 0.776 
0.566 0.874 0.874 
0.584 1.377 1.377 
0.400 1.377 1.377 
0.400 0.776 0.776 
0.333 0.568 0.568 
0.567 0.873 0.873 
0.350 1.574 1.574 
0.250 1.006 1.006 
0.517 1.136 1.136 
0.366 0.929 0.929 
0.300 1.104 1.104 
0.367 1.530 1.530 
0.234 3.389 3.389 
0.250 0.776 0.776 
0.584 1.278 1.278 
0.584 0.940 0.940 
0.434 1.432 1.432 
0.234 1.246 1.246 
0.300 0.951 0.951 
0.350 0.754 0.754 
0.535 0.939 0.939 
0.201 1.596 1.596 
0.217 0.918 0.918 
0.267 0.930 0.930 
0.467 2.109 2.109 
0.500 3.988 4.245 
0.467 1.661 1.661 
0.384 2.940 2.940 
0.417 2.088 2.088 
0.317 1.103 1.103 
0.500 1.060 1.060 
0.284 1.137 1.137 
0.484 1.562 1.562 
0.284 2.066 2.066 
0.350 1.671 1.671 
0.451 1.890 1.890 
0.517 0.983 0.983 
0.234 0.655 0.655 
0.567 0.918 0.918 
0.517 1.334 1.334 
0.400 2.820 2.820 
0.384 0.765 0.765 
0.384 1.005 1.005 
0.334 0.754 0.754 
0.400 0.798 0.798 
0.400 0.754 0.754 
0.534 1.059 1.059 
0.517 1.388 1.388 
0.467 0.973 0.973 
0.350 2.972 2.972 
0.534 2.207 2.207 
0.416 2.896 2.896 
0.350 3.114 3.114 
0.583 3.990 4.103 
0.552 0.984 0.984 
0.417 3.278 3.278 
0.450 0.743 0.743 
0.434 0.711 0.711 
0.283 0.961 0.961 
0.317 1.060 1.060 
0.384 0.853 0.853 
0.300 0.776 0.776 
0.533 0.776 0.776 
0.285 0.994 0.994 
0.300 0.896 0.896 
0.266 0.798 0.798 
0.300 0.776 0.776 
0.384 1.190 1.190 
0.333 0.908 0.908 
0.567 1.049 1.049 
0.368 0.612 0.612 
0.283 1.071 1.071 
0.567 0.775 0.775 
0.601 1.529 1.529 
0.384 1.706 1.706 
0.250 1.509 1.509 
0.300 0.972 0.972 
0.368 3.148 3.148 
0.434 2.776 2.776 
0.300 3.725 3.725 
0.450 3.791 3.791 
0.484 1.826 1.826 
0.282 0.700 0.700 
0.250 0.917 0.917 
0.316 1.551 1.551 
0.334 0.744 0.744 
0.366 1.322 1.322 
0.401 1.137 1.137 
0.234 1.093 1.093 
0.301 1.005 1.005 
0.517 1.464 1.464 
0.217 1.291 1.291 
0.567 0.546 0.546 
0.501 1.093 1.093 
0.400 0.700 0.700 
0.435 0.984 0.984 
0.300 1.060 1.060 
0.384 0.841 0.841 
0.584 1.475 1.475 
0.416 0.875 0.875 
0.417 1.246 1.246 
0.300 1.039 1.039 
0.400 1.388 1.388 
0.450 1.159 1.159 
0.467 0.809 0.809 
0.367 0.919 0.919 
0.350 1.442 1.442 
0.601 2.055 2.055 
0.217 1.006 1.006 
0.550 0.601 0.601 
0.567 0.699 0.699 
0.517 0.569 0.569 
0.234 0.874 0.874 
0.300 0.917 0.917 
0.334 0.929 0.929 
0.467 1.235 1.235 
0.250 0.853 0.853 
0.484 0.535 0.535 
0.250 0.645 0.645 
0.467 0.711 0.711 
0.400 0.732 0.732 
0.517 0.492 0.492 
0.484 0.535 0.535 
0.567 0.415 0.415 
0.567 0.503 0.503 
0.334 0.842 0.842 
0.483 0.601 0.601 
0.284 0.721 0.721 
0.217 0.710 0.710 
0.501 0.568 0.568 
0.400 0.743 0.743 
0.400 0.678 0.678 
0.566 1.454 1.454 
0.451 0.929 0.929 
0.450 0.853 0.853 
0.551 0.710 0.710 
0.518 1.313 1.313 
0.434 0.710 0.710 
0.283 0.809 0.809 
0.300 1.115 1.115 
0.551 0.667 0.667 
0.218 1.136 1.136 
<><><><><><><><> 
RT (mean):  1.47 
Consistency:  -0.08 
Self Consistency:  1.00 
<><><><><><><><> 
End: 05-Oct-2014 17:48:02 
