<><><><><><><><> 
Begin: 02-Oct-2014 09:45:14 
0.418 0.844 0.844 
0.266 0.953 0.953 
0.450 0.799 0.799 
0.301 0.909 0.909 
0.467 1.063 1.063 
0.484 1.019 1.019 
0.501 0.876 0.876 
0.384 0.854 0.854 
0.235 1.425 1.425 
0.300 1.611 1.611 
0.568 1.007 1.007 
0.267 1.238 1.238 
0.533 1.600 1.600 
0.418 1.019 1.019 
0.601 1.019 1.019 
0.234 0.953 0.953 
0.384 1.051 1.051 
0.250 1.555 1.555 
0.584 0.921 0.921 
0.201 1.632 1.632 
0.517 0.942 0.942 
0.534 1.193 1.193 
0.551 1.106 1.106 
0.235 0.998 0.998 
0.368 1.402 1.402 
0.300 0.975 0.975 
0.517 0.909 0.909 
0.367 1.522 1.522 
0.567 0.811 0.811 
0.267 0.867 0.867 
0.301 2.137 2.137 
0.267 0.854 0.854 
0.250 0.888 0.888 
0.550 1.161 1.161 
0.433 1.774 1.774 
0.417 1.687 1.687 
0.266 1.742 1.742 
0.550 1.523 1.523 
0.451 1.642 1.642 
0.350 1.063 1.063 
0.399 1.327 1.327 
0.367 1.293 1.293 
0.233 1.337 1.337 
0.300 1.259 1.259 
0.250 1.938 1.938 
0.283 1.084 1.084 
0.300 0.844 0.844 
0.367 1.412 1.412 
0.217 1.358 1.358 
0.566 1.511 1.511 
0.585 1.040 1.040 
0.400 1.457 1.457 
0.400 0.996 0.996 
0.334 1.501 1.501 
0.567 1.545 1.545 
0.351 1.631 1.631 
0.250 1.249 1.249 
0.518 1.029 1.029 
0.351 1.741 1.741 
0.300 1.052 1.052 
0.368 1.205 1.205 
0.234 0.876 0.876 
0.250 1.227 1.227 
0.584 1.019 1.019 
0.584 1.655 1.655 
0.433 0.997 0.997 
0.233 1.326 1.326 
0.301 1.204 1.204 
0.350 1.271 1.271 
0.535 1.018 1.018 
0.201 1.194 1.194 
0.217 1.578 1.578 
0.268 1.424 1.424 
0.467 1.009 1.009 
0.500 1.446 1.446 
0.467 1.370 1.370 
0.384 1.775 1.775 
0.417 0.909 0.909 
0.316 3.999 5.998 
0.501 1.150 1.150 
0.284 1.052 1.052 
0.483 0.996 0.996 
0.283 0.987 0.987 
0.350 1.228 1.228 
0.451 2.103 2.103 
0.517 1.074 1.074 
0.234 1.074 1.074 
0.567 1.380 1.380 
0.517 1.205 1.205 
0.402 1.172 1.172 
0.383 0.963 0.963 
0.383 1.084 1.084 
0.333 1.160 1.160 
0.400 1.403 1.403 
0.400 0.854 0.854 
0.535 0.755 0.755 
0.517 0.942 0.942 
0.467 1.961 1.961 
0.350 1.512 1.512 
0.534 1.107 1.107 
0.418 0.800 0.800 
0.351 1.019 1.019 
0.584 1.073 1.073 
0.551 0.844 0.844 
0.417 1.184 1.184 
0.451 0.690 0.690 
0.434 1.008 1.008 
0.285 0.822 0.822 
0.317 0.974 0.974 
0.384 0.800 0.800 
0.300 1.062 1.062 
0.534 0.658 0.658 
0.284 0.800 0.800 
0.300 0.909 0.909 
0.267 0.854 0.854 
0.299 0.932 0.932 
0.384 0.909 0.909 
0.334 0.920 0.920 
0.568 0.964 0.964 
0.368 0.920 0.920 
0.283 0.733 0.733 
0.568 1.402 1.402 
0.601 1.490 1.490 
0.383 0.985 0.985 
0.251 0.844 0.844 
0.300 1.062 1.062 
0.368 0.920 0.920 
0.434 1.808 1.808 
0.301 1.249 1.249 
0.450 0.986 0.986 
0.484 2.586 2.586 
0.284 1.085 1.085 
0.251 1.095 1.095 
0.317 0.942 0.942 
0.334 1.423 1.423 
0.368 1.227 1.227 
0.401 1.369 1.369 
0.234 1.248 1.248 
0.301 1.030 1.030 
0.517 0.800 0.800 
0.217 1.337 1.337 
0.568 1.315 1.315 
0.500 1.095 1.095 
0.400 1.041 1.041 
0.433 1.610 1.610 
0.301 1.139 1.139 
0.383 1.435 1.435 
0.584 0.767 0.767 
0.418 1.917 1.917 
0.416 1.305 1.305 
0.300 2.081 2.081 
0.400 1.171 1.171 
0.451 0.963 0.963 
0.468 0.986 0.986 
0.366 1.380 1.380 
0.350 1.041 1.041 
0.601 1.380 1.380 
0.217 2.442 2.442 
0.551 0.910 0.910 
0.567 2.114 2.114 
0.517 1.610 1.610 
0.233 1.063 1.063 
0.300 0.877 0.877 
0.334 1.326 1.326 
0.467 0.976 0.976 
0.251 1.206 1.206 
0.484 1.107 1.107 
0.250 1.470 1.470 
0.467 0.899 0.899 
0.400 1.030 1.030 
0.516 1.171 1.171 
0.484 1.271 1.271 
0.568 2.027 2.027 
0.552 0.997 0.997 
0.334 1.019 1.019 
0.484 1.248 1.248 
0.283 1.007 1.007 
0.216 1.293 1.293 
0.501 1.259 1.259 
0.400 1.051 1.051 
0.400 1.961 1.961 
0.567 1.227 1.227 
0.450 0.920 0.920 
0.451 0.954 0.954 
0.551 1.096 1.096 
0.517 0.943 0.943 
0.434 1.742 1.742 
0.283 1.839 1.839 
0.300 1.327 1.327 
0.550 1.655 1.655 
0.218 0.964 0.964 
<><><><><><><><> 
RT (mean):  1.27 
Consistency:  0.15 
Self Consistency:  0.76 
<><><><><><><><> 
End: 02-Oct-2014 09:53:41 
