<><><><><><><><> 
Begin: 17-Nov-2014 11:59:09 
0.416 1.676 1.676 
0.267 1.434 1.434 
0.450 3.863 3.863 
0.301 2.266 2.266 
0.466 2.101 2.101 
0.484 1.718 1.718 
0.501 2.605 2.605 
0.384 2.223 2.223 
0.234 2.648 2.648 
0.300 1.751 1.751 
0.567 2.353 2.353 
0.267 1.566 1.566 
0.534 1.674 1.674 
0.417 2.145 2.145 
0.601 1.970 1.970 
0.234 2.058 2.058 
0.383 1.863 1.863 
0.250 1.684 1.684 
0.583 1.905 1.905 
0.200 2.145 2.145 
0.517 2.376 2.376 
0.534 2.090 2.090 
0.551 1.981 1.981 
0.234 2.310 2.310 
0.367 1.904 1.904 
0.300 2.659 2.659 
0.517 1.719 1.719 
0.384 2.483 2.483 
0.567 3.074 3.074 
0.267 3.546 3.546 
0.300 1.335 1.335 
0.267 2.167 2.167 
0.250 1.621 1.621 
0.551 1.335 1.335 
0.434 1.215 1.215 
0.417 1.423 1.423 
0.267 1.489 1.489 
0.551 1.270 1.270 
0.451 1.401 1.401 
0.350 2.671 2.671 
0.401 1.631 1.631 
0.367 1.708 1.708 
0.234 1.237 1.237 
0.300 2.386 2.386 
0.250 3.250 3.250 
0.284 2.123 2.123 
0.300 1.335 1.335 
0.368 2.081 2.081 
0.217 1.577 1.577 
0.567 1.334 1.334 
0.584 2.200 2.200 
0.400 1.575 1.575 
0.401 2.375 2.375 
0.333 1.051 1.051 
0.567 2.703 2.703 
0.350 2.048 2.048 
0.250 1.718 1.718 
0.517 2.013 2.013 
0.351 1.949 1.949 
0.300 1.981 1.981 
0.367 2.015 2.015 
0.234 2.451 2.451 
0.250 2.113 2.113 
0.584 1.674 1.674 
0.584 2.310 2.310 
0.434 1.544 1.544 
0.234 1.927 1.927 
0.301 1.292 1.292 
0.350 2.113 2.113 
0.534 2.057 2.057 
0.201 2.836 2.836 
0.217 3.382 3.382 
0.267 2.551 2.551 
0.467 2.321 2.321 
0.501 1.751 1.751 
0.467 2.255 2.255 
0.384 2.057 2.057 
0.417 2.495 2.495 
0.317 2.495 2.495 
0.501 3.372 3.372 
0.284 3.274 3.274 
0.483 2.923 2.923 
0.283 1.871 1.871 
0.350 1.904 1.904 
0.451 1.960 1.960 
0.516 1.521 1.521 
0.234 2.474 2.474 
0.567 2.287 2.287 
0.517 1.237 1.237 
0.400 1.861 1.861 
0.384 1.467 1.467 
0.384 2.090 2.090 
0.334 1.455 1.455 
0.400 2.123 2.123 
0.401 1.445 1.445 
0.533 2.090 2.090 
0.518 2.068 2.068 
0.466 2.003 2.003 
0.350 2.857 2.857 
0.534 1.958 1.958 
0.417 1.533 1.533 
0.350 1.762 1.762 
0.584 1.444 1.444 
0.551 2.222 2.222 
0.417 1.576 1.576 
0.451 1.455 1.455 
0.434 2.659 2.659 
0.284 2.177 2.177 
0.317 2.222 2.222 
0.384 2.627 2.627 
0.300 2.362 2.362 
0.534 2.759 2.759 
0.284 2.452 2.452 
0.300 1.970 1.970 
0.267 1.619 1.619 
0.300 2.333 2.333 
0.383 2.189 2.189 
0.334 1.642 1.642 
0.567 1.477 1.477 
0.383 1.785 1.785 
0.283 2.243 2.243 
0.567 1.948 1.948 
0.601 1.532 1.532 
0.383 1.828 1.828 
0.250 2.167 2.167 
0.300 2.452 2.452 
0.367 1.872 1.872 
0.434 2.177 2.177 
0.301 4.006 4.733 
0.450 2.507 2.507 
0.484 1.489 1.489 
0.284 2.201 2.201 
0.250 2.146 2.146 
0.317 2.221 2.221 
0.334 1.763 1.763 
0.367 2.243 2.243 
0.400 2.156 2.156 
0.234 3.055 3.055 
0.301 2.429 2.429 
0.517 1.335 1.335 
0.217 1.718 1.718 
0.567 1.512 1.512 
0.501 1.280 1.280 
0.400 2.069 2.069 
0.434 2.123 2.123 
0.301 1.358 1.358 
0.384 2.178 2.178 
0.584 1.412 1.412 
0.417 1.718 1.718 
0.417 3.710 3.710 
0.300 2.025 2.025 
0.400 1.981 1.981 
0.451 2.299 2.299 
0.467 1.434 1.434 
0.367 1.904 1.904 
0.350 1.773 1.773 
0.602 2.113 2.113 
0.217 1.630 1.630 
0.550 2.124 2.124 
0.567 1.576 1.576 
0.517 1.729 1.729 
0.234 1.652 1.652 
0.300 1.763 1.763 
0.334 2.003 2.003 
0.468 1.576 1.576 
0.250 1.466 1.466 
0.484 1.927 1.927 
0.249 2.638 2.638 
0.467 1.621 1.621 
0.400 1.751 1.751 
0.517 2.113 2.113 
0.484 1.883 1.883 
0.568 2.277 2.277 
0.550 1.719 1.719 
0.334 2.484 2.484 
0.484 2.354 2.354 
0.284 2.046 2.046 
0.217 2.573 2.573 
0.500 1.872 1.872 
0.400 3.451 3.451 
0.400 2.288 2.288 
0.566 2.693 2.693 
0.452 2.811 2.811 
0.450 1.729 1.729 
0.551 1.565 1.565 
0.517 2.233 2.233 
0.434 2.942 2.942 
0.284 3.065 3.065 
0.300 1.302 1.302 
0.551 2.442 2.442 
0.217 2.660 2.660 
<><><><><><><><> 
RT (mean):  2.02 
Consistency:  0.18 
Self Consistency:  1.00 
<><><><><><><><> 
End: 17-Nov-2014 12:11:16 
