<><><><><><><><> 
Begin: 17-Nov-2014 13:06:49 
0.417 1.621 1.621 
0.266 2.618 2.618 
0.450 2.312 2.312 
0.301 1.588 1.588 
0.467 1.414 1.414 
0.483 2.147 2.147 
0.500 1.456 1.456 
0.384 1.150 1.150 
0.234 1.633 1.633 
0.300 1.578 1.578 
0.568 1.216 1.216 
0.266 1.501 1.501 
0.535 1.380 1.380 
0.417 2.442 2.442 
0.601 2.027 2.027 
0.234 2.103 2.103 
0.384 1.533 1.533 
0.250 1.501 1.501 
0.583 1.029 1.029 
0.201 1.151 1.151 
0.517 1.348 1.348 
0.534 1.205 1.205 
0.551 2.301 2.301 
0.234 1.786 1.786 
0.367 1.325 1.325 
0.301 1.008 1.008 
0.517 1.019 1.019 
0.368 1.195 1.195 
0.567 1.183 1.183 
0.267 1.217 1.217 
0.301 1.240 1.240 
0.267 1.249 1.249 
0.250 1.161 1.161 
0.550 1.107 1.107 
0.434 1.062 1.062 
0.417 2.048 2.048 
0.267 1.435 1.435 
0.550 1.380 1.380 
0.450 1.139 1.139 
0.350 1.501 1.501 
0.401 1.030 1.030 
0.367 1.129 1.129 
0.234 1.809 1.809 
0.300 1.293 1.293 
0.251 1.874 1.874 
0.284 1.490 1.490 
0.301 1.512 1.512 
0.367 1.512 1.512 
0.217 1.238 1.238 
0.567 1.884 1.884 
0.584 1.655 1.655 
0.400 1.150 1.150 
0.401 1.391 1.391 
0.335 1.490 1.490 
0.567 1.435 1.435 
0.351 1.413 1.413 
0.251 0.910 0.910 
0.517 0.886 0.886 
0.351 0.865 0.865 
0.300 1.622 1.622 
0.366 1.938 1.938 
0.234 1.731 1.731 
0.250 1.873 1.873 
0.584 1.402 1.402 
0.583 1.063 1.063 
0.434 0.865 0.865 
0.233 1.512 1.512 
0.300 1.260 1.260 
0.350 1.445 1.445 
0.533 1.259 1.259 
0.201 3.550 3.550 
0.217 1.204 1.204 
0.266 1.501 1.501 
0.467 1.730 1.730 
0.500 2.914 2.914 
0.467 2.193 2.193 
0.384 2.356 2.356 
0.417 1.435 1.435 
0.317 1.545 1.545 
0.501 1.369 1.369 
0.284 1.249 1.249 
0.484 1.600 1.600 
0.284 1.654 1.654 
0.350 1.369 1.369 
0.451 1.436 1.436 
0.517 1.610 1.610 
0.234 1.368 1.368 
0.583 1.205 1.205 
0.517 1.468 1.468 
0.401 1.643 1.643 
0.384 1.249 1.249 
0.384 1.228 1.228 
0.317 0.964 0.964 
0.401 1.172 1.172 
0.400 1.523 1.523 
0.534 2.168 2.168 
0.518 1.939 1.939 
0.467 2.300 2.300 
0.350 1.271 1.271 
0.533 2.303 2.303 
0.418 3.768 3.768 
0.350 3.988 4.092 
0.584 1.227 1.227 
0.551 1.906 1.906 
0.416 1.610 1.610 
0.451 1.325 1.325 
0.434 1.062 1.062 
0.284 1.369 1.369 
0.317 1.172 1.172 
0.384 1.096 1.096 
0.300 0.975 0.975 
0.534 1.752 1.752 
0.284 1.160 1.160 
0.300 1.413 1.413 
0.267 1.183 1.183 
0.300 1.743 1.743 
0.383 1.118 1.118 
0.334 1.446 1.446 
0.567 1.029 1.029 
0.368 1.062 1.062 
0.284 1.009 1.009 
0.567 1.369 1.369 
0.600 1.271 1.271 
0.384 0.942 0.942 
0.250 1.654 1.654 
0.300 1.918 1.918 
0.367 1.686 1.686 
0.434 1.018 1.018 
0.300 1.665 1.665 
0.450 1.512 1.512 
0.483 1.040 1.040 
0.283 1.316 1.316 
0.251 1.534 1.534 
0.317 1.467 1.467 
0.333 1.993 1.993 
0.367 1.523 1.523 
0.401 1.084 1.084 
0.233 1.600 1.600 
0.301 1.435 1.435 
0.517 1.523 1.523 
0.216 1.172 1.172 
0.567 1.052 1.052 
0.500 1.106 1.106 
0.400 1.393 1.393 
0.433 1.688 1.688 
0.301 1.315 1.315 
0.383 1.655 1.655 
0.585 1.150 1.150 
0.417 1.107 1.107 
0.417 1.491 1.491 
0.301 1.457 1.457 
0.401 2.279 2.279 
0.449 1.578 1.578 
0.467 1.555 1.555 
0.367 1.305 1.305 
0.350 1.358 1.358 
0.601 1.622 1.622 
0.216 2.368 2.368 
0.551 1.326 1.326 
0.567 1.621 1.621 
0.518 1.807 1.807 
0.250 1.950 1.950 
0.300 1.392 1.392 
0.334 1.183 1.183 
0.468 1.085 1.085 
0.251 0.833 0.833 
0.484 0.942 0.942 
0.250 1.063 1.063 
0.467 1.489 1.489 
0.400 0.964 0.964 
0.517 0.996 0.996 
0.483 1.238 1.238 
0.568 0.833 0.833 
0.551 1.172 1.172 
0.334 0.898 0.898 
0.483 1.380 1.380 
0.283 0.932 0.932 
0.217 1.644 1.644 
0.501 1.480 1.480 
0.400 1.194 1.194 
0.400 1.259 1.259 
0.567 1.314 1.314 
0.450 1.019 1.019 
0.451 1.259 1.259 
0.552 1.116 1.116 
0.517 1.742 1.742 
0.434 1.205 1.205 
0.283 1.096 1.096 
0.300 0.932 0.932 
0.551 1.085 1.085 
0.218 1.282 1.282 
<><><><><><><><> 
RT (mean):  1.55 
Consistency:  -0.15 
Self Consistency:  0.83 
<><><><><><><><> 
End: 17-Nov-2014 13:16:32 
