<><><><><><><><> 
Begin: 17-Nov-2014 12:55:21 
0.417 2.509 2.509 
0.267 1.698 1.698 
0.451 1.950 1.950 
0.299 1.206 1.206 
0.467 1.775 1.775 
0.483 1.512 1.512 
0.501 2.114 2.114 
0.384 2.455 2.455 
0.234 1.765 1.765 
0.300 1.621 1.621 
0.567 1.161 1.161 
0.267 1.283 1.283 
0.534 1.457 1.457 
0.418 1.730 1.730 
0.601 1.743 1.743 
0.233 2.125 2.125 
0.384 1.380 1.380 
0.251 1.885 1.885 
0.585 2.059 2.059 
0.200 2.828 2.828 
0.518 1.720 1.720 
0.534 2.651 2.651 
0.551 1.567 1.567 
0.234 2.858 2.858 
0.367 1.709 1.709 
0.300 2.443 2.443 
0.517 1.282 1.282 
0.383 2.038 2.038 
0.567 1.544 1.544 
0.283 3.736 3.736 
0.301 2.257 2.257 
0.267 1.994 1.994 
0.250 2.487 2.487 
0.551 1.150 1.150 
0.434 2.213 2.213 
0.418 1.293 1.293 
0.266 1.313 1.313 
0.550 1.896 1.896 
0.450 1.347 1.347 
0.350 2.760 2.760 
0.399 2.563 2.563 
0.367 1.369 1.369 
0.234 1.622 1.622 
0.301 2.049 2.049 
0.251 1.841 1.841 
0.283 1.840 1.840 
0.300 2.147 2.147 
0.366 2.048 2.048 
0.217 2.028 2.028 
0.567 1.379 1.379 
0.585 1.369 1.369 
0.400 1.227 1.227 
0.401 1.742 1.742 
0.334 1.698 1.698 
0.567 1.283 1.283 
0.350 1.163 1.163 
0.250 2.236 2.236 
0.518 1.326 1.326 
0.351 2.357 2.357 
0.300 1.917 1.917 
0.368 1.293 1.293 
0.234 1.347 1.347 
0.249 1.697 1.697 
0.584 3.068 3.068 
0.584 1.677 1.677 
0.433 1.764 1.764 
0.234 2.169 2.169 
0.300 1.512 1.512 
0.350 1.797 1.797 
0.534 2.378 2.378 
0.216 1.567 1.567 
0.216 1.830 1.830 
0.267 1.719 1.719 
0.467 1.730 1.730 
0.501 1.425 1.425 
0.467 1.928 1.928 
0.384 1.665 1.665 
0.416 1.676 1.676 
0.317 1.841 1.841 
0.501 2.093 2.093 
0.283 2.291 2.291 
0.483 1.786 1.786 
0.283 1.742 1.742 
0.350 2.191 2.191 
0.449 1.885 1.885 
0.517 1.436 1.436 
0.234 2.662 2.662 
0.568 2.630 2.630 
0.517 1.479 1.479 
0.401 3.144 3.144 
0.383 2.520 2.520 
0.385 2.344 2.344 
0.317 3.134 3.134 
0.401 1.929 1.929 
0.401 1.446 1.446 
0.534 2.519 2.519 
0.518 1.610 1.610 
0.467 2.356 2.356 
0.350 1.314 1.314 
0.533 1.282 1.282 
0.418 1.862 1.862 
0.350 1.501 1.501 
0.584 1.414 1.414 
0.551 1.107 1.107 
0.417 1.347 1.347 
0.450 1.391 1.391 
0.433 1.402 1.402 
0.284 1.589 1.589 
0.317 1.872 1.872 
0.383 1.195 1.195 
0.300 1.194 1.194 
0.533 1.370 1.370 
0.284 1.534 1.534 
0.300 1.936 1.936 
0.267 2.168 2.168 
0.300 1.359 1.359 
0.384 1.687 1.687 
0.333 1.873 1.873 
0.567 1.906 1.906 
0.367 1.500 1.500 
0.284 1.753 1.753 
0.568 1.545 1.545 
0.601 1.326 1.326 
0.383 2.137 2.137 
0.249 1.305 1.305 
0.301 1.337 1.337 
0.367 1.282 1.282 
0.434 1.315 1.315 
0.300 1.326 1.326 
0.450 1.611 1.611 
0.484 1.129 1.129 
0.299 1.523 1.523 
0.250 1.303 1.303 
0.318 1.151 1.151 
0.333 1.776 1.776 
0.367 1.994 1.994 
0.401 1.270 1.270 
0.234 1.315 1.315 
0.302 1.665 1.665 
0.517 1.348 1.348 
0.217 1.458 1.458 
0.568 1.533 1.533 
0.500 1.391 1.391 
0.401 1.599 1.599 
0.434 1.073 1.073 
0.300 1.172 1.172 
0.383 1.095 1.095 
0.584 1.829 1.829 
0.418 2.168 2.168 
0.417 1.611 1.611 
0.300 1.577 1.577 
0.400 1.588 1.588 
0.450 1.513 1.513 
0.468 1.447 1.447 
0.367 1.162 1.162 
0.350 2.049 2.049 
0.601 1.775 1.775 
0.217 1.917 1.917 
0.552 1.239 1.239 
0.566 1.578 1.578 
0.518 1.545 1.545 
0.233 1.337 1.337 
0.301 1.622 1.622 
0.334 1.227 1.227 
0.467 1.096 1.096 
0.250 1.228 1.228 
0.484 1.260 1.260 
0.251 1.403 1.403 
0.467 1.282 1.282 
0.400 1.392 1.392 
0.518 1.063 1.063 
0.483 1.129 1.129 
0.567 1.172 1.172 
0.567 1.249 1.249 
0.334 2.015 2.015 
0.483 1.808 1.808 
0.284 1.282 1.282 
0.217 1.260 1.260 
0.500 2.314 2.314 
0.400 2.814 2.814 
0.400 2.718 2.718 
0.567 1.829 1.829 
0.450 1.665 1.665 
0.450 1.139 1.139 
0.551 1.184 1.184 
0.533 1.480 1.480 
0.435 1.676 1.676 
0.283 1.743 1.743 
0.301 1.577 1.577 
0.551 0.997 0.997 
0.217 1.074 1.074 
<><><><><><><><> 
RT (mean):  1.74 
Consistency:  0.24 
Self Consistency:  0.78 
<><><><><><><><> 
End: 17-Nov-2014 13:06:03 
