<><><><><><><><> 
Begin: 01-Oct-2014 14:33:43 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s19 Run Number: 2 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 3.890 3.890 
0.534 0.745 0.745 
0.567 1.072 1.072 
0.251 2.079 2.079 
0.567 2.035 2.035 
0.450 0.777 0.777 
0.250 2.363 2.363 
0.318 0.886 0.886 
0.417 0.790 0.790 
0.585 1.149 1.149 
0.585 1.061 1.061 
0.266 1.007 1.007 
0.584 0.810 0.810 
0.585 2.899 2.899 
0.400 1.028 1.028 
0.516 0.875 0.875 
0.266 0.908 0.908 
0.367 1.006 1.006 
0.566 1.105 1.105 
0.517 1.509 1.509 
0.584 3.565 3.565 
0.467 1.247 1.247 
0.217 0.743 0.743 
0.550 0.744 0.744 
0.584 0.733 0.733 
0.467 0.952 0.952 
0.501 1.323 1.323 
0.500 0.929 0.929 
0.367 0.907 0.907 
0.467 0.800 0.800 
0.267 1.148 1.148 
0.484 3.993 4.683 
0.217 1.061 1.061 
0.316 1.597 1.597 
0.218 0.918 0.918 
0.249 1.344 1.344 
0.533 1.979 1.979 
0.483 1.796 1.796 
0.334 1.203 1.203 
0.583 0.896 0.896 
0.217 1.182 1.182 
0.384 1.991 1.991 
0.351 1.882 1.882 
0.501 1.893 1.893 
0.518 3.457 3.457 
0.283 2.341 2.341 
0.400 0.995 0.995 
0.384 1.432 1.432 
0.467 1.978 1.978 
0.484 1.039 1.039 
0.500 1.116 1.116 
0.317 3.695 3.695 
0.468 2.100 2.100 
0.468 0.951 0.951 
0.267 0.798 0.798 
0.250 1.432 1.432 
0.401 1.301 1.301 
0.584 2.559 2.559 
0.333 1.444 1.444 
0.434 1.672 1.672 
0.300 1.739 1.739 
0.501 1.542 1.542 
0.300 2.253 2.253 
0.401 3.292 3.292 
0.484 0.952 0.952 
0.567 1.017 1.017 
0.584 1.750 1.750 
0.418 3.532 3.532 
0.251 0.876 0.876 
0.267 1.324 1.324 
0.300 1.082 1.082 
0.534 1.640 1.640 
0.301 2.100 2.100 
0.533 1.073 1.073 
0.300 1.181 1.181 
0.568 1.083 1.083 
0.350 1.443 1.443 
0.284 1.499 1.499 
0.300 2.208 2.208 
0.450 0.907 0.907 
0.400 2.811 2.811 
0.350 1.455 1.455 
0.535 2.438 2.438 
0.434 2.419 2.419 
0.417 2.154 2.154 
0.567 3.892 3.892 
0.318 2.133 2.133 
0.500 3.030 3.030 
0.501 2.810 2.810 
0.350 1.422 1.422 
0.434 1.169 1.169 
0.233 3.368 3.368 
0.217 1.521 1.521 
0.417 1.334 1.334 
0.517 2.757 2.757 
0.583 3.873 3.873 
0.250 1.137 1.137 
0.433 1.706 1.706 
0.383 1.345 1.345 
0.200 1.685 1.685 
0.334 1.673 1.673 
0.267 3.270 3.270 
0.517 1.532 1.532 
0.333 1.520 1.520 
