<><><><><><><><> 
Begin: 01-Oct-2014 14:44:10 
0.418 1.892 1.892 
0.267 1.345 1.345 
0.450 1.335 1.335 
0.300 1.193 1.193 
0.467 1.750 1.750 
0.483 1.662 1.662 
0.500 3.674 3.674 
0.384 2.441 2.441 
0.234 3.500 3.500 
0.299 1.050 1.050 
0.567 1.926 1.926 
0.268 2.930 2.930 
0.533 3.993 5.088 
0.418 1.128 1.128 
0.601 2.241 2.241 
0.234 1.728 1.728 
0.384 3.228 3.228 
0.250 1.094 1.094 
0.584 1.160 1.160 
0.200 1.073 1.073 
0.518 1.181 1.181 
0.534 1.236 1.236 
0.550 1.083 1.083 
0.233 1.071 1.071 
0.367 1.443 1.443 
0.300 1.159 1.159 
0.518 3.280 3.280 
0.383 1.160 1.160 
0.567 1.552 1.552 
0.268 2.034 2.034 
0.301 2.090 2.090 
0.267 0.875 0.875 
0.251 1.116 1.116 
0.551 1.827 1.827 
0.434 2.494 2.494 
0.418 4.002 4.606 
0.267 2.492 2.492 
0.551 1.017 1.017 
0.450 1.029 1.029 
0.350 1.499 1.499 
0.401 2.865 2.865 
0.368 2.395 2.395 
0.234 1.334 1.334 
0.300 1.346 1.346 
0.250 3.588 3.588 
0.284 1.367 1.367 
0.301 3.992 4.497 
0.368 1.160 1.160 
0.216 1.007 1.007 
0.568 0.011 0.011 
0.584 2.692 2.692 
0.400 1.204 1.204 
0.400 1.115 1.115 
0.333 3.324 3.324 
0.567 1.554 1.554 
0.351 1.695 1.695 
0.250 2.635 2.635 
0.518 2.558 2.558 
0.366 1.313 1.313 
0.300 1.947 1.947 
0.367 2.592 2.592 
0.234 2.045 2.045 
0.250 1.543 1.543 
0.584 2.362 2.362 
0.583 1.608 1.608 
0.434 2.078 2.078 
0.233 1.377 1.377 
0.300 0.952 0.952 
0.350 3.927 3.927 
0.533 3.992 5.995 
0.216 0.011 0.011 
0.217 1.968 1.968 
0.267 2.144 2.144 
0.467 1.191 1.191 
0.500 1.400 1.400 
0.467 3.106 3.106 
0.383 1.334 1.334 
0.417 1.433 1.433 
0.318 3.139 3.139 
0.501 2.856 2.856 
0.284 1.925 1.925 
0.483 1.651 1.651 
0.284 0.930 0.930 
0.350 1.258 1.258 
0.450 1.226 1.226 
0.517 1.652 1.652 
0.234 1.303 1.303 
0.568 1.696 1.696 
0.518 1.246 1.246 
0.400 2.767 2.767 
0.384 0.951 0.951 
0.384 0.842 0.842 
0.317 2.232 2.232 
0.400 1.695 1.695 
0.401 1.902 1.902 
0.534 1.902 1.902 
0.517 1.335 1.335 
0.466 2.635 2.635 
0.351 1.269 1.269 
0.534 1.378 1.378 
0.417 2.778 2.778 
0.350 2.472 2.472 
0.584 1.160 1.160 
0.550 0.886 0.886 
0.417 0.865 0.865 
0.449 1.915 1.915 
0.434 1.433 1.433 
0.284 1.139 1.139 
0.317 4.002 4.764 
0.384 0.952 0.952 
0.300 1.532 1.532 
0.534 1.127 1.127 
0.283 3.446 3.446 
0.300 1.017 1.017 
0.267 2.210 2.210 
0.300 1.718 1.718 
0.384 2.910 2.910 
0.333 1.182 1.182 
0.567 2.023 2.023 
0.384 0.908 0.908 
0.283 3.992 4.125 
0.567 1.826 1.826 
0.600 2.166 2.166 
0.384 1.117 1.117 
0.250 0.164 0.164 
0.301 3.041 3.041 
0.367 1.214 1.214 
0.434 3.557 3.557 
0.300 2.198 2.198 
0.451 1.488 1.488 
0.484 1.160 1.160 
0.284 2.067 2.067 
0.250 2.352 2.352 
0.318 1.248 1.248 
0.334 1.455 1.455 
0.367 1.477 1.477 
0.400 2.232 2.232 
0.234 1.783 1.783 
0.300 1.050 1.050 
0.518 0.941 0.941 
0.217 2.252 2.252 
0.567 0.918 0.918 
0.500 1.814 1.814 
0.401 2.264 2.264 
0.434 1.181 1.181 
0.300 1.358 1.358 
0.383 2.582 2.582 
0.584 1.936 1.936 
0.417 1.969 1.969 
0.417 1.401 1.401 
0.300 1.357 1.357 
0.401 1.520 1.520 
0.451 3.215 3.215 
0.468 1.291 1.291 
0.367 0.930 0.930 
0.350 2.144 2.144 
0.601 2.264 2.264 
0.217 2.003 2.003 
0.551 3.400 3.400 
0.567 1.401 1.401 
0.517 2.647 2.647 
0.234 3.369 3.369 
0.300 2.854 2.854 
0.334 1.608 1.608 
0.467 2.046 2.046 
0.250 1.181 1.181 
0.484 3.664 3.664 
0.250 1.793 1.793 
0.467 1.565 1.565 
0.400 3.993 5.996 
0.518 1.411 1.411 
0.484 1.543 1.543 
0.567 3.084 3.084 
0.567 1.772 1.772 
0.333 2.910 2.910 
0.483 1.499 1.499 
0.283 1.969 1.969 
0.217 1.356 1.356 
0.501 1.280 1.280 
0.400 2.243 2.243 
0.401 1.520 1.520 
0.567 2.724 2.724 
0.451 2.232 2.232 
0.451 1.662 1.662 
0.550 1.585 1.585 
0.517 1.871 1.871 
0.434 1.553 1.553 
0.283 2.461 2.461 
0.300 1.794 1.794 
0.551 1.707 1.707 
0.217 1.421 1.421 
<><><><><><><><> 
RT (mean):  1.97 
Consistency:  0.04 
Self Consistency:  0.69 
<><><><><><><><> 
End: 01-Oct-2014 14:56:05 
