<><><><><><><><> 
Begin: 10-Nov-2014 10:15:30 
0.600 1.412 1.412 
0.400 1.007 1.007 
0.350 1.095 1.095 
0.218 1.270 1.270 
0.567 1.324 1.324 
0.484 1.073 1.073 
0.383 0.974 0.974 
0.584 2.891 2.891 
0.500 1.237 1.237 
0.468 0.941 0.941 
0.400 1.160 1.160 
0.551 1.303 1.303 
0.233 1.554 1.554 
0.384 1.631 1.631 
0.333 1.160 1.160 
0.284 1.532 1.532 
0.267 2.551 2.551 
0.567 0.964 0.964 
0.234 1.117 1.117 
0.585 1.061 1.061 
0.484 1.138 1.138 
0.200 1.204 1.204 
0.200 0.942 0.942 
0.551 1.686 1.686 
0.384 1.171 1.171 
0.534 1.730 1.730 
0.283 1.073 1.073 
0.517 1.894 1.894 
0.301 1.718 1.718 
0.601 1.587 1.587 
0.583 1.292 1.292 
0.416 1.960 1.960 
0.567 1.412 1.412 
0.452 0.800 0.800 
0.517 0.941 0.941 
0.433 1.117 1.117 
0.284 0.920 0.920 
0.568 1.960 1.960 
0.417 1.446 1.446 
0.601 1.040 1.040 
0.351 1.095 1.095 
0.284 1.348 1.348 
0.501 1.205 1.205 
0.333 3.952 3.952 
0.250 1.161 1.161 
0.551 2.168 2.168 
0.484 1.226 1.226 
0.584 0.679 0.679 
0.367 1.423 1.423 
0.534 1.084 1.084 
0.518 0.799 0.799 
0.351 0.986 0.986 
0.567 1.106 1.106 
0.316 1.041 1.041 
0.267 1.250 1.250 
0.384 1.807 1.807 
0.301 1.555 1.555 
0.200 1.292 1.292 
0.451 1.216 1.216 
0.467 1.259 1.259 
0.467 1.019 1.019 
0.468 1.008 1.008 
0.551 1.654 1.654 
0.216 2.432 2.432 
0.468 1.808 1.808 
0.433 1.019 1.019 
0.483 1.183 1.183 
0.566 1.347 1.347 
0.317 1.358 1.358 
0.233 2.159 2.159 
0.334 1.611 1.611 
0.517 1.183 1.183 
0.400 1.360 1.360 
0.384 3.813 3.813 
0.267 1.217 1.217 
0.301 1.809 1.809 
0.483 2.289 2.289 
0.534 1.172 1.172 
0.483 0.964 0.964 
0.434 0.734 0.734 
0.601 0.843 0.843 
0.384 1.445 1.445 
0.399 1.654 1.654 
0.317 1.139 1.139 
0.467 1.248 1.248 
0.368 1.139 1.139 
0.317 0.920 0.920 
0.449 2.508 2.508 
0.517 1.281 1.281 
0.585 1.445 1.445 
0.517 2.059 2.059 
0.450 1.326 1.326 
0.383 1.084 1.084 
0.268 1.631 1.631 
0.283 0.997 0.997 
0.483 1.007 1.007 
0.583 2.158 2.158 
0.450 0.985 0.985 
0.551 1.467 1.467 
0.284 0.897 0.897 
0.484 1.117 1.117 
0.334 0.854 0.854 
0.216 1.193 1.193 
0.534 0.985 0.985 
0.383 1.051 1.051 
0.233 1.019 1.019 
0.584 1.446 1.446 
0.367 0.865 0.865 
0.434 1.139 1.139 
0.300 2.091 2.091 
0.467 0.953 0.953 
0.349 1.412 1.412 
0.400 3.395 3.395 
0.368 0.680 0.680 
0.334 0.811 0.811 
0.316 0.527 0.527 
0.516 0.855 0.855 
0.300 0.745 0.745 
0.583 1.424 1.424 
0.567 0.985 0.985 
0.317 1.029 1.029 
0.300 0.942 0.942 
0.300 0.854 0.854 
0.300 0.788 0.788 
0.300 1.149 1.149 
0.367 1.490 1.490 
0.533 1.379 1.379 
0.451 1.117 1.117 
0.284 1.084 1.084 
0.533 0.974 0.974 
0.601 0.886 0.886 
0.267 1.074 1.074 
0.551 0.854 0.854 
0.300 1.083 1.083 
0.368 0.887 0.887 
0.334 1.215 1.215 
0.383 0.953 0.953 
0.334 1.369 1.369 
0.250 0.967 0.967 
0.468 1.030 1.030 
0.217 1.019 1.019 
0.284 1.293 1.293 
0.401 0.866 0.866 
0.318 1.193 1.193 
0.368 1.052 1.052 
0.450 1.227 1.227 
0.217 0.974 0.974 
0.551 1.094 1.094 
0.551 1.083 1.083 
0.234 0.843 0.843 
0.267 1.193 1.193 
0.200 0.920 0.920 
0.433 1.960 1.960 
0.484 0.810 0.810 
0.501 0.789 0.789 
0.284 1.182 1.182 
0.585 0.887 0.887 
0.401 1.052 1.052 
0.233 0.953 0.953 
0.266 0.723 0.723 
0.334 1.116 1.116 
0.551 1.117 1.117 
0.217 0.877 0.877 
0.350 0.952 0.952 
0.467 0.668 0.668 
0.534 0.953 0.953 
0.216 1.096 1.096 
0.517 1.052 1.052 
0.217 0.986 0.986 
0.317 0.712 0.712 
0.317 0.712 0.712 
0.567 0.547 0.547 
0.450 0.833 0.833 
0.401 2.178 2.178 
0.501 0.843 0.843 
0.251 0.854 0.854 
0.551 0.963 0.963 
0.417 0.974 0.974 
0.201 1.073 1.073 
0.268 0.886 0.886 
0.300 1.129 1.129 
0.217 1.051 1.051 
0.483 1.117 1.117 
0.218 0.810 0.810 
0.401 1.445 1.445 
0.400 1.062 1.062 
0.317 0.908 0.908 
0.434 1.380 1.380 
0.318 1.019 1.019 
0.567 1.227 1.227 
0.200 0.963 0.963 
<><><><><><><><> 
RT (mean):  1.23 
Consistency:  -0.19 
Self Consistency:  1.00 
<><><><><><><><> 
End: 10-Nov-2014 10:23:44 
