<><><><><><><><> 
Begin: 10-Nov-2014 10:56:48 
0.601 0.811 0.811 
0.400 0.800 0.800 
0.350 0.953 0.953 
0.217 0.843 0.843 
0.568 0.678 0.678 
0.484 1.412 1.412 
0.383 0.800 0.800 
0.585 0.733 0.733 
0.484 0.777 0.777 
0.468 0.767 0.767 
0.401 0.755 0.755 
0.550 0.766 0.766 
0.234 1.533 1.533 
0.384 1.259 1.259 
0.333 0.679 0.679 
0.284 1.270 1.270 
0.268 0.996 0.996 
0.567 0.678 0.678 
0.234 1.162 1.162 
0.584 1.215 1.215 
0.484 0.887 0.887 
0.200 1.095 1.095 
0.201 0.876 0.876 
0.550 1.280 1.280 
0.384 0.821 0.821 
0.533 0.810 0.810 
0.284 0.679 0.679 
0.518 0.941 0.941 
0.300 0.646 0.646 
0.600 0.767 0.767 
0.584 0.855 0.855 
0.418 0.701 0.701 
0.567 0.744 0.744 
0.450 0.910 0.910 
0.517 1.489 1.489 
0.434 0.733 0.733 
0.284 1.095 1.095 
0.567 0.931 0.931 
0.400 0.689 0.689 
0.601 0.645 0.645 
0.350 1.281 1.281 
0.284 0.744 0.744 
0.501 1.862 1.862 
0.333 0.811 0.811 
0.250 0.734 0.734 
0.551 0.701 0.701 
0.484 0.635 0.635 
0.584 0.602 0.602 
0.367 0.733 0.733 
0.534 0.547 0.547 
0.517 0.536 0.536 
0.350 0.854 0.854 
0.567 0.570 0.570 
0.318 0.601 0.601 
0.268 0.996 0.996 
0.383 1.018 1.018 
0.300 0.778 0.778 
0.200 0.734 0.734 
0.451 1.106 1.106 
0.467 0.843 0.843 
0.468 0.613 0.613 
0.467 2.222 2.222 
0.550 0.580 0.580 
0.217 1.107 1.107 
0.468 0.624 0.624 
0.433 2.170 2.170 
0.484 0.953 0.953 
0.567 1.185 1.185 
0.317 0.669 0.669 
0.233 0.723 0.723 
0.334 0.778 0.778 
0.517 1.456 1.456 
0.401 0.635 0.635 
0.383 0.790 0.790 
0.266 1.107 1.107 
0.301 1.150 1.150 
0.484 0.569 0.569 
0.534 0.624 0.624 
0.484 1.347 1.347 
0.434 0.975 0.975 
0.602 0.865 0.865 
0.383 1.622 1.622 
0.401 0.910 0.910 
0.317 0.657 0.657 
0.467 1.335 1.335 
0.367 0.558 0.558 
0.317 0.931 0.931 
0.450 0.570 0.570 
0.517 0.777 0.777 
0.584 1.085 1.085 
0.517 1.336 1.336 
0.451 2.124 2.124 
0.384 0.745 0.745 
0.266 0.865 0.865 
0.284 0.800 0.800 
0.484 1.040 1.040 
0.583 0.886 0.886 
0.450 1.051 1.051 
0.551 0.767 0.767 
0.285 0.864 0.864 
0.484 0.909 0.909 
0.334 1.074 1.074 
0.217 1.018 1.018 
0.534 0.493 0.493 
0.383 0.876 0.876 
0.233 0.908 0.908 
0.584 0.789 0.789 
0.351 0.832 0.832 
0.434 0.690 0.690 
0.300 0.625 0.625 
0.467 0.657 0.657 
0.350 0.735 0.735 
0.400 0.755 0.755 
0.366 0.711 0.711 
0.334 0.700 0.700 
0.317 1.281 1.281 
0.517 0.559 0.559 
0.300 0.678 0.678 
0.584 1.238 1.238 
0.567 0.756 0.756 
0.317 0.821 0.821 
0.284 1.183 1.183 
0.300 0.854 0.854 
0.300 1.028 1.028 
0.300 0.985 0.985 
0.367 0.919 0.919 
0.534 0.810 0.810 
0.450 0.690 0.690 
0.284 1.040 1.040 
0.518 0.821 0.821 
0.601 1.150 1.150 
0.266 0.909 0.909 
0.550 0.799 0.799 
0.301 1.008 1.008 
0.367 0.646 0.646 
0.334 0.908 0.908 
0.383 0.843 0.843 
0.333 0.964 0.964 
0.250 0.941 0.941 
0.467 0.942 0.942 
0.218 1.390 1.390 
0.283 1.259 1.259 
0.400 1.172 1.172 
0.317 1.106 1.106 
0.367 0.953 0.953 
0.434 0.668 0.668 
0.217 1.074 1.074 
0.551 0.591 0.591 
0.551 0.821 0.821 
0.233 0.777 0.777 
0.267 0.635 0.635 
0.201 0.700 0.700 
0.434 0.931 0.931 
0.483 0.624 0.624 
0.500 0.547 0.547 
0.284 0.613 0.613 
0.584 0.800 0.800 
0.402 0.504 0.504 
0.233 0.537 0.537 
0.267 1.052 1.052 
0.334 1.249 1.249 
0.551 0.843 0.843 
0.217 1.302 1.302 
0.350 1.247 1.247 
0.467 1.018 1.018 
0.534 1.084 1.084 
0.216 0.591 0.591 
0.517 0.679 0.679 
0.217 1.129 1.129 
0.317 0.604 0.604 
0.316 0.635 0.635 
0.567 0.844 0.844 
0.451 0.801 0.801 
0.399 0.963 0.963 
0.500 0.503 0.503 
0.249 1.259 1.259 
0.550 0.986 0.986 
0.418 0.537 0.537 
0.201 0.766 0.766 
0.267 0.679 0.679 
0.299 0.733 0.733 
0.217 1.106 1.106 
0.483 1.303 1.303 
0.217 0.919 0.919 
0.400 0.865 0.865 
0.400 1.019 1.019 
0.317 1.456 1.456 
0.434 1.532 1.532 
0.316 2.583 2.583 
0.568 0.800 0.800 
0.200 1.906 1.906 
<><><><><><><><> 
RT (mean):  0.93 
Consistency:  -0.02 
Self Consistency:  0.80 
<><><><><><><><> 
End: 10-Nov-2014 11:03:30 
