<><><><><><><><> 
Begin: 07-Oct-2014 18:22:57 
0.417 0.919 0.919 
0.267 0.952 0.952 
0.451 0.898 0.898 
0.300 0.952 0.952 
0.467 1.379 1.379 
0.484 1.007 1.007 
0.501 0.690 0.690 
0.384 0.755 0.755 
0.234 0.756 0.756 
0.300 1.028 1.028 
0.567 0.777 0.777 
0.267 1.017 1.017 
0.534 0.700 0.700 
0.417 0.788 0.788 
0.601 0.722 0.722 
0.234 1.062 1.062 
0.384 0.614 0.614 
0.250 0.930 0.930 
0.584 1.040 1.040 
0.200 1.356 1.356 
0.517 0.766 0.766 
0.534 0.722 0.722 
0.551 0.755 0.755 
0.234 0.941 0.941 
0.367 1.029 1.029 
0.300 0.744 0.744 
0.517 1.159 1.159 
0.367 0.864 0.864 
0.567 0.941 0.941 
0.267 0.766 0.766 
0.300 1.302 1.302 
0.267 0.810 0.810 
0.250 1.620 1.620 
0.551 1.630 1.630 
0.434 1.084 1.084 
0.417 1.356 1.356 
0.267 1.259 1.259 
0.551 1.039 1.039 
0.451 0.908 0.908 
0.333 0.885 0.885 
0.400 1.014 1.014 
0.367 0.711 0.711 
0.234 0.821 0.821 
0.300 0.853 0.853 
0.250 0.984 0.984 
0.284 0.897 0.897 
0.300 1.170 1.170 
0.367 0.810 0.810 
0.217 0.986 0.986 
0.567 1.018 1.018 
0.584 0.952 0.952 
0.400 0.810 0.810 
0.400 1.116 1.116 
0.334 1.389 1.389 
0.567 0.886 0.886 
0.350 0.985 0.985 
0.250 0.832 0.832 
0.517 0.733 0.733 
0.350 1.017 1.017 
0.300 1.215 1.215 
0.367 0.679 0.679 
0.234 1.268 1.268 
0.250 1.072 1.072 
0.584 0.722 0.722 
0.584 1.040 1.040 
0.434 1.040 1.040 
0.234 0.919 0.919 
0.300 1.927 1.927 
0.350 1.039 1.039 
0.534 0.920 0.920 
0.200 0.952 0.952 
0.217 0.908 0.908 
0.267 1.170 1.170 
0.467 1.095 1.095 
0.500 0.930 0.930 
0.467 0.897 0.897 
0.384 0.875 0.875 
0.417 0.842 0.842 
0.317 1.280 1.280 
0.501 0.842 0.842 
0.284 0.777 0.777 
0.484 1.204 1.204 
0.284 0.766 0.766 
0.350 0.591 0.591 
0.450 0.909 0.909 
0.517 0.875 0.875 
0.234 1.050 1.050 
0.567 0.919 0.919 
0.517 0.864 0.864 
0.400 1.182 1.182 
0.384 0.776 0.776 
0.384 1.499 1.499 
0.317 1.346 1.346 
0.400 1.356 1.356 
0.400 0.974 0.974 
0.534 0.821 0.821 
0.517 1.739 1.739 
0.467 1.259 1.259 
0.350 0.843 0.843 
0.534 1.040 1.040 
0.417 1.105 1.105 
0.350 1.061 1.061 
0.584 1.171 1.171 
0.551 0.842 0.842 
0.417 0.689 0.689 
0.450 0.908 0.908 
0.434 0.701 0.701 
0.284 0.733 0.733 
0.317 0.843 0.843 
0.384 0.766 0.766 
0.300 0.897 0.897 
0.534 1.160 1.160 
0.284 0.875 0.875 
0.300 0.733 0.733 
0.284 0.930 0.930 
0.300 1.039 1.039 
0.384 0.898 0.898 
0.334 0.887 0.887 
0.567 0.854 0.854 
0.367 0.711 0.711 
0.284 0.690 0.690 
0.567 0.678 0.678 
0.601 1.061 1.061 
0.384 0.789 0.789 
0.250 1.301 1.301 
0.300 0.733 0.733 
0.367 1.007 1.007 
0.434 0.635 0.635 
0.300 0.831 0.831 
0.451 0.930 0.930 
0.484 0.689 0.689 
0.284 0.854 0.854 
0.250 0.723 0.723 
0.317 0.995 0.995 
0.334 0.842 0.842 
0.367 0.886 0.886 
0.400 0.919 0.919 
0.233 0.897 0.897 
0.300 1.060 1.060 
0.517 0.799 0.799 
0.217 1.335 1.335 
0.567 1.093 1.093 
0.500 0.787 0.787 
0.400 0.842 0.842 
0.434 0.733 0.733 
0.300 0.985 0.985 
0.384 0.864 0.864 
0.584 0.689 0.689 
0.417 1.225 1.225 
0.417 1.838 1.838 
0.300 0.985 0.985 
0.400 0.657 0.657 
0.450 1.007 1.007 
0.467 0.811 0.811 
0.367 1.062 1.062 
0.350 1.193 1.193 
0.601 1.007 1.007 
0.217 0.679 0.679 
0.551 0.777 0.777 
0.567 0.689 0.689 
0.517 0.853 0.853 
0.233 1.018 1.018 
0.300 0.657 0.657 
0.334 1.279 1.279 
0.467 0.711 0.711 
0.250 0.886 0.886 
0.484 0.952 0.952 
0.250 0.842 0.842 
0.467 0.700 0.700 
0.400 0.864 0.864 
0.517 0.799 0.799 
0.484 0.908 0.908 
0.567 0.689 0.689 
0.550 0.930 0.930 
0.334 0.776 0.776 
0.484 1.039 1.039 
0.284 0.668 0.668 
0.217 0.854 0.854 
0.501 0.820 0.820 
0.400 0.624 0.624 
0.400 1.062 1.062 
0.567 1.039 1.039 
0.450 0.953 0.953 
0.451 0.920 0.920 
0.551 0.985 0.985 
0.517 1.094 1.094 
0.434 0.711 0.711 
0.284 0.722 0.722 
0.300 0.853 0.853 
0.551 0.844 0.844 
0.215 0.920 0.920 
<><><><><><><><> 
RT (mean):  0.92 
Consistency:  -0.03 
Self Consistency:  0.70 
<><><><><><><><> 
End: 07-Oct-2014 18:29:37 
