<><><><><><><><> 
Begin: 07-Oct-2014 18:30:01 
0.417 0.919 0.919 
0.267 0.985 0.985 
0.451 0.613 0.613 
0.300 0.788 0.788 
0.467 0.623 0.623 
0.484 1.029 1.029 
0.500 0.985 0.985 
0.384 0.635 0.635 
0.234 1.160 1.160 
0.300 0.657 0.657 
0.567 1.061 1.061 
0.267 0.798 0.798 
0.534 1.006 1.006 
0.417 1.510 1.510 
0.601 0.777 0.777 
0.234 0.963 0.963 
0.384 0.809 0.809 
0.250 0.625 0.625 
0.584 1.499 1.499 
0.200 1.017 1.017 
0.517 0.568 0.568 
0.534 0.951 0.951 
0.551 0.963 0.963 
0.234 0.711 0.711 
0.367 1.150 1.150 
0.300 1.084 1.084 
0.517 0.952 0.952 
0.367 0.601 0.601 
0.567 0.963 0.963 
0.267 0.646 0.646 
0.300 0.776 0.776 
0.267 0.822 0.822 
0.250 1.185 1.185 
0.551 0.930 0.930 
0.434 0.907 0.907 
0.417 0.602 0.602 
0.267 0.832 0.832 
0.551 0.843 0.843 
0.450 1.291 1.291 
0.350 1.039 1.039 
0.401 0.909 0.909 
0.367 0.909 0.909 
0.234 0.602 0.602 
0.300 0.778 0.778 
0.250 0.865 0.865 
0.284 1.127 1.127 
0.300 0.756 0.756 
0.367 0.755 0.755 
0.217 0.011 0.011 
0.567 1.290 1.290 
0.584 0.864 0.864 
0.400 1.533 1.533 
0.400 1.138 1.138 
0.334 1.160 1.160 
0.567 1.280 1.280 
0.350 1.411 1.411 
0.250 0.875 0.875 
0.517 0.854 0.854 
0.350 0.810 0.810 
0.300 0.918 0.918 
0.367 0.711 0.711 
0.233 1.258 1.258 
0.250 0.022 0.022 
0.584 0.963 0.963 
0.584 1.094 1.094 
0.434 0.700 0.700 
0.234 1.062 1.062 
0.300 1.117 1.117 
0.350 1.182 1.182 
0.534 0.951 0.951 
0.200 0.777 0.777 
0.217 1.400 1.400 
0.267 1.083 1.083 
0.467 0.755 0.755 
0.501 0.974 0.974 
0.467 1.072 1.072 
0.384 1.040 1.040 
0.417 1.291 1.291 
0.317 1.751 1.751 
0.501 1.017 1.017 
0.284 1.019 1.019 
0.484 1.050 1.050 
0.283 0.985 0.985 
0.350 0.766 0.766 
0.450 1.028 1.028 
0.517 1.543 1.543 
0.234 0.843 0.843 
0.567 1.017 1.017 
0.517 1.041 1.041 
0.400 0.920 0.920 
0.384 0.755 0.755 
0.384 0.974 0.974 
0.317 0.962 0.962 
0.400 0.798 0.798 
0.400 1.532 1.532 
0.534 0.820 0.820 
0.517 0.973 0.973 
0.467 0.810 0.810 
0.350 0.744 0.744 
0.534 0.721 0.721 
0.417 0.820 0.820 
0.350 0.637 0.637 
0.584 0.973 0.973 
0.551 1.017 1.017 
0.417 1.237 1.237 
0.451 0.930 0.930 
0.434 0.908 0.908 
0.284 0.624 0.624 
0.317 0.920 0.920 
0.384 0.963 0.963 
0.300 0.678 0.678 
0.534 1.477 1.477 
0.284 1.073 1.073 
0.300 1.159 1.159 
0.267 0.831 0.831 
0.300 1.149 1.149 
0.384 1.422 1.422 
0.334 0.788 0.788 
0.567 0.700 0.700 
0.367 0.876 0.876 
0.284 1.083 1.083 
0.567 0.733 0.733 
0.601 1.422 1.422 
0.384 0.940 0.940 
0.250 0.918 0.918 
0.300 1.006 1.006 
0.367 1.061 1.061 
0.434 1.073 1.073 
0.300 1.128 1.128 
0.450 0.854 0.854 
0.484 0.908 0.908 
0.284 0.974 0.974 
0.250 1.105 1.105 
0.317 0.854 0.854 
0.334 0.941 0.941 
0.367 1.247 1.247 
0.400 0.908 0.908 
0.234 0.897 0.897 
0.300 1.082 1.082 
0.517 1.050 1.050 
0.217 0.854 0.854 
0.567 0.832 0.832 
0.501 1.563 1.563 
0.400 1.433 1.433 
0.434 0.722 0.722 
0.300 2.277 2.277 
0.384 0.952 0.952 
0.584 1.039 1.039 
0.417 0.701 0.701 
0.417 0.931 0.931 
0.300 0.777 0.777 
0.400 1.006 1.006 
0.450 1.084 1.084 
0.467 0.963 0.963 
0.367 0.854 0.854 
0.351 0.820 0.820 
0.601 1.203 1.203 
0.217 1.411 1.411 
0.551 1.115 1.115 
0.567 0.952 0.952 
0.517 1.094 1.094 
0.233 0.907 0.907 
0.300 0.754 0.754 
0.334 0.722 0.722 
0.467 0.776 0.776 
0.250 1.149 1.149 
0.483 1.345 1.345 
0.250 0.974 0.974 
0.467 0.689 0.689 
0.400 1.039 1.039 
0.517 1.116 1.116 
0.484 0.667 0.667 
0.567 0.787 0.787 
0.550 0.788 0.788 
0.334 0.974 0.974 
0.484 0.985 0.985 
0.284 1.323 1.323 
0.217 0.843 0.843 
0.501 1.017 1.017 
0.401 1.104 1.104 
0.400 0.897 0.897 
0.567 0.754 0.754 
0.451 0.853 0.853 
0.450 0.864 0.864 
0.550 1.400 1.400 
0.516 1.368 1.368 
0.434 0.886 0.886 
0.267 0.777 0.777 
0.300 0.887 0.887 
0.551 0.896 0.896 
0.217 0.952 0.952 
<><><><><><><><> 
RT (mean):  0.96 
Consistency:  -0.13 
Self Consistency:  0.79 
<><><><><><><><> 
End: 07-Oct-2014 18:36:52 
