<><><><><><><><> 
Begin: 07-Oct-2014 17:42:21 
0.417 1.161 1.161 
0.267 1.171 1.171 
0.450 0.919 0.919 
0.301 0.974 0.974 
0.467 1.762 1.762 
0.483 1.018 1.018 
0.501 1.291 1.291 
0.384 1.499 1.499 
0.234 1.849 1.849 
0.300 1.970 1.970 
0.568 1.279 1.279 
0.267 1.356 1.356 
0.534 1.587 1.587 
0.417 1.281 1.281 
0.600 1.488 1.488 
0.234 0.995 0.995 
0.384 2.210 2.210 
0.250 1.247 1.247 
0.584 1.629 1.629 
0.201 1.203 1.203 
0.517 1.620 1.620 
0.534 1.586 1.586 
0.551 2.276 2.276 
0.234 1.268 1.268 
0.367 1.171 1.171 
0.301 0.996 0.996 
0.517 1.028 1.028 
0.368 2.396 2.396 
0.568 0.908 0.908 
0.268 1.302 1.302 
0.301 1.051 1.051 
0.267 1.093 1.093 
0.250 1.837 1.837 
0.550 1.061 1.061 
0.434 1.171 1.171 
0.418 1.072 1.072 
0.266 1.160 1.160 
0.550 0.930 0.930 
0.450 1.367 1.367 
0.350 1.302 1.302 
0.401 1.697 1.697 
0.367 1.510 1.510 
0.234 1.149 1.149 
0.300 1.051 1.051 
0.250 2.133 2.133 
0.283 0.963 0.963 
0.300 1.532 1.532 
0.368 0.964 0.964 
0.217 1.061 1.061 
0.567 0.744 0.744 
0.584 1.050 1.050 
0.401 0.798 0.798 
0.401 1.401 1.401 
0.334 1.587 1.587 
0.566 1.652 1.652 
0.350 1.182 1.182 
0.251 1.082 1.082 
0.517 0.930 0.930 
0.350 0.908 0.908 
0.301 1.302 1.302 
0.368 1.061 1.061 
0.234 2.122 2.122 
0.250 1.445 1.445 
0.583 1.498 1.498 
0.584 1.215 1.215 
0.434 1.608 1.608 
0.234 1.642 1.642 
0.301 1.487 1.487 
0.350 1.926 1.926 
0.534 1.629 1.629 
0.216 1.028 1.028 
0.218 1.871 1.871 
0.266 1.193 1.193 
0.467 1.148 1.148 
0.501 1.718 1.718 
0.467 1.728 1.728 
0.384 1.225 1.225 
0.417 1.794 1.794 
0.317 1.148 1.148 
0.500 1.268 1.268 
0.284 2.145 2.145 
0.484 1.028 1.028 
0.284 0.700 0.700 
0.350 1.936 1.936 
0.451 1.083 1.083 
0.518 1.182 1.182 
0.234 1.532 1.532 
0.568 1.379 1.379 
0.517 0.919 0.919 
0.401 1.718 1.718 
0.384 1.740 1.740 
0.384 1.543 1.543 
0.318 1.751 1.751 
0.400 1.674 1.674 
0.400 1.794 1.794 
0.534 1.860 1.860 
0.517 2.046 2.046 
0.467 1.225 1.225 
0.351 1.575 1.575 
0.534 2.035 2.035 
0.417 1.270 1.270 
0.350 1.291 1.291 
0.584 1.586 1.586 
0.551 1.182 1.182 
0.417 1.204 1.204 
0.451 1.291 1.291 
0.434 1.105 1.105 
0.283 1.815 1.815 
0.318 1.270 1.270 
0.383 1.029 1.029 
0.300 1.619 1.619 
0.533 0.963 0.963 
0.284 0.919 0.919 
0.300 1.193 1.193 
0.266 1.225 1.225 
0.300 0.766 0.766 
0.384 1.761 1.761 
0.333 1.204 1.204 
0.567 1.313 1.313 
0.368 0.908 0.908 
0.284 1.455 1.455 
0.568 0.722 0.722 
0.600 0.984 0.984 
0.384 1.127 1.127 
0.251 1.412 1.412 
0.300 1.006 1.006 
0.367 1.039 1.039 
0.434 1.532 1.532 
0.300 1.193 1.193 
0.451 0.755 0.755 
0.484 1.226 1.226 
0.284 0.931 0.931 
0.251 1.640 1.640 
0.317 1.084 1.084 
0.334 0.941 0.941 
0.368 0.941 0.941 
0.401 1.006 1.006 
0.235 1.379 1.379 
0.317 1.532 1.532 
0.517 1.094 1.094 
0.216 0.842 0.842 
0.567 1.018 1.018 
0.501 1.269 1.269 
0.400 1.149 1.149 
0.434 1.323 1.323 
0.300 0.930 0.930 
0.384 1.204 1.204 
0.583 1.040 1.040 
0.417 1.312 1.312 
0.416 1.149 1.149 
0.300 1.007 1.007 
0.401 1.816 1.816 
0.451 1.390 1.390 
0.467 1.061 1.061 
0.367 1.170 1.170 
0.350 1.290 1.290 
0.600 1.084 1.084 
0.217 1.268 1.268 
0.551 1.532 1.532 
0.567 1.171 1.171 
0.518 1.477 1.477 
0.250 1.347 1.347 
0.301 1.467 1.467 
0.334 1.018 1.018 
0.468 1.346 1.346 
0.250 1.160 1.160 
0.484 1.531 1.531 
0.250 0.996 0.996 
0.468 0.974 0.974 
0.400 1.225 1.225 
0.517 0.930 0.930 
0.484 1.882 1.882 
0.568 1.039 1.039 
0.567 1.608 1.608 
0.335 1.061 1.061 
0.484 0.777 0.777 
0.283 1.576 1.576 
0.216 0.963 0.963 
0.500 1.356 1.356 
0.400 1.203 1.203 
0.400 1.094 1.094 
0.567 1.225 1.225 
0.450 0.974 0.974 
0.451 0.941 0.941 
0.551 1.378 1.378 
0.517 1.018 1.018 
0.434 1.258 1.258 
0.268 1.379 1.379 
0.300 0.732 0.732 
0.551 1.040 1.040 
0.218 1.334 1.334 
<><><><><><><><> 
RT (mean):  1.30 
Consistency:  0.00 
Self Consistency:  0.64 
<><><><><><><><> 
End: 07-Oct-2014 17:50:51 
