<><><><><><><><> 
Begin: 22-Sep-2014 10:56:08 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s13 Run Number: 4 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.237 1.237 
0.534 0.985 0.985 
0.567 0.798 0.798 
0.250 1.061 1.061 
0.567 0.995 0.995 
0.450 1.083 1.083 
0.234 0.777 0.777 
0.317 0.920 0.920 
0.418 0.700 0.700 
0.583 0.985 0.985 
0.584 1.061 1.061 
0.267 1.160 1.160 
0.584 1.323 1.323 
0.584 1.269 1.269 
0.400 0.744 0.744 
0.516 1.170 1.170 
0.266 0.920 0.920 
0.367 0.864 0.864 
0.567 1.083 1.083 
0.518 0.985 0.985 
0.584 1.400 1.400 
0.467 1.336 1.336 
0.216 1.138 1.138 
0.550 1.138 1.138 
0.583 1.258 1.258 
0.467 0.831 0.831 
0.501 1.203 1.203 
0.501 1.247 1.247 
0.367 1.543 1.543 
0.467 0.876 0.876 
0.267 1.116 1.116 
0.484 0.754 0.754 
0.217 0.996 0.996 
0.316 1.761 1.761 
0.217 1.152 1.152 
0.234 1.057 1.057 
0.534 0.821 0.821 
0.484 1.138 1.138 
0.334 1.106 1.106 
0.583 1.489 1.489 
0.217 0.930 0.930 
0.383 1.106 1.106 
0.350 1.281 1.281 
0.516 0.996 0.996 
0.517 1.412 1.412 
0.283 1.072 1.072 
0.400 0.899 0.899 
0.384 0.854 0.854 
0.467 0.952 0.952 
0.484 1.291 1.291 
0.501 0.919 0.919 
0.317 1.061 1.061 
0.468 0.974 0.974 
0.467 1.117 1.117 
0.267 1.784 1.784 
0.250 1.291 1.291 
0.400 1.346 1.346 
0.585 0.898 0.898 
0.334 1.205 1.205 
0.435 1.412 1.412 
0.300 1.117 1.117 
0.502 2.242 2.242 
0.300 1.313 1.313 
0.400 0.886 0.886 
0.483 1.358 1.358 
0.551 1.324 1.324 
0.584 1.051 1.051 
0.418 1.062 1.062 
0.251 1.456 1.456 
0.267 0.964 0.964 
0.301 1.390 1.390 
0.535 1.039 1.039 
0.300 1.269 1.269 
0.534 0.908 0.908 
0.300 0.962 0.962 
0.567 1.040 1.040 
0.334 1.029 1.029 
0.284 1.598 1.598 
0.301 1.062 1.062 
0.451 1.215 1.215 
0.384 0.974 0.974 
0.350 1.466 1.466 
0.534 1.388 1.388 
0.434 1.892 1.892 
0.417 0.930 0.930 
0.567 0.843 0.843 
0.317 1.160 1.160 
0.500 0.898 0.898 
0.501 0.941 0.941 
0.349 1.171 1.171 
0.433 1.730 1.730 
0.234 1.127 1.127 
0.217 0.920 0.920 
0.417 1.193 1.193 
0.517 1.171 1.171 
0.583 1.182 1.182 
0.251 0.822 0.822 
0.434 0.952 0.952 
0.384 1.433 1.433 
0.201 1.762 1.762 
0.333 1.324 1.324 
0.267 1.587 1.587 
0.517 1.018 1.018 
0.334 1.171 1.171 
0.418 1.150 1.150 
0.268 0.996 0.996 
0.451 1.161 1.161 
0.300 1.248 1.248 
0.466 0.908 0.908 
0.483 1.761 1.761 
0.501 0.897 0.897 
0.384 0.852 0.852 
0.234 1.302 1.302 
0.300 1.400 1.400 
0.567 1.259 1.259 
0.266 1.094 1.094 
0.534 1.072 1.072 
0.417 0.843 0.843 
0.600 1.357 1.357 
0.234 1.008 1.008 
0.384 1.323 1.323 
0.250 1.302 1.302 
0.583 0.996 0.996 
0.200 0.974 0.974 
0.516 1.773 1.773 
0.535 0.974 0.974 
0.557 1.007 1.007 
0.234 1.400 1.400 
0.367 1.062 1.062 
0.301 1.160 1.160 
0.518 0.974 0.974 
0.368 1.423 1.423 
0.567 0.962 0.962 
0.267 0.919 0.919 
0.301 1.029 1.029 
0.266 1.095 1.095 
0.251 0.942 0.942 
0.551 1.203 1.203 
0.433 1.389 1.389 
0.417 1.127 1.127 
0.267 1.040 1.040 
0.551 1.390 1.390 
0.450 1.007 1.007 
0.349 0.985 0.985 
0.401 1.084 1.084 
0.367 1.608 1.608 
0.234 1.225 1.225 
0.300 0.931 0.931 
0.249 0.941 0.941 
0.283 0.722 0.722 
0.301 0.865 0.865 
0.367 0.908 0.908 
0.217 0.919 0.919 
0.567 1.454 1.454 
0.585 1.094 1.094 
0.400 1.445 1.445 
0.400 1.772 1.772 
0.333 1.072 1.072 
0.567 1.247 1.247 
0.350 1.642 1.642 
0.250 1.029 1.029 
0.518 1.062 1.062 
0.350 0.941 0.941 
0.300 0.909 0.909 
0.367 1.270 1.270 
0.234 1.357 1.357 
0.250 1.061 1.061 
0.583 1.105 1.105 
0.584 1.400 1.400 
0.434 1.061 1.061 
0.233 1.641 1.641 
0.301 1.335 1.335 
0.350 1.138 1.138 
0.534 1.171 1.171 
0.201 1.763 1.763 
0.216 1.018 1.018 
0.284 1.434 1.434 
0.467 1.017 1.017 
0.501 1.204 1.204 
0.467 1.017 1.017 
0.383 1.137 1.137 
0.416 1.292 1.292 
0.317 0.897 0.897 
0.501 1.006 1.006 
0.284 1.115 1.115 
0.484 1.488 1.488 
0.284 1.422 1.422 
0.350 1.390 1.390 
0.451 0.679 0.679 
0.517 1.116 1.116 
0.233 1.421 1.421 
0.567 1.073 1.073 
0.517 1.006 1.006 
0.401 1.083 1.083 
0.383 1.018 1.018 
0.384 0.931 0.931 
0.317 1.149 1.149 
0.401 1.094 1.094 
0.401 1.183 1.183 
0.534 2.254 2.254 
0.517 0.931 0.931 
0.467 1.193 1.193 
0.350 1.029 1.029 
0.534 0.985 0.985 
0.417 0.918 0.918 
0.350 1.280 1.280 
0.583 0.995 0.995 
0.551 0.975 0.975 
0.418 1.686 1.686 
0.451 1.302 1.302 
0.434 0.996 0.996 
0.283 1.193 1.193 
0.317 0.953 0.953 
0.384 0.973 0.973 
0.300 0.831 0.831 
0.535 1.051 1.051 
0.283 0.940 0.940 
0.300 1.554 1.554 
0.268 1.149 1.149 
0.300 1.029 1.029 
0.383 1.017 1.017 
0.334 1.641 1.641 
0.567 1.434 1.434 
0.367 1.587 1.587 
0.284 0.843 0.843 
0.567 0.897 0.897 
0.601 1.083 1.083 
0.384 1.530 1.530 
0.251 0.897 0.897 
0.299 0.985 0.985 
0.367 1.258 1.258 
0.434 0.952 0.952 
0.300 0.799 0.799 
0.449 1.412 1.412 
0.483 1.192 1.192 
0.285 1.194 1.194 
0.249 0.995 0.995 
0.316 0.898 0.898 
0.334 0.778 0.778 
0.367 1.313 1.313 
0.400 1.247 1.247 
0.234 1.039 1.039 
0.301 0.864 0.864 
0.517 1.324 1.324 
0.217 1.412 1.412 
0.567 1.214 1.214 
0.500 1.423 1.423 
0.400 0.831 0.831 
0.433 1.356 1.356 
0.300 1.050 1.050 
0.384 0.919 0.919 
0.584 0.973 0.973 
0.417 1.160 1.160 
0.417 1.675 1.675 
0.300 1.730 1.730 
0.401 1.073 1.073 
0.450 1.270 1.270 
0.467 1.007 1.007 
0.366 0.778 0.778 
0.350 1.325 1.325 
0.600 1.226 1.226 
0.217 1.116 1.116 
0.551 1.160 1.160 
0.567 0.864 0.864 
0.517 1.050 1.050 
0.250 0.886 0.886 
0.300 1.509 1.509 
0.334 0.975 0.975 
0.467 1.139 1.139 
0.266 0.909 0.909 
0.484 1.072 1.072 
0.250 0.777 0.777 
0.467 1.138 1.138 
0.400 1.072 1.072 
0.518 1.127 1.127 
0.483 1.061 1.061 
0.567 1.248 1.248 
0.551 0.921 0.921 
0.334 0.964 0.964 
