<><><><><><><><> 
Begin: 02-Oct-2014 16:53:13 
0.417 1.992 1.992 
0.266 1.181 1.181 
0.450 0.952 0.952 
0.301 0.865 0.865 
0.467 0.919 0.919 
0.484 1.346 1.346 
0.501 3.086 3.086 
0.383 1.049 1.049 
0.234 1.290 1.290 
0.300 1.762 1.762 
0.567 2.352 2.352 
0.267 2.594 2.594 
0.533 1.029 1.029 
0.416 1.258 1.258 
0.600 1.719 1.719 
0.234 1.456 1.456 
0.384 1.664 1.664 
0.250 1.138 1.138 
0.584 1.226 1.226 
0.201 1.095 1.095 
0.517 1.914 1.914 
0.533 2.362 2.362 
0.550 1.028 1.028 
0.233 1.411 1.411 
0.367 3.993 5.986 
0.300 1.521 1.521 
0.517 1.958 1.958 
0.383 2.492 2.492 
0.568 1.128 1.128 
0.283 2.615 2.615 
0.300 1.038 1.038 
0.266 3.599 3.599 
0.250 2.408 2.408 
0.551 1.017 1.017 
0.434 2.965 2.965 
0.417 1.695 1.695 
0.266 1.400 1.400 
0.551 2.036 2.036 
0.451 2.178 2.178 
0.350 1.289 1.289 
0.401 0.854 0.854 
0.366 3.173 3.173 
0.234 1.575 1.575 
0.300 1.105 1.105 
0.250 0.984 0.984 
0.284 1.258 1.258 
0.301 1.039 1.039 
0.367 3.982 3.982 
0.217 0.896 0.896 
0.567 0.789 0.789 
0.585 1.433 1.433 
0.401 0.821 0.821 
0.401 0.886 0.886 
0.334 0.011 0.011 
0.568 1.510 1.510 
0.351 1.959 1.959 
0.250 1.728 1.728 
0.518 0.897 0.897 
0.351 1.444 1.444 
0.301 1.258 1.258 
0.367 2.702 2.702 
0.234 1.389 1.389 
0.250 2.362 2.362 
0.583 1.246 1.246 
0.584 3.249 3.249 
0.434 1.236 1.236 
0.233 1.094 1.094 
0.301 0.897 0.897 
0.350 1.652 1.652 
0.534 1.171 1.171 
0.201 1.181 1.181 
0.217 1.509 1.509 
0.267 1.301 1.301 
0.467 1.028 1.028 
0.500 2.744 2.744 
0.467 1.302 1.302 
0.384 1.433 1.433 
0.417 2.012 2.012 
0.317 1.160 1.160 
0.501 1.597 1.597 
0.283 1.433 1.433 
0.484 1.083 1.083 
0.284 1.039 1.039 
0.350 1.740 1.740 
0.450 1.029 1.029 
0.518 1.432 1.432 
0.234 1.522 1.522 
0.568 1.477 1.477 
0.518 1.454 1.454 
0.399 2.593 2.593 
0.383 1.072 1.072 
0.385 1.269 1.269 
0.318 1.422 1.422 
0.400 0.887 0.887 
0.401 0.788 0.788 
0.534 1.290 1.290 
0.516 1.444 1.444 
0.467 3.521 3.521 
0.351 1.193 1.193 
0.534 2.462 2.462 
0.418 2.406 2.406 
0.350 0.886 0.886 
0.583 0.963 0.963 
0.552 1.313 1.313 
0.417 0.974 0.974 
0.451 1.280 1.280 
0.434 1.247 1.247 
0.283 1.609 1.609 
0.317 2.602 2.602 
0.384 1.159 1.159 
0.300 3.095 3.095 
0.534 2.100 2.100 
0.283 0.962 0.962 
0.300 1.937 1.937 
0.266 0.951 0.951 
0.300 1.411 1.411 
0.383 1.686 1.686 
0.334 0.908 0.908 
0.567 1.772 1.772 
0.367 1.466 1.466 
0.283 2.012 2.012 
0.567 1.411 1.411 
0.600 2.691 2.691 
0.384 1.290 1.290 
0.251 1.782 1.782 
0.300 0.788 0.788 
0.367 2.297 2.297 
0.434 0.733 0.733 
0.300 0.897 0.897 
0.450 0.952 0.952 
0.484 0.875 0.875 
0.283 1.039 1.039 
0.250 1.652 1.652 
0.318 3.796 3.796 
0.334 0.918 0.918 
0.367 1.641 1.641 
0.401 1.214 1.214 
0.234 0.919 0.919 
0.300 0.821 0.821 
0.518 1.247 1.247 
0.217 1.051 1.051 
0.568 1.980 1.980 
0.501 1.422 1.422 
0.400 1.477 1.477 
0.434 1.247 1.247 
0.300 1.203 1.203 
0.384 1.073 1.073 
0.584 1.576 1.576 
0.418 1.017 1.017 
0.417 1.784 1.784 
0.300 1.433 1.433 
0.401 1.706 1.706 
0.451 1.345 1.345 
0.467 2.353 2.353 
0.367 0.887 0.887 
0.350 1.258 1.258 
0.602 1.039 1.039 
0.217 1.444 1.444 
0.551 0.854 0.854 
0.568 2.157 2.157 
0.517 2.264 2.264 
0.250 1.205 1.205 
0.300 2.428 2.428 
0.333 1.083 1.083 
0.467 1.182 1.182 
0.250 1.149 1.149 
0.484 0.777 0.777 
0.250 2.079 2.079 
0.468 1.652 1.652 
0.401 1.422 1.422 
0.516 1.073 1.073 
0.484 0.941 0.941 
0.567 1.063 1.063 
0.567 1.126 1.126 
0.333 0.875 0.875 
0.483 1.389 1.389 
0.284 1.061 1.061 
0.217 1.224 1.224 
0.501 0.930 0.930 
0.401 1.444 1.444 
0.400 1.039 1.039 
0.566 1.663 1.663 
0.450 1.750 1.750 
0.451 2.001 2.001 
0.550 0.952 0.952 
0.517 1.945 1.945 
0.434 1.685 1.685 
0.267 1.740 1.740 
0.300 1.805 1.805 
0.550 2.537 2.537 
0.217 1.443 1.443 
<><><><><><><><> 
RT (mean):  1.45 
Consistency:  -0.03 
Self Consistency:  0.84 
<><><><><><><><> 
End: 02-Oct-2014 17:02:32 
