<><><><><><><><> 
Begin: 02-Oct-2014 15:59:12 
0.418 1.454 1.454 
0.267 1.584 1.584 
0.450 3.027 3.027 
0.301 2.863 2.863 
0.467 3.988 4.158 
0.484 3.606 3.606 
0.501 1.268 1.268 
0.384 1.739 1.739 
0.235 1.421 1.421 
0.300 1.257 1.257 
0.567 1.169 1.169 
0.267 1.323 1.323 
0.534 1.224 1.224 
0.418 2.218 2.218 
0.601 1.245 1.245 
0.234 3.485 3.485 
0.383 1.224 1.224 
0.250 2.371 2.371 
0.584 1.727 1.727 
0.200 1.398 1.398 
0.518 0.592 0.592 
0.534 0.930 0.930 
0.551 1.115 1.115 
0.232 0.907 0.907 
0.367 3.017 3.017 
0.300 2.437 2.437 
0.517 1.628 1.628 
0.384 3.049 3.049 
0.567 2.263 2.263 
0.267 2.000 2.000 
0.301 3.835 3.835 
0.267 1.245 1.245 
0.250 1.694 1.694 
0.551 3.989 5.994 
0.434 1.520 1.520 
0.417 2.459 2.459 
0.267 1.267 1.267 
0.550 2.447 2.447 
0.450 1.748 1.748 
0.350 2.503 2.503 
0.401 1.540 1.540 
0.367 1.661 1.661 
0.234 1.847 1.847 
0.300 3.038 3.038 
0.250 2.863 2.863 
0.283 2.929 2.929 
0.300 3.018 3.018 
0.367 1.584 1.584 
0.217 2.307 2.307 
0.568 1.191 1.191 
0.584 0.907 0.907 
0.400 1.519 1.519 
0.400 1.836 1.836 
0.334 2.503 2.503 
0.566 1.563 1.563 
0.350 1.475 1.475 
0.249 1.748 1.748 
0.517 2.427 2.427 
0.351 3.815 3.815 
0.300 1.573 1.573 
0.367 1.606 1.606 
0.234 2.000 2.000 
0.250 3.126 3.126 
0.584 1.704 1.704 
0.584 3.399 3.399 
0.434 2.382 2.382 
0.233 2.579 2.579 
0.300 2.480 2.480 
0.350 1.957 1.957 
0.534 1.704 1.704 
0.201 2.230 2.230 
0.218 3.181 3.181 
0.267 2.963 2.963 
0.467 2.732 2.732 
0.501 3.376 3.376 
0.467 2.163 2.163 
0.384 2.317 2.317 
0.417 2.317 2.317 
0.317 2.469 2.469 
0.501 2.053 2.053 
0.284 0.994 0.994 
0.484 0.841 0.841 
0.284 2.174 2.174 
0.350 2.142 2.142 
0.449 1.705 1.705 
0.517 1.738 1.738 
0.234 3.923 3.923 
0.567 3.890 3.890 
0.517 2.341 2.341 
0.401 2.153 2.153 
0.383 2.678 2.678 
0.384 2.754 2.754 
0.334 2.678 2.678 
0.400 2.646 2.646 
0.400 3.355 3.355 
0.534 2.731 2.731 
0.517 2.306 2.306 
0.466 1.804 1.804 
0.350 1.694 1.694 
0.534 3.988 5.983 
0.417 1.976 1.976 
0.350 1.442 1.442 
0.583 1.944 1.944 
0.551 2.239 2.239 
0.417 1.607 1.607 
0.451 1.957 1.957 
0.434 1.290 1.290 
0.283 3.224 3.224 
0.317 3.092 3.092 
0.384 2.338 2.338 
0.300 1.454 1.454 
0.534 1.857 1.857 
0.283 1.519 1.519 
0.300 3.780 3.780 
0.267 1.792 1.792 
0.300 2.383 2.383 
0.384 1.323 1.323 
0.334 2.142 2.142 
0.567 2.993 2.993 
0.383 2.262 2.262 
0.284 1.279 1.279 
0.567 1.551 1.551 
0.601 2.426 2.426 
0.384 1.157 1.157 
0.249 3.102 3.102 
0.300 2.021 2.021 
0.367 2.448 2.448 
0.434 3.062 3.062 
0.300 2.187 2.187 
0.449 1.333 1.333 
0.484 1.016 1.016 
0.284 0.962 0.962 
0.250 1.332 1.332 
0.316 1.071 1.071 
0.334 1.398 1.398 
0.367 1.529 1.529 
0.400 1.355 1.355 
0.234 1.028 1.028 
0.300 1.671 1.671 
0.517 1.114 1.114 
0.217 1.695 1.695 
0.567 1.289 1.289 
0.500 0.907 0.907 
0.400 2.000 2.000 
0.434 1.289 1.289 
0.300 0.983 0.983 
0.384 1.051 1.051 
0.584 1.356 1.356 
0.417 1.672 1.672 
0.416 1.552 1.552 
0.301 1.738 1.738 
0.400 2.273 2.273 
0.450 2.208 2.208 
0.467 1.442 1.442 
0.367 1.158 1.158 
0.350 1.410 1.410 
0.601 1.115 1.115 
0.218 2.043 2.043 
0.551 1.912 1.912 
0.568 1.848 1.848 
0.517 2.613 2.613 
0.234 3.368 3.368 
0.300 2.078 2.078 
0.334 2.197 2.197 
0.467 3.509 3.509 
0.250 1.376 1.376 
0.484 1.321 1.321 
0.250 1.289 1.289 
0.466 3.989 4.015 
0.401 1.509 1.509 
0.517 2.282 2.282 
0.484 1.639 1.639 
0.567 1.234 1.234 
0.567 1.770 1.770 
0.334 1.562 1.562 
0.485 0.831 0.831 
0.283 0.930 0.930 
0.217 1.181 1.181 
0.501 1.410 1.410 
0.400 3.006 3.006 
0.400 1.377 1.377 
0.567 3.989 4.114 
0.450 1.705 1.705 
0.451 2.502 2.502 
0.551 1.923 1.923 
0.517 2.755 2.755 
0.434 2.305 2.305 
0.284 1.235 1.235 
0.300 1.553 1.553 
0.551 1.356 1.356 
0.217 2.165 2.165 
<><><><><><><><> 
RT (mean):  2.04 
Consistency:  0.10 
Self Consistency:  1.00 
<><><><><><><><> 
End: 02-Oct-2014 16:12:00 
