<><><><><><><><> 
Begin: 02-Oct-2014 16:33:35 
0.417 2.353 2.353 
0.267 1.486 1.486 
0.451 3.676 3.676 
0.300 4.004 4.032 
0.466 1.357 1.357 
0.484 1.324 1.324 
0.501 1.948 1.948 
0.384 0.919 0.919 
0.234 3.063 3.063 
0.300 1.761 1.761 
0.567 1.247 1.247 
0.267 1.116 1.116 
0.534 1.236 1.236 
0.418 2.744 2.744 
0.601 0.876 0.876 
0.233 1.028 1.028 
0.384 0.897 0.897 
0.250 1.684 1.684 
0.584 1.620 1.620 
0.201 2.232 2.232 
0.517 1.532 1.532 
0.534 1.280 1.280 
0.550 3.075 3.075 
0.234 1.652 1.652 
0.367 1.279 1.279 
0.300 1.313 1.313 
0.518 1.042 1.042 
0.383 2.134 2.134 
0.567 2.909 2.909 
0.283 1.488 1.488 
0.301 3.228 3.228 
0.267 0.973 0.973 
0.251 1.106 1.106 
0.550 1.007 1.007 
0.434 2.330 2.330 
0.417 1.673 1.673 
0.266 2.342 2.342 
0.550 1.018 1.018 
0.452 1.520 1.520 
0.349 1.094 1.094 
0.401 1.413 1.413 
0.367 3.120 3.120 
0.234 1.412 1.412 
0.300 1.859 1.859 
0.250 1.357 1.357 
0.284 0.973 0.973 
0.301 1.499 1.499 
0.367 1.214 1.214 
0.216 3.938 3.938 
0.567 2.571 2.571 
0.583 1.553 1.553 
0.401 1.925 1.925 
0.401 2.145 2.145 
0.334 1.192 1.192 
0.567 1.717 1.717 
0.351 2.822 2.822 
0.251 1.159 1.159 
0.517 3.194 3.194 
0.351 2.790 2.790 
0.300 1.772 1.772 
0.368 2.133 2.133 
0.233 3.139 3.139 
0.250 2.068 2.068 
0.584 1.444 1.444 
0.584 1.597 1.597 
0.433 2.493 2.493 
0.233 1.510 1.510 
0.300 3.172 3.172 
0.350 1.291 1.291 
0.533 1.094 1.094 
0.216 1.980 1.980 
0.217 2.583 2.583 
0.267 2.000 2.000 
0.467 3.437 3.437 
0.501 1.771 1.771 
0.467 1.597 1.597 
0.384 1.609 1.609 
0.418 1.006 1.006 
0.317 1.542 1.542 
0.501 1.346 1.346 
0.284 1.149 1.149 
0.484 1.388 1.388 
0.283 1.948 1.948 
0.350 1.816 1.816 
0.451 1.913 1.913 
0.517 3.938 3.938 
0.234 2.637 2.637 
0.568 2.627 2.627 
0.517 2.145 2.145 
0.401 1.215 1.215 
0.384 1.083 1.083 
0.383 0.951 0.951 
0.332 2.417 2.417 
0.400 2.996 2.996 
0.401 2.243 2.243 
0.534 1.018 1.018 
0.517 2.209 2.209 
0.467 0.853 0.853 
0.351 1.050 1.050 
0.534 1.980 1.980 
0.417 1.585 1.585 
0.350 1.433 1.433 
0.584 1.652 1.652 
0.551 1.717 1.717 
0.417 1.773 1.773 
0.450 2.877 2.877 
0.434 1.750 1.750 
0.284 2.504 2.504 
0.318 1.312 1.312 
0.384 0.940 0.940 
0.300 1.291 1.291 
0.534 2.723 2.723 
0.284 1.323 1.323 
0.300 2.134 2.134 
0.267 1.345 1.345 
0.300 1.728 1.728 
0.384 2.154 2.154 
0.334 1.597 1.597 
0.567 2.823 2.823 
0.367 3.685 3.685 
0.283 3.544 3.544 
0.568 1.388 1.388 
0.601 2.035 2.035 
0.384 1.433 1.433 
0.250 1.717 1.717 
0.301 3.860 3.860 
0.367 2.199 2.199 
0.433 1.389 1.389 
0.301 1.466 1.466 
0.451 1.618 1.618 
0.483 3.797 3.797 
0.283 3.881 3.881 
0.250 1.334 1.334 
0.318 0.985 0.985 
0.335 1.367 1.367 
0.368 1.859 1.859 
0.401 1.477 1.477 
0.233 1.258 1.258 
0.300 2.002 2.002 
0.518 1.804 1.804 
0.217 1.740 1.740 
0.567 2.034 2.034 
0.501 2.001 2.001 
0.400 1.739 1.739 
0.434 2.001 2.001 
0.300 2.559 2.559 
0.384 2.374 2.374 
0.584 1.389 1.389 
0.418 1.422 1.422 
0.417 0.941 0.941 
0.300 1.269 1.269 
0.400 2.483 2.483 
0.450 1.138 1.138 
0.468 1.826 1.826 
0.367 2.242 2.242 
0.350 1.335 1.335 
0.601 1.433 1.433 
0.217 1.138 1.138 
0.550 0.962 0.962 
0.568 2.363 2.363 
0.518 1.268 1.268 
0.233 2.768 2.768 
0.301 1.093 1.093 
0.334 1.346 1.346 
0.468 1.312 1.312 
0.250 1.083 1.083 
0.485 1.630 1.630 
0.250 1.225 1.225 
0.468 1.631 1.631 
0.401 1.444 1.444 
0.517 2.210 2.210 
0.484 1.050 1.050 
0.567 1.476 1.476 
0.550 4.003 6.007 
0.334 1.499 1.499 
0.484 3.304 3.304 
0.284 1.127 1.127 
0.217 1.170 1.170 
0.500 1.367 1.367 
0.400 2.057 2.057 
0.400 0.974 0.974 
0.567 3.183 3.183 
0.449 1.826 1.826 
0.451 2.843 2.843 
0.551 1.346 1.346 
0.518 4.002 4.129 
0.434 0.995 0.995 
0.284 1.225 1.225 
0.300 1.192 1.192 
0.551 1.116 1.116 
0.217 1.684 1.684 
<><><><><><><><> 
RT (mean):  1.88 
Consistency:  0.29 
Self Consistency:  0.84 
<><><><><><><><> 
End: 02-Oct-2014 16:45:03 
