<><><><><><><><> 
Begin: 02-Oct-2014 17:22:19 
0.417 1.520 1.520 
0.268 1.149 1.149 
0.450 1.214 1.214 
0.300 2.517 2.517 
0.467 1.422 1.422 
0.483 1.182 1.182 
0.500 1.466 1.466 
0.384 1.268 1.268 
0.234 1.324 1.324 
0.300 1.433 1.433 
0.568 1.870 1.870 
0.267 1.684 1.684 
0.533 1.248 1.248 
0.417 1.521 1.521 
0.601 1.849 1.849 
0.234 1.127 1.127 
0.384 1.509 1.509 
0.249 2.132 2.132 
0.585 1.401 1.401 
0.201 1.794 1.794 
0.517 2.231 2.231 
0.534 2.593 2.593 
0.551 2.330 2.330 
0.234 0.996 0.996 
0.367 2.986 2.986 
0.301 1.095 1.095 
0.518 2.177 2.177 
0.384 1.608 1.608 
0.567 3.063 3.063 
0.267 1.456 1.456 
0.301 1.172 1.172 
0.267 1.116 1.116 
0.249 2.614 2.614 
0.551 1.587 1.587 
0.435 1.455 1.455 
0.417 1.498 1.498 
0.267 2.791 2.791 
0.550 1.203 1.203 
0.451 1.509 1.509 
0.350 1.018 1.018 
0.401 1.444 1.444 
0.367 2.176 2.176 
0.233 2.440 2.440 
0.300 1.258 1.258 
0.250 2.975 2.975 
0.284 1.936 1.936 
0.300 2.615 2.615 
0.367 2.286 2.286 
0.217 2.297 2.297 
0.567 0.930 0.930 
0.584 0.996 0.996 
0.401 0.931 0.931 
0.400 3.074 3.074 
0.333 1.389 1.389 
0.567 1.728 1.728 
0.349 1.762 1.762 
0.250 1.783 1.783 
0.516 0.984 0.984 
0.350 1.422 1.422 
0.300 2.811 2.811 
0.367 1.794 1.794 
0.250 1.696 1.696 
0.250 0.952 0.952 
0.583 1.236 1.236 
0.585 1.225 1.225 
0.433 1.530 1.530 
0.234 1.762 1.762 
0.301 2.299 2.299 
0.350 2.560 2.560 
0.534 1.323 1.323 
0.216 1.094 1.094 
0.216 2.232 2.232 
0.266 1.531 1.531 
0.467 1.006 1.006 
0.500 2.418 2.418 
0.467 2.111 2.111 
0.383 1.587 1.587 
0.418 0.645 0.645 
0.318 1.094 1.094 
0.501 1.302 1.302 
0.284 1.138 1.138 
0.483 1.553 1.553 
0.284 2.089 2.089 
0.350 0.929 0.929 
0.450 3.022 3.022 
0.517 1.629 1.629 
0.234 1.182 1.182 
0.567 1.093 1.093 
0.517 1.345 1.345 
0.400 1.017 1.017 
0.384 1.466 1.466 
0.384 1.006 1.006 
0.318 1.421 1.421 
0.400 1.159 1.159 
0.400 1.269 1.269 
0.534 1.291 1.291 
0.518 1.991 1.991 
0.467 1.225 1.225 
0.350 1.346 1.346 
0.534 2.112 2.112 
0.417 0.952 0.952 
0.350 1.335 1.335 
0.584 2.231 2.231 
0.551 2.046 2.046 
0.417 1.827 1.827 
0.451 1.235 1.235 
0.434 1.213 1.213 
0.283 1.367 1.367 
0.317 1.246 1.246 
0.384 1.236 1.236 
0.300 3.106 3.106 
0.534 2.057 2.057 
0.284 1.193 1.193 
0.300 1.411 1.411 
0.267 1.717 1.717 
0.300 1.543 1.543 
0.383 0.929 0.929 
0.333 1.837 1.837 
0.568 1.466 1.466 
0.367 2.056 2.056 
0.283 2.198 2.198 
0.567 1.039 1.039 
0.601 1.301 1.301 
0.384 1.280 1.280 
0.250 3.335 3.335 
0.300 0.941 0.941 
0.367 2.188 2.188 
0.434 1.280 1.280 
0.301 1.543 1.543 
0.450 0.996 0.996 
0.484 1.991 1.991 
0.284 3.358 3.358 
0.251 1.279 1.279 
0.317 1.488 1.488 
0.334 1.357 1.357 
0.368 1.630 1.630 
0.400 1.225 1.225 
0.234 1.793 1.793 
0.301 0.941 0.941 
0.517 2.209 2.209 
0.216 1.771 1.771 
0.568 1.389 1.389 
0.501 2.132 2.132 
0.400 2.122 2.122 
0.435 1.215 1.215 
0.300 1.706 1.706 
0.384 1.750 1.750 
0.584 2.263 2.263 
0.418 1.871 1.871 
0.417 1.367 1.367 
0.301 0.821 0.821 
0.400 1.214 1.214 
0.451 1.050 1.050 
0.468 1.378 1.378 
0.367 1.018 1.018 
0.351 2.002 2.002 
0.600 2.078 2.078 
0.216 2.855 2.855 
0.551 1.521 1.521 
0.567 1.805 1.805 
0.517 1.378 1.378 
0.250 1.353 1.353 
0.301 0.973 0.973 
0.334 1.171 1.171 
0.468 0.963 0.963 
0.251 3.532 3.532 
0.484 1.291 1.291 
0.250 1.411 1.411 
0.468 1.346 1.346 
0.400 0.876 0.876 
0.517 1.291 1.291 
0.484 0.919 0.919 
0.568 1.170 1.170 
0.552 0.908 0.908 
0.334 1.094 1.094 
0.484 2.767 2.767 
0.283 1.542 1.542 
0.217 1.620 1.620 
0.500 1.247 1.247 
0.400 1.552 1.552 
0.401 1.006 1.006 
0.568 1.291 1.291 
0.451 2.899 2.899 
0.451 1.564 1.564 
0.551 0.897 0.897 
0.518 1.433 1.433 
0.435 2.799 2.799 
0.267 1.040 1.040 
0.300 0.996 0.996 
0.550 0.832 0.832 
0.217 1.116 1.116 
<><><><><><><><> 
RT (mean):  1.55 
Consistency:  0.15 
Self Consistency:  0.83 
<><><><><><><><> 
End: 02-Oct-2014 17:32:05 
