<><><><><><><><> 
Begin: 24-Oct-2014 14:26:55 
0.416 1.050 1.050 
0.267 0.613 0.613 
0.450 1.498 1.498 
0.300 0.864 0.864 
0.468 1.598 1.598 
0.484 2.265 2.265 
0.501 0.941 0.941 
0.384 1.159 1.159 
0.233 1.126 1.126 
0.300 1.084 1.084 
0.568 0.908 0.908 
0.267 1.116 1.116 
0.534 0.854 0.854 
0.418 0.591 0.591 
0.601 0.887 0.887 
0.233 0.755 0.755 
0.384 0.623 0.623 
0.250 0.536 0.536 
0.585 1.204 1.204 
0.200 1.116 1.116 
0.517 0.831 0.831 
0.533 0.777 0.777 
0.550 1.006 1.006 
0.234 0.863 0.863 
0.367 0.820 0.820 
0.300 0.689 0.689 
0.517 0.908 0.908 
0.367 0.984 0.984 
0.567 1.313 1.313 
0.283 0.930 0.930 
0.301 0.820 0.820 
0.266 1.629 1.629 
0.250 0.787 0.787 
0.551 0.875 0.875 
0.434 1.170 1.170 
0.418 0.690 0.690 
0.267 0.864 0.864 
0.551 0.995 0.995 
0.452 1.072 1.072 
0.350 0.886 0.886 
0.400 1.040 1.040 
0.368 1.531 1.531 
0.234 0.974 0.974 
0.301 1.072 1.072 
0.250 0.875 0.875 
0.284 1.422 1.422 
0.300 1.236 1.236 
0.367 0.865 0.865 
0.216 1.313 1.313 
0.568 0.723 0.723 
0.584 0.863 0.863 
0.400 0.908 0.908 
0.400 0.864 0.864 
0.333 1.410 1.410 
0.567 1.783 1.783 
0.350 2.723 2.723 
0.250 1.793 1.793 
0.518 2.483 2.483 
0.350 0.886 0.886 
0.301 1.007 1.007 
0.366 0.853 0.853 
0.250 0.984 0.984 
0.250 0.973 0.973 
0.585 0.809 0.809 
0.584 0.733 0.733 
0.434 0.876 0.876 
0.234 0.886 0.886 
0.301 0.897 0.897 
0.350 0.787 0.787 
0.534 0.907 0.907 
0.201 1.039 1.039 
0.217 0.897 0.897 
0.267 0.886 0.886 
0.467 0.875 0.875 
0.501 0.929 0.929 
0.467 1.466 1.466 
0.383 0.886 0.886 
0.418 1.280 1.280 
0.318 1.849 1.849 
0.500 2.089 2.089 
0.283 1.531 1.531 
0.483 0.875 0.875 
0.283 1.618 1.618 
0.351 1.050 1.050 
0.451 0.855 0.855 
0.517 0.831 0.831 
0.234 0.886 0.886 
0.568 0.667 0.667 
0.518 0.733 0.733 
0.401 1.290 1.290 
0.384 0.875 0.875 
0.384 1.038 1.038 
0.333 0.875 0.875 
0.400 0.831 0.831 
0.400 0.930 0.930 
0.533 0.712 0.712 
0.517 0.635 0.635 
0.467 0.974 0.974 
0.350 0.876 0.876 
0.534 0.602 0.602 
0.417 1.029 1.029 
0.350 0.712 0.712 
0.584 0.984 0.984 
0.551 1.181 1.181 
0.417 0.908 0.908 
0.451 1.478 1.478 
0.435 1.171 1.171 
0.283 0.635 0.635 
0.317 1.454 1.454 
0.384 2.154 2.154 
0.300 1.171 1.171 
0.534 0.864 0.864 
0.283 0.984 0.984 
0.300 1.531 1.531 
0.267 1.367 1.367 
0.300 1.881 1.881 
0.383 1.378 1.378 
0.333 2.188 2.188 
0.567 1.334 1.334 
0.367 0.886 0.886 
0.283 0.843 0.843 
0.568 1.160 1.160 
0.601 1.137 1.137 
0.384 1.476 1.476 
0.250 2.429 2.429 
0.301 2.111 2.111 
0.367 1.870 1.870 
0.434 1.127 1.127 
0.301 1.827 1.827 
0.450 1.619 1.619 
0.484 1.280 1.280 
0.284 1.750 1.750 
0.250 1.707 1.707 
0.317 1.422 1.422 
0.334 1.357 1.357 
0.368 1.062 1.062 
0.399 1.663 1.663 
0.234 1.521 1.521 
0.300 1.412 1.412 
0.518 1.269 1.269 
0.217 1.608 1.608 
0.567 1.356 1.356 
0.500 1.148 1.148 
0.401 1.301 1.301 
0.434 0.907 0.907 
0.300 0.919 0.919 
0.384 0.963 0.963 
0.584 1.476 1.476 
0.416 1.597 1.597 
0.416 1.346 1.346 
0.300 1.585 1.585 
0.401 1.629 1.629 
0.450 0.930 0.930 
0.467 0.951 0.951 
0.367 1.564 1.564 
0.351 0.810 0.810 
0.601 0.809 0.809 
0.216 0.810 0.810 
0.551 0.722 0.722 
0.567 2.450 2.450 
0.517 1.007 1.007 
0.234 1.061 1.061 
0.301 1.248 1.248 
0.334 0.930 0.930 
0.467 0.789 0.789 
0.251 1.006 1.006 
0.500 0.766 0.766 
0.250 0.984 0.984 
0.468 1.772 1.772 
0.400 1.073 1.073 
0.517 0.799 0.799 
0.484 1.051 1.051 
0.568 1.007 1.007 
0.551 0.974 0.974 
0.333 1.368 1.368 
0.483 0.985 0.985 
0.284 0.820 0.820 
0.217 0.799 0.799 
0.501 1.083 1.083 
0.401 0.744 0.744 
0.400 0.635 0.635 
0.567 0.558 0.558 
0.450 0.854 0.854 
0.450 0.601 0.601 
0.551 0.657 0.657 
0.517 0.974 0.974 
0.433 1.357 1.357 
0.283 0.766 0.766 
0.300 0.776 0.776 
0.550 0.701 0.701 
0.217 0.690 0.690 
<><><><><><><><> 
RT (mean):  1.13 
Consistency:  0.07 
Self Consistency:  0.88 
<><><><><><><><> 
End: 24-Oct-2014 14:34:38 
