<><><><><><><><> 
Begin: 24-Oct-2014 13:51:58 
0.418 1.477 1.477 
0.266 1.893 1.893 
0.450 0.974 0.974 
0.301 2.800 2.800 
0.467 0.929 0.929 
0.484 1.257 1.257 
0.501 1.203 1.203 
0.384 2.176 2.176 
0.234 1.094 1.094 
0.300 0.974 0.974 
0.567 0.930 0.930 
0.266 1.083 1.083 
0.534 1.182 1.182 
0.418 0.755 0.755 
0.601 0.744 0.744 
0.234 1.291 1.291 
0.384 1.094 1.094 
0.250 1.236 1.236 
0.585 1.946 1.946 
0.200 1.280 1.280 
0.517 0.831 0.831 
0.534 1.182 1.182 
0.550 2.417 2.417 
0.234 1.038 1.038 
0.367 2.723 2.723 
0.300 1.531 1.531 
0.517 0.842 0.842 
0.384 0.843 0.843 
0.568 1.225 1.225 
0.283 0.919 0.919 
0.301 0.952 0.952 
0.267 1.116 1.116 
0.251 1.586 1.586 
0.551 1.214 1.214 
0.434 1.356 1.356 
0.417 1.225 1.225 
0.267 0.941 0.941 
0.550 3.991 4.235 
0.451 1.324 1.324 
0.350 0.919 0.919 
0.417 1.476 1.476 
0.367 0.886 0.886 
0.234 1.465 1.465 
0.300 1.313 1.313 
0.250 1.028 1.028 
0.283 1.160 1.160 
0.300 1.181 1.181 
0.367 1.346 1.346 
0.217 1.225 1.225 
0.567 0.962 0.962 
0.583 0.832 0.832 
0.401 0.855 0.855 
0.400 1.083 1.083 
0.334 0.799 0.799 
0.567 0.667 0.667 
0.350 1.795 1.795 
0.250 0.930 0.930 
0.518 0.842 0.842 
0.351 0.985 0.985 
0.300 0.745 0.745 
0.368 2.023 2.023 
0.234 2.832 2.832 
0.250 1.805 1.805 
0.583 0.941 0.941 
0.584 2.045 2.045 
0.434 1.039 1.039 
0.234 0.721 0.721 
0.300 0.689 0.689 
0.350 1.269 1.269 
0.534 3.150 3.150 
0.201 1.499 1.499 
0.217 1.181 1.181 
0.267 0.820 0.820 
0.467 1.891 1.891 
0.500 0.711 0.711 
0.467 1.662 1.662 
0.383 1.160 1.160 
0.417 0.766 0.766 
0.317 2.515 2.515 
0.501 1.958 1.958 
0.284 1.203 1.203 
0.483 1.837 1.837 
0.283 0.996 0.996 
0.349 0.733 0.733 
0.451 1.565 1.565 
0.518 1.127 1.127 
0.233 1.115 1.115 
0.566 1.116 1.116 
0.518 0.941 0.941 
0.400 0.930 0.930 
0.383 1.050 1.050 
0.384 2.089 2.089 
0.317 1.127 1.127 
0.401 0.941 0.941 
0.401 1.093 1.093 
0.533 0.929 0.929 
0.517 1.828 1.828 
0.467 0.952 0.952 
0.350 1.445 1.445 
0.533 1.073 1.073 
0.417 1.433 1.433 
0.350 1.640 1.640 
0.584 1.630 1.630 
0.551 1.718 1.718 
0.417 0.886 0.886 
0.450 1.006 1.006 
0.434 1.006 1.006 
0.283 1.105 1.105 
0.317 0.788 0.788 
0.384 0.810 0.810 
0.300 0.787 0.787 
0.533 0.667 0.667 
0.284 0.821 0.821 
0.300 1.324 1.324 
0.267 1.127 1.127 
0.300 1.488 1.488 
0.384 1.105 1.105 
0.333 0.164 0.164 
0.567 1.246 1.246 
0.368 1.411 1.411 
0.284 1.346 1.346 
0.568 0.919 0.919 
0.600 0.820 0.820 
0.384 0.865 0.865 
0.250 1.181 1.181 
0.300 1.181 1.181 
0.367 1.149 1.149 
0.433 0.831 0.831 
0.300 1.279 1.279 
0.451 1.684 1.684 
0.484 1.641 1.641 
0.285 1.072 1.072 
0.250 1.182 1.182 
0.318 1.094 1.094 
0.334 0.864 0.864 
0.368 0.940 0.940 
0.400 0.853 0.853 
0.234 0.744 0.744 
0.300 1.520 1.520 
0.517 1.510 1.510 
0.216 0.930 0.930 
0.567 1.049 1.049 
0.500 0.646 0.646 
0.400 0.809 0.809 
0.434 1.061 1.061 
0.300 1.083 1.083 
0.384 1.017 1.017 
0.584 1.214 1.214 
0.418 1.137 1.137 
0.417 1.094 1.094 
0.300 1.324 1.324 
0.401 1.914 1.914 
0.451 1.379 1.379 
0.468 0.712 0.712 
0.367 1.302 1.302 
0.350 0.788 0.788 
0.601 0.678 0.678 
0.216 1.160 1.160 
0.551 1.007 1.007 
0.567 1.695 1.695 
0.517 1.640 1.640 
0.250 0.875 0.875 
0.301 0.722 0.722 
0.333 0.897 0.897 
0.468 1.783 1.783 
0.250 1.739 1.739 
0.484 0.941 0.941 
0.250 1.444 1.444 
0.467 1.663 1.663 
0.400 0.864 0.864 
0.517 0.842 0.842 
0.484 1.455 1.455 
0.568 0.722 0.722 
0.552 2.254 2.254 
0.334 0.952 0.952 
0.484 1.607 1.607 
0.285 1.236 1.236 
0.216 1.148 1.148 
0.501 1.291 1.291 
0.401 1.280 1.280 
0.400 1.465 1.465 
0.567 0.908 0.908 
0.450 0.788 0.788 
0.450 1.728 1.728 
0.551 1.170 1.170 
0.518 0.985 0.985 
0.434 1.072 1.072 
0.283 0.962 0.962 
0.300 0.897 0.897 
0.550 1.029 1.029 
0.216 2.089 2.089 
<><><><><><><><> 
RT (mean):  1.29 
Consistency:  -0.16 
Self Consistency:  0.77 
<><><><><><><><> 
End: 24-Oct-2014 14:00:27 
