<><><><><><><><> 
Begin: 28-Sep-2014 11:10:18 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s41 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.549 1.549 
0.534 1.980 1.980 
0.567 1.390 1.390 
0.250 1.542 1.542 
0.567 1.553 1.553 
0.451 1.521 1.521 
0.234 1.259 1.259 
0.317 2.714 2.714 
0.417 1.675 1.675 
0.583 1.686 1.686 
0.584 1.521 1.521 
0.266 2.210 2.210 
0.583 2.211 2.211 
0.584 0.777 0.777 
0.400 1.324 1.324 
0.516 0.745 0.745 
0.267 0.953 0.953 
0.368 1.182 1.182 
0.567 1.554 1.554 
0.517 0.843 0.843 
0.584 1.137 1.137 
0.468 1.149 1.149 
0.217 1.248 1.248 
0.550 1.128 1.128 
0.584 0.985 0.985 
0.468 1.139 1.139 
0.501 0.832 0.832 
0.501 2.002 2.002 
0.367 0.854 0.854 
0.467 2.517 2.517 
0.266 1.281 1.281 
0.484 0.854 0.854 
0.217 1.259 1.259 
0.318 1.303 1.303 
0.217 1.402 1.402 
0.232 1.314 1.314 
0.534 1.335 1.335 
0.484 1.861 1.861 
0.334 1.313 1.313 
0.584 1.259 1.259 
0.216 2.604 2.604 
0.384 1.259 1.259 
0.350 1.303 1.303 
0.517 1.849 1.849 
0.517 1.609 1.609 
0.284 2.626 2.626 
0.401 2.091 2.091 
0.383 2.331 2.331 
0.467 1.128 1.128 
0.484 1.282 1.282 
0.500 2.124 2.124 
0.317 1.379 1.379 
0.467 1.663 1.663 
0.468 1.708 1.708 
0.267 1.761 1.761 
0.251 1.500 1.500 
0.400 0.493 0.493 
0.584 1.225 1.225 
0.334 1.160 1.160 
0.434 0.799 0.799 
0.284 1.849 1.849 
0.500 0.996 0.996 
0.301 0.974 0.974 
0.401 1.411 1.411 
0.484 1.270 1.270 
0.551 1.400 1.400 
0.585 1.040 1.040 
0.418 1.752 1.752 
0.250 2.003 2.003 
0.267 1.423 1.423 
0.300 1.949 1.949 
0.533 1.094 1.094 
0.300 1.708 1.708 
0.533 1.620 1.620 
0.301 1.237 1.237 
0.568 1.631 1.631 
0.350 1.674 1.674 
0.284 1.413 1.413 
0.301 1.893 1.893 
0.451 1.828 1.828 
0.385 2.036 2.036 
0.350 0.865 0.865 
0.534 1.905 1.905 
0.433 1.346 1.346 
0.417 1.193 1.193 
0.566 1.412 1.412 
0.317 2.704 2.704 
0.501 1.051 1.051 
0.501 2.518 2.518 
0.351 2.332 2.332 
0.435 1.478 1.478 
0.234 1.675 1.675 
0.217 1.204 1.204 
0.418 1.346 1.346 
0.517 1.270 1.270 
0.583 1.280 1.280 
0.251 3.371 3.371 
0.434 1.696 1.696 
0.384 1.368 1.368 
0.200 1.160 1.160 
0.334 1.752 1.752 
0.267 2.342 2.342 
0.517 1.314 1.314 
0.334 1.040 1.040 
