<><><><><><><><> 
Begin: 28-Sep-2014 10:10:29 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s41 Run Number: 1 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.000 2.830 2.830 
0.533 1.695 1.695 
0.568 3.170 3.170 
0.251 3.367 3.367 
0.567 1.639 1.639 
0.450 3.771 3.771 
0.235 2.054 2.054 
0.317 2.590 2.590 
0.417 4.001 5.994 
0.584 2.373 2.373 
0.584 2.327 2.327 
0.267 2.886 2.886 
0.584 1.739 1.739 
0.583 2.700 2.700 
0.399 1.782 1.782 
0.517 2.590 2.590 
0.267 2.351 2.351 
0.367 2.517 2.517 
0.567 1.805 1.805 
0.517 1.978 1.978 
0.584 3.225 3.225 
0.467 1.498 1.498 
0.217 1.771 1.771 
0.534 1.749 1.749 
0.584 2.569 2.569 
0.467 1.290 1.290 
0.501 1.509 1.509 
0.501 1.727 1.727 
0.367 1.750 1.750 
0.466 1.946 1.946 
0.267 1.587 1.587 
0.484 1.169 1.169 
0.217 1.606 1.606 
0.317 1.597 1.597 
0.217 1.345 1.345 
0.234 2.088 2.088 
0.534 1.597 1.597 
0.484 1.661 1.661 
0.334 2.176 2.176 
0.584 2.121 2.121 
0.217 2.624 2.624 
0.384 1.595 1.595 
0.350 1.760 1.760 
0.501 1.410 1.410 
0.517 2.634 2.634 
0.284 2.186 2.186 
0.400 1.630 1.630 
0.384 1.956 1.956 
0.467 3.487 3.487 
0.484 1.640 1.640 
0.501 1.672 1.672 
0.318 1.946 1.946 
0.467 2.776 2.776 
0.467 1.476 1.476 
0.267 3.520 3.520 
0.249 3.541 3.541 
0.402 3.226 3.226 
0.584 1.356 1.356 
0.334 2.940 2.940 
0.434 3.203 3.203 
0.284 2.734 2.734 
0.500 2.448 2.448 
0.300 1.902 1.902 
0.400 1.400 1.400 
0.484 2.340 2.340 
0.567 2.634 2.634 
0.584 1.770 1.770 
0.417 1.531 1.531 
0.251 3.049 3.049 
0.267 2.198 2.198 
0.300 2.602 2.602 
0.534 1.279 1.279 
0.300 4.000 5.994 
0.534 2.558 2.558 
0.300 1.859 1.859 
0.567 1.334 1.334 
0.334 2.078 2.078 
0.284 1.781 1.781 
0.300 1.695 1.695 
0.451 1.202 1.202 
0.384 2.875 2.875 
0.350 1.837 1.837 
0.534 1.410 1.410 
0.434 2.471 2.471 
0.418 2.317 2.317 
0.567 3.278 3.278 
0.318 2.766 2.766 
0.500 2.461 2.461 
0.501 1.793 1.793 
0.350 2.208 2.208 
0.434 2.864 2.864 
0.234 3.498 3.498 
0.217 1.913 1.913 
0.417 1.367 1.367 
0.517 1.312 1.312 
0.584 1.761 1.761 
0.250 2.361 2.361 
0.434 2.307 2.307 
0.384 3.290 3.290 
0.200 2.385 2.385 
0.335 1.563 1.563 
0.267 2.122 2.122 
0.517 1.529 1.529 
0.334 1.258 1.258 
