<><><><><><><><> 
Begin: 22-Sep-2014 14:53:42 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s14 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.740 2.740 
0.533 2.747 2.747 
0.567 2.210 2.210 
0.251 1.828 1.828 
0.566 3.363 3.363 
0.450 2.823 2.823 
0.234 2.429 2.429 
0.317 3.085 3.085 
0.417 2.769 2.769 
0.584 3.544 3.544 
0.584 4.004 4.075 
0.267 3.992 4.026 
0.584 2.811 2.811 
0.584 2.013 2.013 
0.401 1.761 1.761 
0.518 2.516 2.516 
0.266 1.564 1.564 
0.368 2.439 2.439 
0.567 3.380 3.380 
0.518 3.272 3.272 
0.584 2.650 2.650 
0.467 1.828 1.828 
0.217 2.287 2.287 
0.550 1.936 1.936 
0.584 2.089 2.089 
0.467 2.648 2.648 
0.500 2.801 2.801 
0.501 1.641 1.641 
0.367 2.221 2.221 
0.467 1.772 1.772 
0.267 2.014 2.014 
0.484 2.533 2.533 
0.217 2.079 2.079 
0.317 1.893 1.893 
0.217 2.462 2.462 
0.234 1.795 1.795 
0.534 1.749 1.749 
0.484 1.750 1.750 
0.334 3.151 3.151 
0.584 1.391 1.391 
0.217 2.034 2.034 
0.383 2.670 2.670 
0.350 1.642 1.642 
0.500 1.488 1.488 
0.518 1.521 1.521 
0.283 1.970 1.970 
0.401 1.498 1.498 
0.383 2.639 2.639 
0.467 2.519 2.519 
0.484 2.342 2.342 
0.502 1.673 1.673 
0.316 3.053 3.053 
0.483 1.630 1.630 
0.467 1.390 1.390 
0.267 2.549 2.549 
0.250 1.740 1.740 
0.401 1.674 1.674 
0.584 1.807 1.807 
0.334 1.466 1.466 
0.434 1.421 1.421 
0.300 1.598 1.598 
0.502 1.445 1.445 
0.301 1.664 1.664 
0.400 1.411 1.411 
0.483 1.335 1.335 
0.567 1.652 1.652 
0.585 1.116 1.116 
0.417 1.981 1.981 
0.251 1.367 1.367 
0.267 1.892 1.892 
0.300 1.510 1.510 
0.534 2.997 2.997 
0.301 1.761 1.761 
0.533 2.144 2.144 
0.300 1.729 1.729 
0.567 2.615 2.615 
0.350 1.970 1.970 
0.283 1.991 1.991 
0.300 2.571 2.571 
0.450 1.871 1.871 
0.384 1.915 1.915 
0.350 1.980 1.980 
0.534 1.947 1.947 
0.434 2.580 2.580 
0.417 1.695 1.695 
0.567 1.958 1.958 
0.317 1.904 1.904 
0.500 1.839 1.839 
0.500 1.772 1.772 
0.350 1.805 1.805 
0.434 1.706 1.706 
0.234 2.364 2.364 
0.233 2.154 2.154 
0.418 1.871 1.871 
0.518 1.926 1.926 
0.583 1.772 1.772 
0.250 2.144 2.144 
0.433 2.812 2.812 
0.384 1.719 1.719 
0.201 2.231 2.231 
0.334 1.346 1.346 
0.267 2.099 2.099 
0.517 2.527 2.527 
0.334 2.539 2.539 
0.417 2.998 2.998 
0.266 1.434 1.434 
0.450 1.324 1.324 
0.300 1.160 1.160 
0.468 1.870 1.870 
0.483 2.046 2.046 
0.501 2.123 2.123 
0.384 2.243 2.243 
0.233 2.023 2.023 
0.300 1.762 1.762 
0.567 2.121 2.121 
0.267 3.193 3.193 
0.534 1.662 1.662 
0.418 2.156 2.156 
0.601 1.762 1.762 
0.234 2.573 2.573 
0.384 1.750 1.750 
0.250 3.085 3.085 
0.585 2.745 2.745 
0.200 3.207 3.207 
0.517 2.757 2.757 
0.534 1.817 1.817 
0.551 3.601 3.601 
0.234 1.729 1.729 
0.368 1.804 1.804 
0.300 1.521 1.521 
0.517 1.433 1.433 
0.383 1.629 1.629 
0.568 1.433 1.433 
0.267 1.684 1.684 
0.300 1.859 1.859 
0.267 1.750 1.750 
0.249 1.839 1.839 
0.551 1.619 1.619 
0.434 1.775 1.775 
0.417 1.883 1.883 
0.267 2.046 2.046 
0.550 1.816 1.816 
0.450 1.751 1.751 
0.350 1.807 1.807 
0.417 1.783 1.783 
0.367 1.883 1.883 
0.233 1.827 1.827 
0.300 1.586 1.586 
0.250 1.892 1.892 
0.283 1.958 1.958 
0.300 1.817 1.817 
0.368 1.608 1.608 
0.216 1.686 1.686 
0.567 1.620 1.620 
0.584 1.347 1.347 
0.399 1.619 1.619 
0.400 1.684 1.684 
0.334 1.532 1.532 
0.567 2.538 2.538 
0.350 2.428 2.428 
0.249 3.182 3.182 
0.517 1.126 1.126 
0.366 1.258 1.258 
0.301 1.160 1.160 
0.367 1.378 1.378 
0.234 1.454 1.454 
0.250 1.859 1.859 
0.585 1.969 1.969 
0.584 1.357 1.357 
0.434 2.145 2.145 
0.233 2.067 2.067 
0.300 1.707 1.707 
0.350 1.707 1.707 
0.533 2.276 2.276 
0.201 3.599 3.599 
0.217 1.259 1.259 
0.267 1.028 1.028 
0.467 1.094 1.094 
0.493 1.204 1.204 
0.467 2.298 2.298 
0.383 2.341 2.341 
0.418 1.718 1.718 
0.317 2.406 2.406 
0.501 2.887 2.887 
0.283 1.554 1.554 
0.484 2.091 2.091 
0.283 0.852 0.852 
0.350 1.773 1.773 
0.450 2.003 2.003 
0.517 1.050 1.050 
0.234 2.199 2.199 
0.567 1.607 1.607 
0.518 1.028 1.028 
0.401 1.467 1.467 
0.384 1.542 1.542 
0.383 1.433 1.433 
0.318 2.474 2.474 
0.401 2.287 2.287 
0.400 1.269 1.269 
0.534 1.706 1.706 
0.517 1.718 1.718 
0.467 1.871 1.871 
0.350 3.010 3.010 
0.534 1.520 1.520 
0.417 1.609 1.609 
0.350 1.915 1.915 
0.584 2.297 2.297 
0.551 3.030 3.030 
0.417 2.209 2.209 
0.451 1.684 1.684 
0.434 1.510 1.510 
0.283 1.782 1.782 
0.317 2.681 2.681 
0.383 1.565 1.565 
0.300 1.872 1.872 
0.534 2.319 2.319 
0.284 1.237 1.237 
0.300 0.952 0.952 
0.273 2.166 2.166 
0.300 1.598 1.598 
0.383 1.630 1.630 
0.334 1.816 1.816 
0.568 2.101 2.101 
0.367 1.598 1.598 
0.284 1.215 1.215 
0.568 1.433 1.433 
0.601 1.323 1.323 
0.384 1.488 1.488 
0.251 1.838 1.838 
0.300 1.784 1.784 
0.367 1.607 1.607 
0.434 1.542 1.542 
0.300 1.838 1.838 
0.450 1.226 1.226 
0.484 1.663 1.663 
0.284 1.782 1.782 
0.249 1.881 1.881 
0.317 1.445 1.445 
0.333 1.663 1.663 
0.368 1.203 1.203 
0.400 2.438 2.438 
0.233 1.750 1.750 
0.300 2.604 2.604 
0.517 1.073 1.073 
0.217 1.476 1.476 
0.567 1.466 1.466 
0.500 1.335 1.335 
0.400 1.444 1.444 
0.434 1.017 1.017 
0.301 1.171 1.171 
0.384 1.345 1.345 
0.584 1.531 1.531 
0.417 1.335 1.335 
0.417 1.991 1.991 
0.300 1.840 1.840 
0.400 2.122 2.122 
0.451 3.415 3.415 
0.467 3.294 3.294 
0.366 2.352 2.352 
0.351 2.407 2.407 
0.600 1.444 1.444 
0.216 3.054 3.054 
0.551 1.630 1.630 
0.567 2.407 2.407 
0.517 2.812 2.812 
0.250 1.379 1.379 
0.301 2.230 2.230 
0.334 2.286 2.286 
0.467 1.050 1.050 
0.251 2.593 2.593 
0.484 2.373 2.373 
0.250 3.282 3.282 
0.467 3.019 3.019 
0.401 1.676 1.676 
0.517 1.555 1.555 
0.483 1.708 1.708 
0.567 1.062 1.062 
0.552 1.445 1.445 
0.334 3.337 3.337 
