<><><><><><><><> 
Begin: 22-Sep-2014 15:37:35 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s14 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.690 1.690 
0.534 1.312 1.312 
0.567 1.881 1.881 
0.250 1.248 1.248 
0.567 1.444 1.444 
0.450 0.919 0.919 
0.233 1.764 1.764 
0.316 1.030 1.030 
0.417 1.117 1.117 
0.584 2.855 2.855 
0.584 1.062 1.062 
0.267 1.773 1.773 
0.584 1.148 1.148 
0.584 1.292 1.292 
0.400 0.985 0.985 
0.517 1.695 1.695 
0.266 2.221 2.221 
0.367 1.367 1.367 
0.567 0.853 0.853 
0.517 1.137 1.137 
0.584 1.826 1.826 
0.467 0.919 0.919 
0.217 1.215 1.215 
0.550 0.996 0.996 
0.583 0.766 0.766 
0.467 1.007 1.007 
0.500 1.182 1.182 
0.500 1.149 1.149 
0.367 1.685 1.685 
0.467 1.171 1.171 
0.267 2.057 2.057 
0.484 1.554 1.554 
0.217 1.565 1.565 
0.317 0.996 0.996 
0.218 1.959 1.959 
0.233 0.952 0.952 
0.534 0.963 0.963 
0.483 0.876 0.876 
0.334 1.498 1.498 
0.583 0.985 0.985 
0.217 1.850 1.850 
0.384 0.756 0.756 
0.350 1.269 1.269 
0.501 1.050 1.050 
0.518 0.711 0.711 
0.284 0.909 0.909 
0.400 1.182 1.182 
0.384 1.061 1.061 
0.467 1.498 1.498 
0.484 1.148 1.148 
0.500 0.908 0.908 
0.317 2.100 2.100 
0.467 0.919 0.919 
0.468 2.057 2.057 
0.267 1.269 1.269 
0.251 1.204 1.204 
0.400 0.995 0.995 
0.591 0.897 0.897 
0.334 0.984 0.984 
0.434 0.668 0.668 
0.300 1.171 1.171 
0.501 0.766 0.766 
0.300 1.007 1.007 
0.401 1.028 1.028 
0.484 1.674 1.674 
0.567 0.798 0.798 
0.584 1.061 1.061 
0.418 1.160 1.160 
0.250 0.755 0.755 
0.267 1.039 1.039 
0.299 1.191 1.191 
0.534 1.073 1.073 
0.301 1.301 1.301 
0.534 0.930 0.930 
0.300 1.236 1.236 
0.567 1.444 1.444 
0.349 0.951 0.951 
0.284 1.028 1.028 
0.301 1.892 1.892 
0.450 0.755 0.755 
0.400 1.215 1.215 
0.350 0.974 0.974 
0.534 1.575 1.575 
0.433 0.952 0.952 
0.417 1.051 1.051 
0.566 1.280 1.280 
0.317 1.640 1.640 
0.500 1.214 1.214 
0.500 1.608 1.608 
0.350 1.926 1.926 
0.434 0.831 0.831 
0.233 1.049 1.049 
0.218 1.970 1.970 
0.417 1.783 1.783 
0.518 1.630 1.630 
0.584 1.171 1.171 
0.251 1.324 1.324 
0.434 1.271 1.271 
0.384 2.057 2.057 
0.200 0.908 0.908 
0.333 1.061 1.061 
0.273 1.160 1.160 
0.517 0.810 0.810 
0.334 1.314 1.314 
0.417 0.995 0.995 
0.266 1.783 1.783 
0.450 1.006 1.006 
0.300 2.080 2.080 
0.467 1.006 1.006 
0.483 0.723 0.723 
0.501 1.335 1.335 
0.385 1.018 1.018 
0.243 1.039 1.039 
0.300 1.881 1.881 
0.567 0.788 0.788 
0.266 1.445 1.445 
0.534 1.148 1.148 
0.417 0.973 0.973 
0.600 1.138 1.138 
0.234 1.401 1.401 
0.384 3.282 3.282 
0.250 1.510 1.510 
0.583 1.334 1.334 
0.200 1.028 1.028 
0.516 0.985 0.985 
0.534 0.755 0.755 
0.551 1.115 1.115 
0.234 2.025 2.025 
0.368 1.050 1.050 
0.300 1.269 1.269 
0.518 1.149 1.149 
0.367 1.160 1.160 
0.574 1.095 1.095 
0.268 0.995 0.995 
0.300 1.182 1.182 
0.266 0.908 0.908 
0.250 1.192 1.192 
0.550 2.308 2.308 
0.434 0.755 0.755 
0.418 0.974 0.974 
0.266 0.985 0.985 
0.550 0.907 0.907 
0.451 1.061 1.061 
0.350 1.661 1.661 
0.401 1.487 1.487 
0.368 1.193 1.193 
0.233 2.308 2.308 
0.300 1.914 1.914 
0.251 0.985 0.985 
0.284 1.302 1.302 
0.301 1.389 1.389 
0.368 1.083 1.083 
0.217 1.926 1.926 
0.567 1.181 1.181 
0.584 2.953 2.953 
0.401 2.133 2.133 
0.400 2.428 2.428 
0.333 1.806 1.806 
0.567 0.721 0.721 
0.350 1.576 1.576 
0.251 1.171 1.171 
0.518 0.963 0.963 
0.350 1.849 1.849 
0.300 1.116 1.116 
0.360 1.280 1.280 
0.233 1.258 1.258 
0.250 1.148 1.148 
0.584 0.743 0.743 
0.584 1.192 1.192 
0.434 0.941 0.941 
0.234 1.149 1.149 
0.300 2.198 2.198 
0.350 1.991 1.991 
0.534 0.985 0.985 
0.201 0.985 0.985 
0.216 1.039 1.039 
0.283 0.930 0.930 
0.467 1.881 1.881 
0.500 1.204 1.204 
0.467 0.974 0.974 
0.384 0.996 0.996 
0.417 0.886 0.886 
0.317 1.925 1.925 
0.500 0.886 0.886 
0.283 1.182 1.182 
0.484 0.897 0.897 
0.283 1.674 1.674 
0.350 1.487 1.487 
0.450 1.061 1.061 
0.517 1.499 1.499 
0.234 1.882 1.882 
0.583 1.237 1.237 
0.517 1.060 1.060 
0.400 1.750 1.750 
0.384 1.292 1.292 
0.383 0.952 0.952 
0.317 0.963 0.963 
0.400 1.171 1.171 
0.400 0.952 0.952 
0.534 0.854 0.854 
0.517 1.444 1.444 
0.467 0.918 0.918 
0.350 1.236 1.236 
0.533 1.083 1.083 
0.417 0.723 0.723 
0.350 2.833 2.833 
0.584 1.280 1.280 
0.551 1.556 1.556 
0.416 1.041 1.041 
0.450 0.777 0.777 
0.434 0.821 0.821 
0.284 0.886 0.886 
0.318 1.247 1.247 
0.384 0.777 0.777 
0.300 1.017 1.017 
0.534 1.193 1.193 
0.284 2.583 2.583 
0.300 1.279 1.279 
0.267 1.215 1.215 
0.299 0.963 0.963 
0.384 1.367 1.367 
0.334 0.951 0.951 
0.567 0.995 0.995 
0.368 1.018 1.018 
0.283 1.193 1.193 
0.567 0.985 0.985 
0.601 1.182 1.182 
0.384 1.991 1.991 
0.250 1.148 1.148 
0.300 1.192 1.192 
0.367 1.083 1.083 
0.434 1.772 1.772 
0.300 0.941 0.941 
0.449 1.356 1.356 
0.484 1.280 1.280 
0.283 1.017 1.017 
0.251 1.301 1.301 
0.316 1.695 1.695 
0.334 1.368 1.368 
0.367 0.886 0.886 
0.400 1.237 1.237 
0.233 0.897 0.897 
0.301 1.488 1.488 
0.517 1.116 1.116 
0.217 2.265 2.265 
0.567 1.608 1.608 
0.501 1.160 1.160 
0.401 3.752 3.752 
0.434 1.379 1.379 
0.300 1.203 1.203 
0.384 2.057 2.057 
0.584 0.897 0.897 
0.417 0.842 0.842 
0.416 1.564 1.564 
0.300 1.083 1.083 
0.400 0.787 0.787 
0.450 1.127 1.127 
0.468 0.722 0.722 
0.366 1.062 1.062 
0.351 1.236 1.236 
0.600 0.711 0.711 
0.217 1.489 1.489 
0.551 1.051 1.051 
0.568 1.881 1.881 
0.517 1.116 1.116 
0.250 0.941 0.941 
0.300 0.984 0.984 
0.333 1.938 1.938 
0.467 1.554 1.554 
0.251 1.389 1.389 
0.484 1.017 1.017 
0.251 0.853 0.853 
0.467 1.071 1.071 
0.400 2.024 2.024 
0.517 0.875 0.875 
0.483 0.974 0.974 
0.567 1.062 1.062 
0.566 2.156 2.156 
0.333 2.003 2.003 
