11,42,1,1.3686
44,23,1,1.061
12,14,2,1.3029
3,34,2,1.2797
36,1,2,0.70016
29,57,2,0.95181
8,47,1,1.2143
5,41,1,0.88751
52,30,2,1.2043
41,4,1,0.78867
39,38,1,0.97442
36,59,1,1.0723
37,20,1,1.2374
1,46,1,1.5434
50,54,1,1.0842
8,44,2,1.544
59,40,2,1.5985
58,14,2,1.0282
3,19,2,1.3468
29,34,2,1.2814
6,40,2,1.4785
10,46,2,1.9278
2,9,2,0.73357
28,33,1,1.5211
23,34,1,2.1115
51,26,1,2.1562
15,40,1,1.1169
50,57,1,1.7616
26,28,2,2.1007
19,9,1,1.0497
13,30,2,2.0258
20,12,1,2.2104
50,33,1,0.70035
15,48,2,1.0618
17,20,2,1.9705
57,47,1,1.2477
33,4,2,1.3348
11,51,2,0.89746
50,22,1,0.76639
39,36,1,2.3418
9,59,2,0.81007
25,32,1,1.1935
15,34,2,0.92019
42,27,1,1.6867
53,22,1,0.93087
3,21,1,0.93033
53,23,1,0.74451
16,29,1,0.97409
27,53,2,0.88647
55,10,1,1.653
52,51,1,1.3906
60,20,1,0.99643
45,44,1,1.1725
46,40,1,1.0068
31,45,2,0.79904
58,50,2,0.76628
38,18,2,1.5548
4,25,1,1.2263
54,28,2,1.9808
16,17,1,1.7514
21,49,2,0.832
27,55,2,0.8003
51,24,1,0.70041
55,18,2,0.84318
3,10,2,1.6204
22,38,2,0.77735
43,29,1,0.99568
53,14,1,1.1051
55,7,1,1.6313
8,18,1,1.3468
15,36,2,1.0944
48,43,1,0.75566
44,60,1,0.88714
1,56,2,0.65669
16,51,2,1.105
21,8,2,0.93009
37,19,2,1.2478
31,32,1,0.86472
14,48,2,0.68981
39,4,2,0.75529
20,13,2,1.095
34,28,2,0.71152
33,18,1,0.73391
49,55,2,0.61352
51,54,2,0.94184
10,50,2,0.54768
26,11,2,1.0623
40,45,2,0.55823
29,55,2,0.68971
5,12,2,0.88669
37,16,2,0.88647
43,40,2,1.1933
54,15,1,0.64573
17,50,2,0.78827
20,9,2,0.6787
23,32,1,0.6238
9,42,1,0.624
24,3,1,1.0962
59,13,2,1.0295
34,42,2,0.95255
1,37,1,0.79922
42,47,2,0.83258
60,28,1,0.66797
57,6,1,0.64657
24,44,2,0.85416
37,55,2,0.68954
18,39,2,0.667
57,40,1,0.77721
23,18,2,0.7117
21,27,1,1.3802
18,31,1,0.6788
12,13,2,0.82145
57,28,1,0.66762
51,42,1,0.86498
30,9,1,0.67836
29,58,2,0.6349
7,51,2,0.75572
31,43,1,0.94206
21,16,1,0.86491
57,22,1,0.548
51,47,1,1.0844
26,1,1,1.2367
45,16,1,0.99595
9,57,2,1.4012
21,48,2,0.90876
40,5,1,0.9965
14,13,2,0.85394
51,50,2,0.90867
53,32,1,0.63526
5,17,1,0.76658
6,21,1,0.83199
49,2,1,0.85473
47,14,1,1.007
55,51,1,1.2814
22,17,1,0.92031
6,4,2,0.94173
50,2,1,0.7439
21,33,2,0.7445
50,34,1,0.64594
32,33,2,0.58044
18,11,1,0.613
7,17,1,0.51489
45,60,1,0.61349
22,49,2,0.64579
51,29,1,0.54726
15,5,1,0.77738
2,24,2,0.7667
5,8,1,0.82156
58,57,2,1.2915
6,42,2,1.1057
9,18,1,0.79907
4,38,1,0.59115
33,8,1,0.60249
13,45,2,0.87586
30,53,1,0.79853
1,57,2,0.84344
6,5,1,0.55833
19,7,2,0.58007
48,46,1,0.51448
24,42,2,1.3575
56,19,2,0.55821
28,52,1,1.0394
7,57,1,0.45954
31,56,2,0.63462
60,42,1,0.59071
50,36,1,0.60187
23,39,2,1.7843
52,8,1,0.48162
37,9,1,0.91966
22,45,2,0.66786
56,20,1,1.3353
8,12,1,0.81039
4,10,1,0.9854
16,23,1,1.0181
5,39,2,0.85371
38,21,2,0.84307
51,22,1,0.67818
12,36,2,0.90848
11,23,2,0.85388
28,6,1,0.93101
43,52,2,0.71221
11,24,1,1.0729
30,17,1,1.3359
4,24,2,0.64624
60,52,2,0.68993
38,28,1,0.75516
34,6,2,0.84286
12,45,2,1.117
30,4,1,1.0066
45,8,2,0.69025
59,33,1,1.5321
23,28,2,0.63502
39,44,1,0.68944
35,56,2,0.61368
8,36,1,0.87557
11,52,2,0.69027
23,46,2,0.46027
21,54,2,0.81053
22,28,2,0.71193
7,23,1,1.0075
19,30,2,0.78792
56,18,1,0.60194
29,50,2,0.59173
13,33,1,0.98563
6,51,2,0.75583
1,10,2,0.7882
12,46,2,0.71155
9,16,2,1.6201
59,55,2,0.63494
12,9,2,1.8945
42,28,1,2.4841
43,23,1,0.83152
22,41,1,1.1279
29,7,2,0.68956
53,20,1,1.0835
8,32,1,1.1714
10,9,1,1.1493
19,11,1,0.88699
37,45,2,0.85462
56,47,1,1.1173
25,40,2,0.95257
6,35,2,0.84356
43,55,2,0.63565
42,40,1,0.95313
6,32,1,1.1495
19,15,1,0.62378
7,12,1,0.72252
3,42,1,1.0294
7,24,1,0.8537
33,14,2,1.1278
23,31,1,1.0072
4,19,1,1.1607
40,26,1,1.0616
20,29,1,1.1386
52,17,2,1.4782
41,13,2,0.75502
25,35,2,1.0403
1,52,2,1.3139
7,28,2,0.83217
38,42,1,0.90846
22,25,2,1.5218
28,20,1,1.5316
4,40,1,1.1612
39,6,1,0.83261
11,8,2,1.1704
39,13,2,0.70109
60,18,2,0.6028
59,46,2,0.65632
39,1,1,0.97448
23,26,2,0.5908
21,44,2,0.76594
2,43,2,0.74462
23,58,2,1.2255
59,2,1,0.7223
41,16,2,0.66766
52,35,1,0.66796
48,49,1,0.69995
41,59,2,0.52556
17,24,2,0.83219
58,46,2,0.65294
26,38,2,0.63933
24,25,2,0.64622
36,60,2,1.4014
37,28,2,0.72261
19,23,1,1.3791
10,7,1,0.82133
2,17,1,0.8103
5,30,2,0.86505
45,57,2,0.6128
55,58,1,0.72255
48,54,2,0.62449
57,30,1,0.49281
36,10,2,0.53643
52,21,1,0.91934
27,11,2,0.63495
14,19,2,0.54755
31,11,2,0.59159
32,17,1,0.6673
52,26,1,0.59129
37,56,2,0.62416
53,12,1,0.69069
45,27,1,0.71118
29,19,2,0.66801
24,36,1,0.21868
60,27,1,1.1616
47,49,2,0.72226
52,3,1,0.91907
58,59,2,0.65706
33,9,2,0.60252
22,16,2,0.63501
7,43,1,0.83206
53,25,1,0.59064
27,39,2,0.58066
28,11,1,1.1388
26,49,1,1.4234
