<><><><><><><><> 
Begin: 09-Oct-2014 13:12:23 
0.418 0.995 0.995 
0.266 1.356 1.356 
0.450 1.279 1.279 
0.301 1.038 1.038 
0.467 1.728 1.728 
0.484 1.127 1.127 
0.501 0.852 0.852 
0.384 1.344 1.344 
0.234 1.039 1.039 
0.299 2.089 2.089 
0.567 1.028 1.028 
0.267 1.499 1.499 
0.533 1.324 1.324 
0.418 2.122 2.122 
0.601 1.182 1.182 
0.234 1.291 1.291 
0.384 1.948 1.948 
0.249 1.213 1.213 
0.583 1.497 1.497 
0.201 1.520 1.520 
0.517 1.181 1.181 
0.534 1.160 1.160 
0.551 0.940 0.940 
0.233 2.034 2.034 
0.366 1.816 1.816 
0.300 1.094 1.094 
0.517 1.784 1.784 
0.367 1.749 1.749 
0.567 1.312 1.312 
0.283 0.864 0.864 
0.301 1.587 1.587 
0.267 1.806 1.806 
0.250 1.434 1.434 
0.551 1.148 1.148 
0.434 1.235 1.235 
0.418 1.204 1.204 
0.267 0.865 0.865 
0.550 0.909 0.909 
0.450 0.953 0.953 
0.350 1.532 1.532 
0.400 1.017 1.017 
0.368 1.203 1.203 
0.233 1.366 1.366 
0.301 1.707 1.707 
0.250 1.379 1.379 
0.283 2.135 2.135 
0.301 1.170 1.170 
0.367 2.638 2.638 
0.217 1.585 1.585 
0.567 1.268 1.268 
0.584 1.862 1.862 
0.400 0.953 0.953 
0.401 1.007 1.007 
0.334 1.039 1.039 
0.567 0.896 0.896 
0.350 0.919 0.919 
0.250 0.853 0.853 
0.517 1.115 1.115 
0.366 1.050 1.050 
0.301 0.896 0.896 
0.367 0.853 0.853 
0.233 1.749 1.749 
0.250 1.192 1.192 
0.583 1.629 1.629 
0.585 0.995 0.995 
0.433 0.973 0.973 
0.234 1.301 1.301 
0.300 0.776 0.776 
0.350 1.159 1.159 
0.534 1.334 1.334 
0.201 1.128 1.128 
0.217 1.849 1.849 
0.268 1.696 1.696 
0.467 0.973 0.973 
0.500 1.509 1.509 
0.467 1.640 1.640 
0.384 1.378 1.378 
0.417 1.247 1.247 
0.317 1.674 1.674 
0.500 2.233 2.233 
0.284 1.138 1.138 
0.480 1.105 1.105 
0.284 1.816 1.816 
0.350 1.717 1.717 
0.451 0.874 0.874 
0.517 0.864 0.864 
0.234 1.346 1.346 
0.568 1.618 1.618 
0.518 2.242 2.242 
0.401 1.388 1.388 
0.383 0.996 0.996 
0.383 1.761 1.761 
0.333 2.440 2.440 
0.401 3.358 3.358 
0.401 1.783 1.783 
0.533 1.870 1.870 
0.517 2.275 2.275 
0.467 0.951 0.951 
0.350 1.761 1.761 
0.533 1.050 1.050 
0.417 1.410 1.410 
0.350 1.269 1.269 
0.583 1.837 1.837 
0.550 0.962 0.962 
0.417 1.171 1.171 
0.450 0.951 0.951 
0.432 1.926 1.926 
0.283 1.489 1.489 
0.318 2.133 2.133 
0.383 1.302 1.302 
0.300 1.400 1.400 
0.534 1.379 1.379 
0.284 2.047 2.047 
0.300 1.946 1.946 
0.267 1.226 1.226 
0.300 1.237 1.237 
0.384 1.563 1.563 
0.333 2.220 2.220 
0.567 2.090 2.090 
0.367 1.367 1.367 
0.284 1.235 1.235 
0.567 1.027 1.027 
0.600 2.438 2.438 
0.384 2.285 2.285 
0.250 1.422 1.422 
0.300 2.241 2.241 
0.367 1.170 1.170 
0.434 1.192 1.192 
0.300 1.969 1.969 
0.449 1.717 1.717 
0.483 1.651 1.651 
0.284 1.913 1.913 
0.250 1.378 1.378 
0.317 1.247 1.247 
0.334 1.301 1.301 
0.368 1.225 1.225 
0.400 1.104 1.104 
0.233 2.123 2.123 
0.300 2.800 2.800 
0.518 1.521 1.521 
0.217 1.509 1.509 
0.567 2.078 2.078 
0.500 1.464 1.464 
0.400 1.291 1.291 
0.434 1.258 1.258 
0.300 1.782 1.782 
0.383 1.805 1.805 
0.583 0.952 0.952 
0.425 1.279 1.279 
0.417 1.334 1.334 
0.300 1.301 1.301 
0.400 1.324 1.324 
0.451 1.148 1.148 
0.467 1.027 1.027 
0.367 1.882 1.882 
0.350 1.608 1.608 
0.601 1.477 1.477 
0.217 1.521 1.521 
0.550 1.071 1.071 
0.568 0.995 0.995 
0.517 1.937 1.937 
0.250 0.809 0.809 
0.300 1.071 1.071 
0.334 1.302 1.302 
0.467 1.236 1.236 
0.250 1.215 1.215 
0.500 1.870 1.870 
0.250 3.992 5.995 
0.467 1.542 1.542 
0.400 1.159 1.159 
0.517 1.181 1.181 
0.484 1.160 1.160 
0.567 0.898 0.898 
0.567 1.006 1.006 
0.334 1.106 1.106 
0.484 1.205 1.205 
0.283 1.269 1.269 
0.217 1.039 1.039 
0.501 1.149 1.149 
0.401 1.104 1.104 
0.399 1.771 1.771 
0.567 0.897 0.897 
0.450 1.116 1.116 
0.450 2.505 2.505 
0.551 1.632 1.632 
0.517 1.226 1.226 
0.433 1.050 1.050 
0.283 2.045 2.045 
0.300 2.089 2.089 
0.550 0.798 0.798 
0.217 1.334 1.334 
<><><><><><><><> 
RT (mean):  1.45 
Consistency:  0.20 
Self Consistency:  0.79 
<><><><><><><><> 
End: 09-Oct-2014 13:21:42 
