<><><><><><><><> 
Begin: 09-Oct-2014 12:32:47 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s35 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.728 2.728 
0.534 1.445 1.445 
0.567 1.531 1.531 
0.250 1.454 1.454 
0.567 1.859 1.859 
0.450 1.772 1.772 
0.249 1.870 1.870 
0.318 1.565 1.565 
0.417 2.668 2.668 
0.584 1.990 1.990 
0.584 1.718 1.718 
0.267 2.614 2.614 
0.584 2.613 2.613 
0.585 1.597 1.597 
0.401 1.445 1.445 
0.517 1.553 1.553 
0.267 1.795 1.795 
0.367 1.596 1.596 
0.567 1.827 1.827 
0.517 1.411 1.411 
0.584 2.319 2.319 
0.467 2.602 2.602 
0.217 1.784 1.784 
0.534 0.733 0.733 
0.584 1.192 1.192 
0.468 1.050 1.050 
0.501 1.072 1.072 
0.501 1.312 1.312 
0.367 1.126 1.126 
0.467 1.563 1.563 
0.268 1.126 1.126 
0.483 3.618 3.618 
0.216 1.926 1.926 
0.316 1.389 1.389 
0.217 1.203 1.203 
0.249 1.161 1.161 
0.534 1.806 1.806 
0.483 1.412 1.412 
0.333 2.323 2.323 
0.584 1.203 1.203 
0.217 2.215 2.215 
0.383 3.465 3.465 
0.350 1.006 1.006 
0.501 0.820 0.820 
0.517 1.190 1.190 
0.435 0.930 0.930 
0.401 2.296 2.296 
0.383 1.608 1.608 
0.467 1.313 1.313 
0.484 1.313 1.313 
0.501 1.696 1.696 
0.317 2.275 2.275 
0.483 1.542 1.542 
0.467 1.499 1.499 
0.266 1.291 1.291 
0.251 3.391 3.391 
0.401 1.181 1.181 
0.585 0.930 0.930 
0.333 1.980 1.980 
0.434 2.067 2.067 
0.284 1.488 1.488 
0.501 1.289 1.289 
0.300 1.203 1.203 
0.400 2.001 2.001 
0.484 1.401 1.401 
0.551 1.717 1.717 
0.585 1.870 1.870 
0.417 1.640 1.640 
0.251 2.253 2.253 
0.267 2.002 2.002 
0.300 1.783 1.783 
0.533 0.875 0.875 
0.300 1.564 1.564 
0.533 1.958 1.958 
0.300 1.925 1.925 
0.568 1.148 1.148 
0.349 2.013 2.013 
0.284 1.400 1.400 
0.301 2.100 2.100 
0.450 0.995 0.995 
0.399 1.925 1.925 
0.350 1.531 1.531 
0.534 1.389 1.389 
0.434 2.800 2.800 
0.416 3.532 3.532 
0.567 2.647 2.647 
0.318 3.358 3.358 
0.501 1.694 1.694 
0.501 1.181 1.181 
0.350 0.996 0.996 
0.434 1.552 1.552 
0.234 1.587 1.587 
0.233 1.094 1.094 
0.418 1.291 1.291 
0.518 1.390 1.390 
0.584 1.684 1.684 
0.251 1.258 1.258 
0.433 2.985 2.985 
0.385 1.684 1.684 
0.201 2.339 2.339 
0.334 1.105 1.105 
0.267 1.137 1.137 
0.517 0.973 0.973 
0.333 1.782 1.782 
