<><><><><><><><> 
Begin: 24-Sep-2014 09:12:30 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s17 Run Number: 2 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.000 3.995 6.002 
0.534 3.987 5.987 
0.567 1.270 1.270 
0.250 1.973 1.973 
0.567 1.445 1.445 
0.451 2.004 2.004 
0.250 1.434 1.434 
0.317 1.304 1.304 
0.417 0.942 0.942 
0.583 1.053 1.053 
0.583 1.075 1.075 
0.268 2.124 2.124 
0.585 1.030 1.030 
0.584 0.964 0.964 
0.400 1.512 1.512 
0.517 1.381 1.381 
0.267 1.215 1.215 
0.367 1.326 1.326 
0.567 1.501 1.501 
0.517 1.314 1.314 
0.584 1.150 1.150 
0.468 1.677 1.677 
0.217 1.052 1.052 
0.550 1.118 1.118 
0.583 1.172 1.172 
0.467 1.096 1.096 
0.500 1.347 1.347 
0.501 1.347 1.347 
0.367 1.239 1.239 
0.467 1.337 1.337 
0.267 1.447 1.447 
0.483 0.965 0.965 
0.217 2.323 2.323 
0.316 1.019 1.019 
0.216 1.227 1.227 
0.250 0.909 0.909 
0.534 1.755 1.755 
0.484 1.392 1.392 
0.334 1.052 1.052 
0.584 1.282 1.282 
0.217 2.048 2.048 
0.383 1.129 1.129 
0.350 1.797 1.797 
0.516 1.457 1.457 
0.517 0.844 0.844 
0.284 0.965 0.965 
0.401 1.501 1.501 
0.384 1.018 1.018 
0.467 1.402 1.402 
0.483 1.753 1.753 
0.501 1.522 1.522 
0.316 1.545 1.545 
0.468 1.216 1.216 
0.468 1.161 1.161 
0.267 1.348 1.348 
0.250 1.490 1.490 
0.401 1.732 1.732 
0.584 1.227 1.227 
0.334 1.622 1.622 
0.433 1.347 1.347 
0.299 1.511 1.511 
0.501 1.403 1.403 
0.301 1.457 1.457 
0.401 0.898 0.898 
0.484 1.829 1.829 
0.567 1.577 1.577 
0.584 1.829 1.829 
0.417 2.366 2.366 
0.250 0.921 0.921 
0.267 1.446 1.446 
0.300 1.348 1.348 
0.534 1.380 1.380 
0.300 1.140 1.140 
0.533 1.239 1.239 
0.300 0.986 0.986 
0.567 1.260 1.260 
0.350 1.315 1.315 
0.284 1.326 1.326 
0.300 1.611 1.611 
0.450 1.085 1.085 
0.384 1.522 1.522 
0.350 2.060 2.060 
0.534 1.314 1.314 
0.434 2.434 2.434 
0.418 1.545 1.545 
0.567 1.435 1.435 
0.317 1.369 1.369 
0.500 1.457 1.457 
0.501 1.129 1.129 
0.350 1.041 1.041 
0.434 1.621 1.621 
0.234 1.577 1.577 
0.218 1.786 1.786 
0.417 1.984 1.984 
0.518 1.775 1.775 
0.584 1.336 1.336 
0.250 1.260 1.260 
0.434 1.095 1.095 
0.399 1.194 1.194 
0.200 1.566 1.566 
0.334 0.953 0.953 
0.269 1.435 1.435 
0.518 1.753 1.753 
0.333 0.976 0.976 
0.417 1.424 1.424 
0.267 1.250 1.250 
0.450 0.964 0.964 
0.300 1.073 1.073 
0.467 2.301 2.301 
0.484 1.007 1.007 
0.500 0.954 0.954 
0.384 1.446 1.446 
0.233 1.479 1.479 
0.300 1.851 1.851 
0.567 1.721 1.721 
0.267 1.128 1.128 
0.534 1.008 1.008 
0.417 1.797 1.797 
0.601 2.005 2.005 
0.234 2.181 2.181 
0.384 1.260 1.260 
0.250 1.381 1.381 
0.584 1.885 1.885 
0.200 2.103 2.103 
0.518 1.961 1.961 
0.534 1.841 1.841 
0.550 1.567 1.567 
0.233 1.862 1.862 
0.367 1.829 1.829 
0.300 1.796 1.796 
0.517 1.677 1.677 
0.367 1.371 1.371 
0.567 1.128 1.128 
0.283 2.037 2.037 
0.301 1.545 1.545 
0.267 1.457 1.457 
0.250 1.600 1.600 
0.551 1.688 1.688 
0.433 1.896 1.896 
0.417 1.535 1.535 
0.267 1.567 1.567 
0.551 1.501 1.501 
0.451 3.167 3.167 
0.350 1.621 1.621 
0.400 2.936 2.936 
0.367 1.523 1.523 
0.234 1.556 1.556 
0.300 1.468 1.468 
0.251 2.060 2.060 
0.284 1.183 1.183 
0.301 1.523 1.523 
0.367 1.358 1.358 
0.217 1.862 1.862 
0.566 1.337 1.337 
0.583 1.281 1.281 
0.400 1.698 1.698 
0.401 1.665 1.665 
0.334 1.304 1.304 
0.567 0.964 0.964 
0.350 1.402 1.402 
0.250 1.348 1.348 
0.518 1.445 1.445 
0.351 2.312 2.312 
0.301 1.073 1.073 
0.368 1.393 1.393 
0.233 1.448 1.448 
0.250 1.304 1.304 
0.584 1.730 1.730 
0.583 1.917 1.917 
0.433 1.238 1.238 
0.233 1.775 1.775 
0.300 1.413 1.413 
0.350 1.051 1.051 
0.533 1.917 1.917 
0.201 1.283 1.283 
0.217 1.293 1.293 
0.268 1.468 1.468 
0.467 1.830 1.830 
0.500 1.698 1.698 
0.467 1.336 1.336 
0.384 1.249 1.249 
0.417 1.535 1.535 
0.317 1.710 1.710 
0.501 1.512 1.512 
0.284 1.270 1.270 
0.484 1.611 1.611 
0.283 1.118 1.118 
0.351 1.228 1.228 
0.451 0.997 0.997 
0.518 1.130 1.130 
0.234 1.314 1.314 
0.568 1.096 1.096 
0.517 1.106 1.106 
0.400 1.129 1.129 
0.384 1.239 1.239 
0.384 1.446 1.446 
0.333 1.677 1.677 
0.401 1.711 1.711 
0.400 1.710 1.710 
0.533 1.577 1.577 
0.517 2.103 2.103 
0.467 2.684 2.684 
0.351 1.951 1.951 
0.534 1.073 1.073 
0.417 2.817 2.817 
0.349 1.095 1.095 
0.584 1.872 1.872 
0.550 1.676 1.676 
0.418 1.599 1.599 
0.450 1.588 1.588 
0.434 1.380 1.380 
0.284 1.205 1.205 
0.317 1.654 1.654 
0.384 1.370 1.370 
0.300 1.895 1.895 
0.533 1.886 1.886 
0.284 1.567 1.567 
0.300 1.150 1.150 
0.267 1.381 1.381 
0.300 1.797 1.797 
0.384 1.469 1.469 
0.334 1.633 1.633 
0.567 2.005 2.005 
0.367 1.128 1.128 
0.284 1.359 1.359 
0.568 1.722 1.722 
0.601 1.447 1.447 
0.384 1.063 1.063 
0.251 1.040 1.040 
0.300 1.359 1.359 
0.368 1.095 1.095 
0.434 2.180 2.180 
0.300 1.238 1.238 
0.450 1.204 1.204 
0.485 1.315 1.315 
0.299 1.370 1.370 
0.251 1.643 1.643 
0.318 1.315 1.315 
0.333 1.840 1.840 
0.367 1.456 1.456 
0.400 1.523 1.523 
0.233 1.534 1.534 
0.301 1.216 1.216 
0.517 1.194 1.194 
0.217 1.775 1.775 
0.567 1.435 1.435 
0.501 1.522 1.522 
0.400 1.172 1.172 
0.433 2.508 2.508 
0.300 1.414 1.414 
0.384 1.567 1.567 
0.585 1.840 1.840 
0.418 2.564 2.564 
0.417 1.215 1.215 
0.300 1.918 1.918 
0.401 2.356 2.356 
0.451 1.589 1.589 
0.467 1.676 1.676 
0.367 1.588 1.588 
0.350 1.392 1.392 
0.601 1.699 1.699 
0.217 1.337 1.337 
0.550 1.677 1.677 
0.567 1.741 1.741 
0.517 1.852 1.852 
0.250 1.489 1.489 
0.300 1.227 1.227 
0.333 2.037 2.037 
0.467 1.337 1.337 
0.250 1.370 1.370 
0.485 1.052 1.052 
0.250 1.073 1.073 
0.467 1.347 1.347 
0.401 0.997 0.997 
0.518 1.128 1.128 
0.484 1.434 1.434 
0.567 1.063 1.063 
0.551 1.249 1.249 
0.334 1.217 1.217 
